questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.1.01-109,en,ru,What should you do if you start feeling tired while driving?,"Since tiredness can lead to dangerous situations during car journeys, you should plan sufficient breaks for longer journeys. During this recovery phase, a walk in the fresh air is recommended to get your circulation going again.",Take a break straightaway,Get out of the car and move around in the fresh air,Listen to stimulating music,,,,,,,
1.1.01-110,en,ru,How does tiredness affect your driving?,"Fatigue at the wheel increases the risk of accidents for the following reasons: concentration and attention noticeably decreases; perception is limited, reaction is significantly delayed.",Decreases alertness,Limits awareness,Delays reactions,,,,,,,
1.1.01-111,en,ru,How could a dangerous situation arise?,"A major cause of danger in road traffic is driving too fast. This is especially true for beginners, who then easily lose control of their vehicle. Other road users are often not prepared for an unexpectedly high speed. But driving too slowly can also be a hazard, as risky overtaking manoeuvres and rear-end collisions become more frequent in this case. In addition, stationary vehicles can become a dangerous obstacle. To be seen better by other drivers, it helps to switch on your vehicle's lights even during the day.",Through vehicles at a standstill,Through failure to maintain suitable speed,By having lights turned on during day,,,,,,,
1.1.01-112,en,ru,What could cause the vehicle to leave the road?,"Drivers often drift off the road due to inattention or lack of concentration. Distractions, such as talking on a mobile phone, can also lead to such driving errors. A third cause of leaving the road is fatigue combined with microsleep.",Distraction,Inattention,Tiredness,,,,,,,
1.1.01-113,en,ru,What is a frequent cause of serious accidents?,"Serious accidents often result: from risky overtaking manoeuvres and rear-end collisions due to unnecessary slow driving, from fatigue and delayed reactions, and from children acting unpredictably and rashly.",Failure to pay attention to other road traffic,Driving too close to the vehicle in front,Failure to adjust speed accordingly,,,,,,,
1.1.02-004,en,ru,What should you reckon with when approaching children?,"Children can always behave ill-considered and are therefore exempt from the principle of trust towards other road users. Thus, when children approach you, you must reduce your speed to be ready to brake.",Rash behaviour on the part of the children,Fast and correct reactions of the children,Proper road conduct of the children,,,,,,,
1.1.02-005,en,ru,What conduct must you expect of children at zebra crossings?,"Children generally do not have the necessary training to always behave according to the rules in road traffic. Therefore, it is quite conceivable that they do not know the meaning of a zebra crossing and enter the road despite approaching vehicles or suddenly run back after crossing.",They will run onto the zebra crossing without paying attention to traffic,They will turn around on the zebra crossing for no apparent reason and run back,They will wait at the curb because they always correctly judge the speed and distance of approaching vehicles,,,,,,,
1.1.02-009-B,en,ru,What must you do?,"If a child suddenly runs across the road without paying attention to the traffic, you should immediately slow down and continue driving ready to brake. Also, make sure that other children follow. It is essential to stay at walking pace to be able to stop completely if necessary.",Brake heavily immediately and remain ready to brake,Continue at the same speed because the children will certainly stop,Proceed at the same speed so as not to obstruct the traffic following behind,,,,,,,
1.1.02-022,en,ru,What do you have to reckon with when children are waiting at traffic lights?,"Due to a lack of life experience as well as insufficient education, children do not always behave according to the rules in road traffic and, for example, get into the lane during a scuffle. Furthermore, you must expect children to suddenly run across the road, even if the traffic lights are still red or the lights of the cross-traffic are just changing.",- will already start running when the traffic lights in my driving direction change from green to amber,- will also start running when the light is red because they cannot wait since it's taking them too long,- will push each other onto the roadway,,,,,,,
1.1.02-023,en,ru,A group of children are cycling on a cycle path that ends. What do you have to reckon with?,"Children in particular, who are generally not overly familiar with traffic rules, tend to make unpredictable manoeuvres. Therefore, especially at the end of a cycle path, you should be aware that the young road users could drive onto the road without warning. Furthermore, it often happens that children ride in groups next to each other and thus partially swerve into your lane.",- will move onto the roadway without paying attention,- will move too far onto the roadway,- will get off their bicycles and wait until the roadway is clear,,,,,,,
1.1.02-024-B,en,ru,Which statements are correct?,"If you do not obstruct or endanger the passengers getting on or off the tram, you may pass the stopping tram slowly at walking speed. It is important to note that passengers have absolute priority in this situation and do not have to let moving traffic pass. If necessary, you as the vehicle driver must stop and wait.",You may pass on the right-hand side at walking speed provided that passengers are not obstructed and you are sure no-one is endangered,"If no-one is obstructed or endangered, you may pass on the right-hand side at a speed faster than walking speed",Passengers must allow moving traffic to pass before boarding,,,,,,,
1.1.02-026-B,en,ru,What must you heed in this situation?,"If a public bus or school bus has its hazard lights on and is still moving, you must not overtake it. If the bus has come to a halt at the stop, you may pass at walking pace and at an appropriate distance. This is necessary in order not to endanger the passengers getting on and off the bus. If you are travelling in the opposite lane, you must also slow down or stop to ensure the safety of the passengers.",- not overtake the bus while it is still moving,- pass the stationary bus at walking speed provided you are sure that passengers are not endangered,- overtake the bus while it is still moving,,,,,,,
1.1.02-027,en,ru,What do you have to reckon with when elderly persons using walking frames cross the road?,"When elderly people with walking aids cross the road, you have a higher duty of care. The principle of trust is suspended. You must expect these people to stop suddenly or turn around unexpectedly. Older people also take a comparatively long time to cross the road.",They may stop on the road,They may turn round and go back,They will cross the road slowly,,,,,,,
1.1.02-028,en,ru,A person in a wheelchair is travelling along the road although there is a pavement on the right. What do you do?,"Disabled and elderly people sometimes do not behave in a roadworthy manner due to physical limitations. Therefore, please be especially careful and be sure to show consideration. Expect the wheelchair user to suddenly and unexpectedly swerve and drive even further into the lane. In such situations, it is not permitted to use the horn or drive around the person at high speed.",I follow behind the wheelchair until I can overtake it,"I overtake it, leaving plenty of room on the side because the wheelchair may swing out",I honk the horn to indicate that the person is not behaving correctly,,,,,,,
1.1.02-029,en,ru,"Having crossed the road, a person in a wheelchair cannot get up the curb and onto the pavement. What do you do?","You should help the person. To do this, you may stop and switch on the hazard warning lights to warn other road users of possible dangers. It is not permitted to honk your horn and drive around the person in this situation. This would frighten and unsettle the wheelchair user.",I stop and switch on the hazard warning lights,I get out of the car and help the person in the wheelchair,I honk the horn and drive around the person,,,,,,,
1.1.02-032,en,ru,Who has a severe visual handicap?,You must expect a severe visual impairment in the case of persons with the following markings: If a person is wearing a yellow armband with three black dots and/or a white blind person's cane extended diagonally.,The man,The child,The woman,,,,,,,
1.1.02-036,en,ru,What do you do?,"Visually impaired pedestrians often wear an armband and have a guide dog with a white driving harness with them. It is not possible to make eye contact with a visually impaired road user. Therefore, you are obliged to show special consideration here. You must stop to allow the pedestrian to cross the road safely.",Stop,Let the man cross the road,Make eye contact with the man,,,,,,,
1.1.02-037,en,ru,What must you be aware of?,"Where buses or trams wait at stops, you must always assume that people will suddenly step onto the road. Some passengers run quickly across the street to reach the bus. When passengers get off the bus, they often enter the lane surprisingly without paying attention to the traffic. Because the reversing light is not lit, you as the driver behind you can be sure that the bus will leave the bus stop driving forwards.",Pedestrians crossing the road in front of the bus,People crossing the road from left to right to get to the bus,The bus will reverse suddenly,,,,,,,
1.1.02-038-M,en,ru,What risks must you be aware of?,"Cyclists do not always behave in a way that is appropriate for traffic. Here, even if the child has previously looked to your left, he or she could ride onto the roadway. To avoid a dangerous situation, you should therefore reduce your speed and be ready to brake.",- proceed onto the road,- continue on the cycle path,- stop moving,,,,,,,
1.1.02-039-M,en,ru,How do you behave?,Reduce speed and watch the two children very closely. Be careful and ready to brake. Stop if the children's behaviour makes this necessary.,watch out for children,be ready to brake,continue driving at the same speed,,,,,,,
1.1.02-040-M,en,ru,What must you be aware of?,"It is always possible that cyclists do not behave in a way that is appropriate for the traffic. A cyclist could turn left or change sides of the road without indicating this with a hand signal. If there are two cyclists, it is possible that the second will also follow the first without hand signals. Therefore, you should be ready to brake even if the cyclists continue straight ahead.",- turn to the left,- go to the other side of the road,- not impede me as I proceed,,,,,,,
1.1.02-041-M,en,ru,What risks must you be aware of?,"If a ball is lying on the road, it can be assumed that a child will come and fetch it. For you as a driver, this means: stop immediately so that the child can fetch the ball safely. With children, you have to expect that they will behave in a way that is contrary to traffic regulations and that they will not be able to assess dangers correctly.",the children will not get off the road in time,some children will turn around again,all children will wait on the pavement,,,,,,,
1.1.02-042-M,en,ru,How should you behave?,"The rule here is: reduce speed immediately, be ready to brake and drive slowly past the situation. It can be assumed that children who are playing are not paying attention to the traffic and are not behaving in a way that is appropriate for the traffic.",slow to walking pace,remain ready to brake,continue driving at same speed,,,,,,,
1.1.02-043-M,en,ru,How must you behave?,"Most likely, a child will come running into the road after the ball without paying attention to the traffic. Immediately slow your vehicle down to walking speed. Be especially alert and ready to brake!",slow to walking pace immediately,remain ready to brake,drive past at the same speed,,,,,,,
1.1.02-046-M,en,ru,"In this situation, which vehicles may drive past, at walking speed only, while ensuring there is no danger to any passengers?","When the hazard warning lights of a bus are switched on at a bus stop, all vehicles in both directions must pass the bus at walking speed. There shall be no danger to or obstruction of passengers boarding or alighting the bus.",- are travelling in the same direction,- are oncoming,,,,,,,,
1.1.02-048-M,en,ru,What should you do now?,"Since there are children both on the left and right on the street, you should brake to walking pace and remain ready to brake.",I slow down to walking pace,I remain ready to brake,I overtake [the cyclist],,,,,,,
1.1.02-049,en,ru,What should you do in this situation?,"Immediately perform emergency braking to prevent a collision with the cyclist coming from the left. Continuing to ride would be dangerous in the situation, even though the traffic lights are green in your direction.",I perform an emergency braking manoeuvre,I sound my horn and continue driving,I accelerate,,,,,,,
1.1.02-050-M,en,ru,Why must you drive slowly here and be ready to brake?,"The child behind the van on the left runs towards the roadway. You cannot see whether it will stop. Therefore, be especially attentive and careful in this unclear traffic situation. Drive slowly and be ready to brake.",Because the traffic situation is confusing,Because there is a child on the carriageway,Because [the white van] is moving off,,,,,,,
1.1.02-051-M,en,ru,What is the correct course of action in this situation?,"The man is wearing a yellow armband and has a guide dog with him. He is blind or visually impaired and cannot see the traffic situation. Special care must be taken for blind people. Therefore, you must let him cross the road in front of you.",I stop and allow the person to cross the road,"I drive to the left past the person, leaving sufficient clearance space",I flash my headlights to signal to the person that I am giving way,,,,,,,
1.1.02-052,en,ru,Why must you anticipate that children might behave unpredictably in road traffic situations?,"Children often behave unpredictably, which is why other road users always have to count on the unexpected. Due to external stimuli in the environment, small children are constantly distracted from the road and traffic. They continuously let their eyes hike in the area and get stuck with interesting events or objects. The noise perception also only develops in the course of life and is only available to a limited extent in children. That is why children can usually not assign the many noises in road traffic to a certain direction and it is more difficult for them to assess them purely acoustically from which direction a vehicle approaches.
In addition to the perception of the direction, the perception of distances, speeds and braking distance in childhood is not yet fully pronounced. Therefore, children can often only overlook the traffic situation incompletely.",- are easily distracted,- are frequently unable to fully grasp the road traffic situation,- are frequently unable to correctly detect the direction from which a sound is coming,,,,,,,
1.1.02-107,en,ru,A child is walking on the pavement with a dog on a lead. Can this cause a dangerous situation?,"Dangerous situations can arise here. The dog could break loose, and the child could run after him. It would also be conceivable that the dog would run onto the road, and the child would pull along. They should, therefore, drive slowly and be ready to brake.","Yes, if the dog suddenly runs onto the roadway and pulls the child along behind","Yes, if the dog tears away and the child runs after the dog","No, because dogs are afraid of traffic",,,,,,,
1.1.02-108-B,en,ru,What must you heed in this situation?,"When public transport and school buses are at a stop and their hazard warning lights are switched on, the following applies: Vehicles may only pass them at walking speed and at a sufficient distance. This applies to oncoming traffic as well as to vehicles travelling in the same direction as the bus. Any danger to passengers must be ruled out by you as the driver of the vehicle.",- pass at walking speed only,- pass only if you are sure that passengers are not endangered,- not pass under any circumstances,,,,,,,
1.1.02-109-B,en,ru,Which statements are correct in this situation?,"Vehicles coming from both directions may only pass public buses, school buses and trams stopped at bus stops with caution. As the bus has not switched on its hazard warning lights, you do not have to slow your vehicle down to walking speed. Be especially attentive in the situation!",Cars coming from the opposite direction may pass the bus provided that they do so with care,You may pass the bus provided that you do so with care,"As you are coming from the opposite direction, you do not need to worry about the bus",,,,,,,
1.1.02-110-B,en,ru,Which statements are correct in this situation?,"If a bus is at a stop and its hazard warning lights are switched on, you as the driver may only pass the bus at walking speed on the same carriageway. Keep a sufficient distance. If necessary, you must stop and wait. The reason for this is the safety of bus passengers, which must always be ensured. This also applies to road users travelling in oncoming traffic on the same carriageway.",The bus may be passed in either lane but no faster than at walking speed,Vehicles in both lanes must stop if passengers would otherwise be endangered,The vehicles in the left lane may pass the bus without paying any special attention,,,,,,,
1.1.02-112,en,ru,In a residential area a ball rolls out in front of your vehicle. How must you react?,"If a ball rolls in front of your vehicle in a residential area, you must expect a child to suddenly run into the road. You must therefore brake and be ready to stop, as the principle of trust does not apply in this case.",Brake,Continue driving,Avoid hitting it,,,,,,,
1.1.02-113,en,ru,You are approaching children playing on the pavement. How must you behave?,Children playing on the pavement could unexpectedly run onto the roadway. The principle of trust is therefore suspended. You must reduce speed and be ready to brake.,Slow down and be ready to brake,Continue driving as before so as not to impede the traffic behind you,Sound your horn and continue driving,,,,,,,
1.1.02-114,en,ru,What should you anticipate in this situation?,"In this situation, you should be prepared for the danger of the dog running into the lane and dragging the child behind it, and of the dog breaking loose and the child running after it.","- will run onto the carriageway, pulling the child behind it",- will break free and the child will run after it,- will be kept securely under control by the child,,,,,,,
1.1.02-115,en,ru,"In this situation, do you have to proceed slowly and be ready to brake?","As the bus is at the stop and flashing on the right, you should only drive past it very carefully. In addition, there is a person standing directly in front of the bus and thus in your immediate vicinity. You must also expect passengers to get off the bus. Other people may approach the bus from the other side of the road and want to get on. You should therefore slow down in any case so that you can brake immediately if necessary.","Yes, because passengers could cross the road from in front of the bus","Yes, because pedestrians not alighting from the bus could cross the road","Yes, because the bus will begin moving immediately",,,,,,,
1.1.02-116,en,ru,The tram has just become stationary at the stop. What is the right course of action?,You may carefully pass a stopping tram at walking speed - but only if this does not endanger or obstruct any passengers.,- may not be endangered,- may not be impeded,- may be warned using the horn,,,,,,,
1.1.02-117,en,ru,Why must you pause here?,"It's not clear what the child will do. It would be possible for the child to run onto the road without paying attention to the traffic. Therefore, you must carefully pass through: You should drive very slowly and be ready to brake.",- the child,- the motorbike,- the off-road vehicle,,,,,,,
1.1.02-119,en,ru,What should you do?,"Special caution is always required towards children in road traffic. In this situation, you must expect that the small child will continue to drive onto the road behind the van. Slow down to walking speed and remain alert and ready to brake at all times. Stop if necessary if you are not sure how the child will behave. It would be grossly negligent to just honk your horn and drive on.",Slow to walking pace,Remain ready to brake,Continue driving as before,,,,,,,
1.1.02-120-M,en,ru,What should you do?,"Pedestrians always have absolute priority at pedestrian crossings. Therefore, brake your vehicle in good time and in a clearly visible manner. This way, pedestrians can easily see that you are fulfilling your obligation to wait and that they can enter the roadway. Even if the pedestrians are still standing at the roadside, it would be absolutely forbidden to simply drive on.","Brake early, to clearly indicate to the pedestrians that I am allowing them to cross","Continue driving, even if the pedestrians stop briefly","Arc around the pedestrians, to avoid impeding the following traffic",,,,,,,
1.1.02-121-M,en,ru,What should you do?,"When pedestrians wait at a zebra crossing to cross the road, they have priority. This also applies if they are on the left-hand side of the road. You should therefore brake in good time. Pedestrians must be able to see that you are complying with your obligation to stop. Even if the pedestrians stop first and wait, you must give them the right of way in a clearly visible manner.",Wait to allow pedestrians to cross the road,"Continue driving, because there is sufficient time before the pedestrians have reached my side of the road","Continue driving, because there are pedestrians on the left side of the road only",,,,,,,
1.1.02-122,en,ru,What actions should you anticipate at such stops?,"Pedestrians are required to wait at such traffic islands. You are therefore allowed to pass the tram even if the tram doors are still open. But because people often behave carelessly when getting on and off the tram, dangerous situations arise time and again. For example, without paying attention to the traffic, passengers simply run across the carriageway to reach the tram.",Pedestrians will step off the tram-stop island unheedingly,Pedestrians will run across the road to the tram-stop island,Pedestrians will wait until the road is clear,,,,,,,
1.1.02-123-M,en,ru,You want to turn right. What must you be prepared for?,"If you want to turn right, road users travelling in a straight line here have priority. These may be pedestrians or cyclists who want to cross the road. If a truck turns right in front of you, it is also possible that a pedestrian will let it pass. In that case, the lorry would block your view of the other side of the road and thus of the road users travelling from there.",The truck will stop,[The pedestrian] could let the truck pass by and then cross the road in front of me,"After the truck has taken the turn, pedestrians could approach from the opposite side of the road",,,,,,,
1.1.02-124-M,en,ru,What must you be prepared for?,"Where there are many parked cars, you should always drive carefully and considerately. On the one hand, your view is obstructed by the parked vehicles. Secondly, you must always be aware that car doors may be carelessly opened. Other road users may also want to cross the lane between the parked cars.",For persons crossing,For visual obstructions,For vehicle doors opening,,,,,,,
1.1.02-125-M,en,ru,What should you anticipate?,"The ""Children"" danger sign on the right makes it clear that increased attention and a special degree of caution are necessary at this point. In addition to children, adults can of course also suddenly step onto the roadway between parked vehicles here, requiring heavy braking.",That adults could walk onto the road,That children could appear between the vehicles,That it could be necessary to brake heavily,,,,,,,
1.1.02-126,en,ru,Why are older pedestrians at more risk than younger ones from road traffic?,"Older road users see less well, hear less well, react more slowly and misjudge the speed of vehicles. Be prepared for these people to recognise dangers too late and react too late or not at all.",They frequently have poorer sight and hearing,They frequently react more slowly and are less mobile,They frequently misjudge the speed of vehicles,,,,,,,
1.1.02-127,en,ru,What must you be aware of in residential areas with low traffic volumes?,"In residential areas, low traffic levels often give children and adults a feeling of high safety. Some road users are thoughtless here, which often leads to inappropriate traffic behaviour. In such areas, always expect children playing, inattentive cyclists and pedestrians suddenly entering the road. Drive particularly carefully and attentively, as children in particular are unable to properly assess the dangers of road traffic.",That children playing run onto the road,That cyclists are inattentive,That all adults obey the road traffic regulations,,,,,,,
1.1.02-128,en,ru,What actions should you anticipate from persons at the pedestrian crossing?,"Zebra crossings have a protective function for pedestrians. They give them priority over other road users. Some pedestrians thoughtlessly trust this protection and cross the roadway without paying attention to the traffic. At zebra crossings, be aware that pedestrians and especially elderly or vulnerable people may enter the roadway without looking left and right. It is also possible that pedestrians will turn halfway around when the traffic lights turn red.",They will look neither left nor right,They will unexpectedly walk onto the road,Sometimes they turn back half-way across,,,,,,,
1.1.02-129,en,ru,A pedestrian with a white stick wants to cross the road in front of you. What should you do?,The white cane shows you that this road user is blind or at least severely visually impaired. The stick is also the sign that the person is allowed to participate in road traffic without an escort. You must always treat blind and visually impaired people with increased consideration. Reduce your speed and stop if necessary. Do not honk: you would frighten and unsettle the person.,- reduce speed and stop if necessary,- give a warning signal,- continue driving at the same speed,,,,,,,
1.1.02-130-M,en,ru,What should you anticipate?,"The ""Children"" danger sign on the right warns you to take extra care. With many parked vehicles, however, you must always assume that people will step onto the carriageway unexpectedly. Of course, in addition to children, adults can also fail to behave in a roadworthy manner and suddenly appear between the vehicles.",That pedestrians will walk onto the road in front of me,That children will suddenly appear between the vehicles,That pedestrians will wait until I have driven past,,,,,,,
1.1.02-131,en,ru,What should you anticipate?,"In a traffic situation with several parked vehicles and different road users, the parked vehicles impair your visibility. Pedestrians can be expected to emerge between cars to cross the road. It is also possible for people to get out of vehicles or for vehicles to drive off without paying attention to the current traffic situation.",That pedestrians will suddenly walk onto the road,That doors of vehicles will be opened,That vehicles will begin moving,,,,,,,
1.1.02-132,en,ru,What is your assessment of this situation?,"You should only pass the waiting pedestrian at the side of the road with an appropriate safe distance and very carefully. The same applies to a moped rider who is properly pushing his moped on the right-hand side of the road. If necessary, you can also change to the left lane.",The female pedestrian may walk unheedingly onto the road,The pedestrian with the moped may change direction suddenly,I can continue driving at the same speed,,,,,,,
1.1.02-133,en,ru,A person at the side of the road is wearing a yellow armband with three black spots. What does this armband indicate?,"If you see a person at the side of the road wearing a yellow armband with three black dots, this means for you: the principle of trust has been suspended. You now have an increased duty of care. This is because the armband indicates a physical limitation in the form of a severe visual impairment. If visually impaired persons wear this armband and/or a white stick, they are allowed to move in traffic without an escort.",The wearer is disabled,I am obliged to behave in a particular way towards this person,This person belongs to a particular profession,,,,,,,
1.1.02-134-M,en,ru,Why do you have to reduce your speed here?,"If a van is parked in front of a house and a child runs out of the house, the child may run into the road directly in front of the van. Children rarely pay attention to traffic. Therefore, you should be able to brake immediately in an emergency. To do this, you should reduce your driving speed.",- child,- motorbike,- [SUV],,,,,,,
1.1.02-135,en,ru,What should you anticipate when pedestrians are crossing the road?,"When a pedestrian crosses the roadway, it is not certain that he will continue this action to the opposite side of the road. It is also quite possible that he will stop, turn around or continue with a delay.",- be inattentive,- come to a sudden stop,"- turn back, after half-way",,,,,,,
1.1.02-136-M,en,ru,"Why must you drive slowly now, and be ready to brake?",You must drive slowly and be ready to brake because passengers can cross the road in front of the bus.,Because of the pedestrian,Because the bus is moving off,Because [of the cyclist],,,,,,,
1.1.02-137-M,en,ru,Why are you required to brake here?,A child is behind the parked vehicle and will probably cross the road in the next moment.,- child,- cyclist,- [green] vehicle,,,,,,,
1.1.02-138-M,en,ru,What is the right course of action now?,"Since the dog, most likely, will run onto the street from the left, you have to reduce your speed and prepare for a braking for danger.",I reduce my speed,Ich ready myself for an emergency braking manoeuvre,I continue driving as before,,,,,,,
1.1.02-201-M,en,ru,Why are you required to stop here?,You should stop here because there are 2 pedestrians in front of the bus and they want to cross the road. One from the right and one from the left.,Because [a pedestrian] wants to cross the road from the left,Because a pedestrian wants to cross the road from the right,Because [a cyclist] wants to cross the road from the left,,,,,,,
1.1.02-202-M,en,ru,Why are you required to brake now?,The child could run onto the roadway at any moment. Brake to avoid an accident.,Because of the child,Because of the [green] car,Because of [the cyclist],,,,,,,
1.1.03-001,en,ru,Where must you particularly reckon with dirt on the roadway and therefore danger of skidding?,"At junctions of dirt roads and at construction sites, the roadway is likely to be heavily soiled with soil, clay and dirt. Vehicles coming from there bring the dirt onto the road with the tread grooves of their tyres. In wet conditions, this means an increased risk of slipping.",Near construction sites,At junctions with farm tracks,At innercity crossroads,,,,,,,
1.1.03-002,en,ru,Why must the safe distance maintained be much greater on a wet roadway than on a dry roadway?,"On wet roads, the adhesion between the tyre and the road is poorer due to the water film. As a result, the braking distance is considerably longer. In addition, the spray from the car in front worsens visibility. The same applies to rainy weather.",The contact between the tyres and the roadway deteriorates,Wheel-spray can impair visibility,Braking distances are greater,,,,,,,
1.1.03-003,en,ru,Where must you especially reckon with ice on the roadway?,"You must expect increased icing on the road in the following areas: in damp, shady and windy locations that favour the formation of ice on the road. These include, above all, forest locations and bridges. In forests, the cold lasts longer than in open fields. Because of the shade, moisture takes longer to evaporate here. On bridges, roadways store less heat than on the ground. Bridge roadways are therefore colder and ice up faster. The moisture of the surrounding water and the increased wind due to the unprotected location also promote icing.",On bridges,On stretches of road running through forest,On frequently used stretches of road,,,,,,,
1.1.03-004,en,ru,What are the special conditions when driving along tree-lined avenues in the cold season?,"The particularities of driving along avenues in the cold season result from the basic characteristics of an avenue: it is characterised by uniform rows of trees running parallel to the roadway on the right and left. The foliage of the trees creates shade on the roadway. This keeps moisture longer, which favours icing in cold weather. If the leaves fall on the roadway, it also significantly increases the risk of the vehicle slipping.","Wet leaves as well as white frost, black ice and snowy surfaces are particularly dangerous above all on cambered roadways",White frost and black ice occur more frequently and more unexpectedly on cobbled roadways than on other roadways,Tree-lined avenues are particularly safe in winter because the treetops protect the road from snow,,,,,,,
1.1.03-005,en,ru,There is oil on the road. What should you do now?,"If there is oil on the road, avoid jerky steering and heavy braking; there is a risk of slipping. Provided other road users are not endangered, you can move to the left lane. Notify the fire brigade so that the oil can be bound.",I notify the fire brigade,I avoid heavy braking and abrupt steering movements,I swerve onto the left-hand side of the road,,,,,,,
1.1.03-006-M,en,ru,What must you be prepared for here?,"Due to the weather and the corresponding conditions on the road, you have to be prepared for an extended braking distance, for a vehicle coming from the right (right before left) and for a narrowed lane.",A vehicle coming from the right,An extended braking distance,A narrowed carriageway,,,,,,,
1.1.03-007-M,en,ru,You are driving following a heavy rain shower. What should you be aware of in this situation?,"When it rains, your view worsens. Therefore, you should enlarge your safety distance to the vehicle in front, as your braking distance is extended. Spray water can be whirled up from the vehicle in front by a wet road. This means that bumps are difficult to recognize.",I should maintain a large safety distance between me and the vehicle ahead,It is difficult for me to detect uneven areas on the road surface,Splash water might impair my vision,,,,,,,
