questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.4.42-104,en,tr,What is allowed on priority roads outside built-up areas?,"On priority roads outside of built-up areas, you may: 1. wait at the right side of the road; 2. park on a hard shoulder. On the other hand, parking on the road is prohibited. Parking vehicles constitute a hindrance and/or danger to flowing traffic, since vehicles are traveling much faster here than within the closed local area. Since a hard shoulder is not considered a lane, you may use it for parking. If there is a possibility to dodge on a hard shoulder, you should also use this for waiting shortly.",Stopping on the right edge of the roadway,Parking on the hard shoulder,Parking on the roadway,,,,,,,
1.4.42-106,en,tr,What ends here?,"This traffic sign announces the change of a priority rule. It marks the end of the previous priority route. The signs ""Give way"" and ""Stop! Give way!"" that you can find on intersections and T-junctions, have a similar meaning.",A priority road,A controlled parking zone,All previous zonal prohibitions,,,,,,,
1.4.42-107,en,tr,What do you do when you see this traffic sign?,"The traffic sign gives you priority over oncoming traffic. The oncoming traffic is obliged to wait in front of the obstacle. Nevertheless, you must prepare for stopping when oncoming traffic is already in the bottleneck. You have to let those drivers drive out. You may proceed with right of way if the bottleneck is free.",You may only take precedence when the narrowing is clear,You must be ready to stop despite taking precedence,You must give precedence to the oncoming traffic,,,,,,,
1.4.42-109,en,tr,What do these traffic signs allow?,This traffic sign indicates a parking lot that may only be used by residents with a correspondingly numbered parking pass. Other road users are not allowed to park there and have to switch to other parking places.,Residents holding a parking licence with corresponding number may park here,All residents may use any of these parking spaces,Everybody may use this parking space as long as other parking spaces are still free,,,,,,,
1.4.42-110,en,tr,Are you allowed to park here?,There are special parking spaces for people with impaired mobility or the blind. An official parking permit identifies the vehicles of these persons or their escorts. Even short parking on these areas is forbidden to other drivers.,"Yes, as a seriously disabled person with an official parking permit","Yes, as a person accompanying blind persons with an official parking permit","Yes, briefly for shopping",,,,,,,
1.4.42-111,en,tr,What must you observe when parking here?,In this parking lot you are only allowed to park with a valid ticket. Attach the parking ticket legibly behind the front or rear window of your car. Be sure not to exceed the parking time stated on the ticket. The parking disc does not replace the parking ticket: the parking disc is only valid if the parking meter is out of operation.,The parking time indicated on the parking ticket may not be exceeded,The parking ticket must be put in a place so it can be easily read when controlled,Parking ticket and parking disc rank equal,,,,,,,
1.4.42-112,en,tr,Which vehicles are allowed to park here?,"The traffic sign regulates the parking situation for the road user. The sign allows parking partly on the sidewalk, the side strip and on the green verge for vehicles up to a total weight of 2.8 tons.",Vehicles with a permissible total mass of up to 2.8 t,Motorcycles,Vehicles with a permissible total mass of more than 3.5 t,,,,,,,
1.4.42-116,en,tr,"What must a motor vehicle's maximum speed, determined by its construction, be at least if you want to use this road?",You must be able to achieve at least a maximum speed of 60 km/h on a motor road with your vehicle. The beginning of a motor road is always marked by a traffic sign.,61 km/h,51 km/h,81 km/h,,,,,,,
1.4.42-119,en,tr,What does this traffic sign indicate?,"This is a dead end. You can drive normally in a dead end, but the road ends so you might have trouble to turn your car around to leave the street again.",A cul-de-sac,An underpass,A road closed to vehicle traffic,,,,,,,
1.4.42-120,en,tr,What does this traffic sign indicate?,"This traffic sign shows that a first aid station such as ""Red Cross"" or ""Samaritan"" is present at this point. However, it does not indicate any danger zone.",A first aid station,A crossroads,A danger spot,,,,,,,
1.4.42-125,en,tr,What must you remember when you see this traffic sign?,"If you see this sign at lanterns, then you have to secure your vehicle with your parking light. Since these lanterns are not lit up all night, it's very unsafe to leave an unlit car here.",Street lighting does not stay on all night,Vehicles may be parked here all night without lights,Vehicles may not be parked here,,,,,,,
1.4.42-126,en,tr,What does this traffic sign indicate?,This traffic sign refers to a main road. The number stands for the number of the respective federal highway and not for example for a speed limit.,A federal road (Bundesstraße),Vehicles may not drive faster than 35 km/h,Vehicles must drive at least 35 km/h,,,,,,,
1.4.42-128,en,tr,What does this traffic sign indicate?,The diversion arrow points out to you as a car driver that you are on a traffic jam-prone section of the motorway and points out an alternative route. But you are not obliged to follow this.,An autobahn section which is normally not used very much,The place where the autobahn must be exited,An obligatory diversion for vehicles with dangerous goods,,,,,,,
1.4.42-129,en,tr,"During daylight, you enter a lit tunnel marked like this. What do you do?","As the car driver, you must turn on the low beam. The daytime lights are not enough, because the light conditions in the tunnel cannot be compared to daylight. You are obliged to make your vehicle seen.",I switch on the dipped headlights,I do not have to switch on the lights,I switch on the side lights,,,,,,,
1.4.42-130,en,tr,What does this traffic sign indicate?,This traffic sign shows you an emergency lay-by. There you can and should wait if you have a breakdown. It's possible that there's already a vehicle there. For breaks an emergency lay-by may not be used.,There may be a vehicle in the next emergency bay,"In case of breakdown, you should stop in the emergency bay indicated",You may stop here to have a break,,,,,,,
1.4.42-131,en,tr,What do you have to do when you see this traffic sign?,This traffic sign is located in front of the entrance to a tunnel. Turn on the low beam and remove sunglasses for unrestricted visibility.,Take off your sunglasses,Switch on dipped headlights,Switch on the hazard warning lights,,,,,,,
1.4.42-132,en,tr,You drive into a brightly lit tunnel which is indicated like this. What do you do?,"Even a brightly lit tunnel cannot reach daylight conditions, so you need to drive in with low beam to make your vehicle recognizable. The daytime running light is simply not enough in this case.",Drive with dipped headlights,Drive without lights,Drive with daytime running lights,,,,,,,
1.4.42-133,en,tr,What does this traffic sign combination indicate?,"The traffic sign points to the end of the traffic-calming zone. Now higher speed rules apply again. As a car driver, you have no right of way when you leave and must be careful when entering.",- a traffic-calming zone,- a pedestrian zone,- a children's playground,,,,,,,
1.4.42-134,en,tr,What does this traffic road sign mean?,"You drive on a priority road. The traffic sign is repeated at each intersection or T-junction where you have priority. Outside built-up areas, parking on priority roads is prohibited. On these roads people drive relatively fast and parking vehicles would be a hindrance or a threat.",Priority road,No parking on the carriageway outside of settlements,Expressway,,,,,,,
1.4.42-135,en,tr,What does this traffic sign indicate?,"This traffic sign indicates a numbered detour. Since there are several detours, they are numbered. So, you know exactly where to drive.",A numbered diversion,Tram line no. 3,A numbered underground car park,,,,,,,
1.4.42-136,en,tr,What do you have to be aware of when you see this traffic sign combination?,"The priority road is turning due to the additional sign. It's a turning priority road. If you stay on the priority road, you will need to indicate that. You have to take care of pedestrians crossing the street, if necessary, you have to stop. The answer: ""Driving to the left is mandatory"" is wrong, since this traffic sign does not dictate a direction of travel.","If I am following the priority road, I have to signal a left-turn","If I continue driving straight ahead, I have to signal a right-turn",The direction of traffic to the left is prescribed,,,,,,,
1.4.42-137,en,tr,What is the correct action on roads with these types of protective cycle lanes?,"The directional sign indicates the safe area for cyclists. As the vehicle driver, you may only drive on the designated bicycle lane if a risk to cyclists is ruled out. Parking is strictly prohibited here.","- drive on the protective lanes when necessary, if there is no risk to cyclists",- in no event drive on the protective lanes,- use the protective lanes to assist parking,,,,,,,
1.4.42-138,en,tr,What must you do upon seeing this traffic sign?,"On pedestrian crossings pedestrians have precedence, so vehicles should always drive at moderate speed and be ready to brake at any time. There's a strict restriction on overtaking at pedestrian crossings and with halting traffic it is forbidden to come to a stop at the crossing.",I must approach at a moderate speed if it is clear that pedestrians want to cross the road,I must allow the pedestrians to cross the road,I may not remain stationary on the pedestrian crossing if the traffic backs up,,,,,,,
1.4.42-139,en,tr,What must you be prepared for here?,"The traffic sign 'crossing guard', formerly school crossing guards, means that traffic assistance regulates traffic. They are allowed to stop traffic to allow children to cross the road. You need to be prepared for the flow of traffic to stop and for children to walk on the road more often than usual.",That the flowing traffic will come to a stop,That children will cross the road more frequently than usual,That children will be playing on the road under supervision,,,,,,,
1.4.42-140,en,tr,What applies according to this traffic sign?,"Within traffic calming zones you are allowed to travel at a maximum walking speed of 4 to 7 km/h, which means first gear, without giving gas. The street may be used completely by pedestrians. Children are allowed to play in the street. Be especially attentive and ready to brake. Pedestrians must not be impeded or endangered, you may have to wait. Since playing on the street is allowed here, you have to pay more attention to children. You are only allowed to park on marked areas.",I have to drive at walking speed,I may not impede pedestrians,I may only park on designated places,,,,,,,
1.4.42-141,en,tr,What does this traffic sign combination mean to you?,"The traffic sign indicates the course of the priority road. The additional sign indicates the bend to the left; if you follow this direction, you will still be on the priority road.",I am on a priority road that bends left,I am not permitted to turn right or drive straight ahead,"If I continue driving straight ahead, I have to allow right of way to vehicles arriving from the right",,,,,,,
1.4.42-142,en,tr,What do you have to be aware of when you see this traffic sign?,"For this question, all three answers are correct. In a ""traffic calming zone"", pedestrians may use the entire width of the street, children can play on the street and you may only drive at walking speed.",Children may play across the entire road,Motor vehicles have to drive at walking speed,Pedestrians are entitled to use the entire breadth of the road,,,,,,,
1.4.42-143,en,tr,What does this traffic sign indicate?,"When you see this traffic sign, you approach a customs office. This means that you may encounter a traffic jam and therefore have to reduce your speed. You may also be controlled, so have all the papers at hand. Follow the instructions of the customs officers.",A customs point,A toll road,A prohibition on through-traffic,,,,,,,
1.4.42-144,en,tr,What is correct in this situation?,The village sign indicates the end of a closed village in the lower part. The upper part indicates the next town. You are standing on the left side of the road.,- a built-up area ends,- a built-up area starts,- a deviation ends,,,,,,,
1.4.42-145,en,tr,What do you have to observe in a traffic situation like this one?,"Guidelines have the task of separating the lanes. Therefore, you may only drive over them if you avoid obstacles or overtake vehicles. This is only allowed if no road user is endangered.",- cross the centre line in order to pass by the obstruction,- cross the centre line in order to overtake,- not cross the centre line if this would endanger other traffic,,,,,,,
1.4.42-146,en,tr,What does this traffic sign indicate?,"If you are driving a vehicle, you may only stop in an emergency stop and breakdown bay in the event of an emergency or breakdown.",An emergency stop and breakdown bay,A temporary additional carriageway,A stop for breaks and changing drivers,,,,,,,
1.4.42-147-M,en,tr,You are driving on a road that has a protective lane for cyclists. How may you use the protective lane?,"You may use the cycle lane if necessary, provided you do not endanger or obstruct cyclists.",- drive on the protective lane when necessary,- park on the protective lane,- stop on the protective lane,,,,,,,
1.4.43-101,en,tr,What can red-white warning plates on vehicles indicate?,"Red and white warning signs point to vehicles with excess width (e.g., abnormal wide agricultural vehicles). Trailers parked inside a built-up area must either be illuminated or marked with reflective warning signs. So, warning signs do not refer to hazmat trucks.",A trailer parked on the roadway within a built-up area,A vehicle with excessive width,A vehicle transporting dangerous goods,,,,,,,
1.5.01-001,en,tr,What must you remember in the interests of environmental protection?,"In the interests of environmental protection, you as a car driver must pay attention to the following: 1. Avoid driving unnecessarily; 2. Operate the engine evenly at medium speed; 3. Shut off the engine during extended periods of idling - after about a minute. In general, running the engine at idle will result in faster engine wear and wastes energy. You should therefore warm the engine in medium speed range and possibly stay in this area. High engine speeds lead to increased fuel consumption and therefore pollute the environment.",To avoid running the engine unnecessarily when you are stationary,To avoid driving back and forth unnecessarily,To drive with high revolutions per minute too often,,,,,,,
1.5.01-003,en,tr,What must be regularly serviced to prevent high fuel consumption and excessive pollutant emission?,"The fuel consumption of a vehicle should be as low as possible. As a car driver, you should therefore regularly check and maintain all the components of your vehicle that are important for fuel consumption. These are, for example, the ignition and injection system and the engine air filter and the carburetor.",Engine air filter,Carburettor or fuel-injection system,Ignition system,,,,,,,
1.5.01-004,en,tr,What happens as a result of tyre pressures being well below the recommended levels?,"Too low air pressure in the tire as well leads to increased fuel consumption. The effort required to keep the tire running is significantly higher than when the tire pressure has been set correctly. This leads to higher wear on the tire, increased fuel consumption and harms the environment.",Fuel consumption increases,Tyre wear increases,Pollutant emission decreases,,,,,,,
1.5.01-005,en,tr,When should you switch off the engine to save fuel and reduce pollution?,"In order to avoid unnecessary consumption of gasoline, the engine should be switched off in certain situations. These include, for example, moments in traffic jams or in front of level crossings. Although there is an increased consumption during starting, it is compensated again starting from a downtime of one minute. You should not turn off the engine at a stop sign.",When you have to wait in a traffic jam for a long time,When you have to wait at level crossings or building sites,"When you stop at a ""STOP"" sign",,,,,,,
1.5.01-006,en,tr,Your vehicle loses oil. How much drinking water can be polluted by a single drop of oil?,You should urgently avoid oil loss. Because even a single drop of oil can contaminate up to 600 liters of water and make it unfit for consumption.,600 litres,50 litres,1 litre,,,,,,,
1.5.01-007,en,tr,What must you remember when refuelling?,"Inhaling fuel vapors is harmful to your health. Therefore, make sure that the dispenser is being used correctly and pay attention to any defects when refueling. When the tank is full, the automatic system should be switched off. This prevents the overflow of gasoline or diesel. In addition, some air must remain in the tank for the fuel to expand.",Do not breath in any fuel fumes,Do not refuel when the tank is full and the nozzle has switched off,Fill up to the brim if possible,,,,,,,
1.5.01-008,en,tr,"The engine and exhaust system of a vehicle have been ""souped up"". What could be the effects?","A souped-up engine and muffler provide increased noise pollution. In addition, the vehicle consumes more fuel. On top of that, exhaust emissions are increased and pollute the environment. In the worst case, the driver can expect a withdrawal of the operating license.",Increased noise pollution,Increased pollutant emission,Considerable reduction in fuel consumption,,,,,,,
1.5.01-009,en,tr,How can you reduce the noise made by a car?,"In the low-speed speed range, the engine runs quieter than in high-revving areas. Deep-tread tires and driving without air filters also cause noise pollution. A driving style predominantly in the low-speed range saves fuel, is environmentally friendly and quiet. The minimum speeds must, however, be met, otherwise the engine runs twitchy, is cogging and sputtering. The lower the speed at which the engine is still running without cogging, the lower the noise.",By driving at a low engine speed,By using all-terrain tyres,By removing the air filter,,,,,,,
1.5.01-010,en,tr,"Where can used oil, lubricants and car batteries be taken to be disposed of properly?","Waste oils, lubricants and vehicle batteries can be disposed of properly in the recycling center or via the car repair shop. Never should these substances be disposed of with household waste. It is special waste.",To recycling centres,To car workshops,In the household waste,,,,,,,
1.5.01-011,en,tr,How can you drive fuel-efficiently when travelling at a constant speed?,"At constant speed, you can save fuel with the following measures: 1. by driving evenly in the low speed range; 2. by using the cruise control. The low speed range is just above the minimum speed that the engine needs for its optimal performance. If you drive below that, the engine is cogging; if you drive over it the fuel consumption increases in the high-speed range due to the engine performance. With steady driving in the low-speed speed range, the engine runs smoothly and with low fuel consumption. Cruise control allows a uniform driving style and relieves the / the car driver.",By using cruise control,By driving at a low engine speed,By driving at a high engine speed,,,,,,,
1.5.01-012,en,tr,At which engine speed range will fuel consumption be lower?,"An engine consumes the least fuel in the speed range just above the minimum speed. This is the so-called low-speed speed range. When driving in the low-speed range, the speed should always be above the idle speed. An engine below the minimum speed runs twitchy, is cogging, sputtering or turns off. As a rule of thumb, the lower the speed at which the engine runs without cogging, the more fuel can be saved.",At low engine speed,At high engine speed,,,,,,,,
1.5.01-013,en,tr,You have to wait because of a closed rail-crossing barrier. How can you now help protect the environment and save fuel?,"When waiting in front of closed gates it is recommended to switch off the engine. On the one hand you save fuel and thus money, on the other hand, a switched-off engine is environmentally friendly. A pure gearshift to idle is not recommended, as even at idle the engine does not turn off and continues to use fuel.",By switching off the engine,By switching off the automatic start-stop,By letting the engine idle,,,,,,,
1.5.01-014,en,tr,What measures help protect the environment?,"Turning the air conditioning off saves fuel as well. Low rolling resistance tires are designed for lower rolling resistance and can save fuel. Low-friction oils are synthetic oils with improved flow behavior, the so-called viscosity. This lubricates the engine faster and better and reduces friction. This also leads to a noticeable saving of fuel. Only oils approved by the engine/vehicle manufacturer should be used to prevent engine damage.",- low-resistance tyres,- low viscosity engine oil,- air-conditioning systems,,,,,,,
1.5.01-015,en,tr,What should you do to protect the environment?,"You should avoid driving at high speeds. If the vehicle develops smoke, have it checked and repaired in a workshop.","- a lot of smoke is coming from the exhaust, I should arrange for the motor vehicle to be checked","- waiting for prolonged periods, I should switch off the engine","- driving, I should use the upper engine speed range",,,,,,,
1.5.01-016,en,tr,What can regular vehicle maintenance help achieve?,"Regular vehicle maintenance helps to ensure road safety, low fuel consumption and low emissions.",Keeping fuel consumption low,Keeping emission levels low,Ensuring road safety,,,,,,,
1.5.01-017,en,tr,In which situations should you switch off the engine to save fuel and reduce environmental pollution?,"You should turn off the engine before a gated railway crossing or if you are in a traffic jam, as you cannot accurately estimate the length of the waiting time. This way you can reduce your environmental impact and save fuel at the same time.",- it is foreseeable that I will have to wait longer in a traffic jam,- I have to wait at a gated level crossing,- I have to stop at a “Stop” sign,,,,,,,
1.5.01-102,en,tr,What can cause unnecessary noise pollution when driving?,"If you drive at high speed or your muffler is defective, the noise level is increased. Low-speed driving also reduces fuel consumption. A defective muffler should be repaired in a workshop.",Unnecessarily fast acceleration,A defective exhaust,Driving at low revolutions per minute,,,,,,,
1.5.01-103,en,tr,How should you change gears in order to drive with particular consideration to the environment and fuel saving?,"Changing gears environmentally friendly means to upshift early and shift down late. Do not drive the gears into the upper speeds, because this leads to the highest fuel consumption. You should start in first gear and then switch directly to second gear if possible. However, in some traffic situations, such as on the highway acceleration lane or while overtaking, it is necessary to drive with high speed. Of course you should do this in such a situation.",Change to a higher gear as early as possible,Change to a lower gear as late as possible,Change gears only when reaching the upper revolution limit,,,,,,,
1.5.01-104,en,tr,What is important to avoid pollution and to save energy when driving?,Low fuel consumption defines environmentally friendly and energy-saving driving. This requires the regular examination of consumption values ​​in order to optimize engine timing and to detect errors in good time.,Check the fuel consumption regularly,Have the engine tuning checked regularly,"Wash the engine regularly, at least four times a year",,,,,,,
1.5.01-106,en,tr,How is fuel wasted and the environment polluted?,"If you drive hectically, switching constantly between braking and accelerating and ""playing with the gas"", your vehicle consumes too much unnecessary fuel. Especially when accelerating a lot of energy is needed. When driving downhill in high gear, vehicle drivers burden the brakes unnecessarily. However, this does not result in increased fuel consumption.",By driving in a hectic manner,"By ""playing with the accelerator"" while waiting at traffic lights",Using a high gear driving downhill,,,,,,,
1.5.01-108,en,tr,What indicates excessive petrol consumption due to high wear or wrong tuning of the engine?,"Dark smoke indicates increased fuel consumption. It may be causally related to a fault of the engine control. You should definitely visit a workshop. Condensation, which drips from the exhaust, or white water vapor in cold weather, however, are normal.",A lot of dark exhaust smoke,Condensation water from the exhaust,,,,,,,,
1.5.01-109,en,tr,What kind of driving results in high fuel consumption?,"High speeds require more power due to the increased air resistance. As a result, the fuel consumption increases. If the driver drives rapidly or accelerates unnecessarily, this driving style also leads to an increased consumption. The same applies if gears are driven at full speed.",Fast starts and unnecessary acceleration,Revving up all gears,Driving at high speed,,,,,,,
1.5.01-110,en,tr,How do you drive with consideration to the environment?,"Avoid constant acceleration and braking. Accelerating consumes unnecessary fuel and can be avoided, for example, in front of red lights by laying off the gas pedal. Maximum acceleration leads to high pollutant emissions and high noise as well as environmental pollution.",Decelerate in good time and use the momentum of the car when the next traffic light is on red,Avoid unnecessary acceleration and unnecessary braking,Always accelerate to the maximum when the traffic light changes to green,,,,,,,
1.5.01-112,en,tr,How can you cover more kilometres on less fuel?,"The least fuel is consumed in the low-speed range. Timely upshifting avoids high-speed, fuel-intensive driving. Anticipatory driving saves fuel, as you can lay off the gas pedal early and let the vehicle roll out with its existing momentum.",Accelerate in such a way that the highest possible gear is quickly reached,Think ahead when driving in order to avoid unnecessary acceleration and braking,By pushing all gears to the highest possible revolutions,,,,,,,
1.5.01-114,en,tr,What can help save fuel and reduce pollution?,"Before buying a car, the driver can check which model consumes little fuel. In addition, economical driving also contributes to savings.",Paying attention to the fuel consumption of a motor vehicle when buying it,Contributing to a constant flow of traffic by thinking ahead and driving correspondingly,"Using public transport, a bicycle or walking, wherever possible",,,,,,,
1.5.01-115,en,tr,What can you do to help protect the environment?,"The best way to protect the environment is to drive less. All journeys that are not absolutely necessary should be avoided. Certain driving styles consume extra fuel: Short-distance driving, especially when the engine is still cold, stop-and-go traffic, for example in crowded inner cities and searching for a parking space. On top of that, in areas with heavy traffic, the risk of smog from the exhaust emissions of vehicles increases. Driving at full throttle will not only cause noise, but your fuel consumption will increase disproportionately. However, once you are only 20% below the maximum speed, you reduce your fuel consumption by about 40%. Carpooling is also good for the environment.",- driving short distances,- driving at flat-out speed,- driving in crowded city centres,,,,,,,
1.5.01-116,en,tr,How can you achieve efficient fuel consumption and low pollutant emissions?,"Before you drive off, you should make sure that the correct tire pressure is set. All important information about this topic can be found in the operating instructions of your vehicle. If the tire internal pressure is too high or too low, there will be an increase in pollutant emissions. Even unbalanced driving can lead to high fuel consumption. Therefore, instead of accelerating to the upper rotational speed limit and only change gears then, you should shift up in the lower or middle rotational speed limit range. This means you consume less fuel and at the same time reduce the exhaust emissions of your car.",By having the proper tyre pressure,By maintaining an even driving style at low engine speeds,By using the total capacity of every gear,,,,,,,
1.5.01-117,en,tr,Other road users draw your attention to the persistent thick smoke coming from your exhaust. What do you have to do?,"You should visit a workshop that checks the damage. Because the strong smoke is a sign that the engine or the fuel system has a defect. In addition, the escaping gases are harmful to the environment and the smoke can obstruct the view of other road users.",Have the vehicle promptly checked,Change down gears early,Change up gears early,,,,,,,
1.5.01-118,en,tr,Why is it beneficial to use low viscosity engine oil?,"Low-friction oils are characterized by a better flow behavior. These are synthetic oils that reduce friction in the engine through their improved viscosity and optimize oiling. This saves fuel. When using low-friction oils, attention must be paid to the approval of the manufacturer of the engine or vehicle.",- generate less friction in the engine,- reduce fuel consumption,- can be disposed of as household waste,,,,,,,
1.5.01-119,en,tr,What should you do after starting the vehicle?,"After starting the car, you should drive off directly in the low-speed range. Warming up the engine while standing is prohibited and wastes fuel. In the low-speed range, the engine can be warmed up gently. Driving at high-revving directly is not good for the engine. Generally, the engine consumes more fuel at high speed. At too low speeds, the engine is cogging and sputtering. The consumption of an engine is the lowest just above the minimum speed.",- drive off as promptly as possible,- drive at low engine speeds where possible,"- if possible, allow the engine of the stationary vehicle to warm up",,,,,,,
1.5.01-120,en,tr,How can you save fuel?,"You can save fuel by: 1. driving smoothly and anticipatory while avoiding high engine speeds; 2. remove unused roof structures, as they increase fuel consumption with air resistance; 3. swap winter tires for summer tires in the warm season. Driving smoothly means avoiding unnecessary acceleration and deceleration. For example, by slowly rolling toward a red light, you can use the rest of the momentum to drive on if it is already green when you reach the traffic light. Only having to give gas, saves fuel compared to starting from standing completely still.",- removing any non-essential roof boxes etc,- driving in a foresighted manner,- driving with winter tyres the whole year round,,,,,,,
1.5.01-121,en,tr,How can you minimise tyre wear?,"Driving with winter tires in non-winter weather leads to increased tire wear. Strong acceleration is associated with increased abrasion. The tire pressure recommended by the vehicle manufacturer must be observed. Too little tire pressure increases the tire wear considerably. If the air pressure is too low, the tire will deform more with each rotation than with correct tire pressure. Thereby the fabric layers of the tires rub against each other. Heat can be generated that irreparably damages the tire.",I refrain as much as possible from rapid acceleration,I regularly check the tyre inflation pressure,I use winter tyres all year round,,,,,,,
1.5.01-122,en,tr,"What vehicles are generally exempt from the ban on road traffic in ""environmental zones""?","A traffic ban for ""environmental zones"" does not apply to ambulances that are on duty. Also not affected are tractors from agriculture and forestry.",Agricultural and forestry tractors,Ambulances on duty,All motor vehicles belonging to the environmental zone inhabitants,,,,,,,
1.5.01-123,en,tr,When is it sensible to switch off a combustion engine?,"Longer waiting times before a closed level crossing as well as loading and unloading a vehicle justify turning of an internal combustion engine. This saves fuel and reduces noise. The waiting time at a stop sign is usually short and you can usually drive on quickly after letting cross traffic pass. Therefore, in this situation, the internal-combustion engine is not turned off.",During lengthy waits at rail crossings,When loading and unloading the vehicle,When stopping at intersections with a stop sign,,,,,,,
1.5.01-124,en,tr,You are driving through city traffic in rush hour. What are the effects of stop-and-go driving?,"The fuel consumption in stop-and-go traffic is greater, because drivers have to brake and accelerate more often. This leads to more exhaust fumes and other road users may be disturbed.",- consumes more fuel,- creates more exhaust gases,- creates more nuisances for others,,,,,,,
1.5.01-125,en,tr,What is a pre-condition for environmentally-friendly and energy-saving driving?,Tyre pressure has a major impact on fuel consumption as it affects rolling resistance. Regular vehicle maintenance contributes to low fuel consumption and emissions.,Checking the tyre inflation pressure regularly,Performing vehicle maintenance regularly,Washing the engine regularly,,,,,,,
