questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.2.20-001,en,tr,"At a tramstop, passengers are getting on and off a tram onto the roadway. What do you do if you want to drive past on the right?","Tram passengers who get off the tram at one stop and walk to the sidewalk or walk from the sidewalk to the tram have absolute priority over vehicle traffic. You as a car driver have to wait. Only when an obstruction or threat to passengers is ruled out, you may pass by the tram carefully at walking pace.",Wait if passengers can be endangered or inconvenienced,Drive cautiously at walking speed past if this is possible without endangering or inconveniencing passengers,Give a clear warning signal and proceed,,Tramvay durağında yolcular taşıt yoluna inip biniyor. Sağdan geçmek istiyorsanız ne yaparsınız?,Yolcular tehlikeye girecek veya engellenecekse beklemelisiniz. Tehlike yoksa yalnızca yürüme hızında dikkatlice geçebilirsiniz.,Yolcular tehlikeye girebilir veya engellenebilirse beklemek,Yolcuları tehlikeye atmadan veya engellemeden mümkünse yürüme hızında dikkatlice geçmek,Açık uyarı sinyali verip devam etmek,
1.2.20-003,en,tr,What do you do when a bus has stopped at a bus stop with its hazard warning lights switched on?,"A bus that stops at a stop with the hazard light on may only be passed at walking pace. Walking speed also applies to oncoming traffic. Drive past the bus at a distance that preempts any danger or obstruction to passengers. Wait, if necessary. A sufficient distance improves the visibility to see pedestrians stepping forward.","Drive past at walking speed only and, if necessary, stop",Drive past at a sufficient distance in order to exclude endangering pedestrians,Wait if passengers could be inconvenienced,,Bir otobüs durakta dörtlü ikaz ışıkları açık şekilde durduğunda ne yaparsınız?,"Durakta dörtlüleri açık otobüsü yalnızca yürüme hızında ve yeterli mesafeyle geçebilirsiniz; gerekirse durmalı, yolcuları engellememelisiniz.",Yalnızca yürüme hızında geçmek ve gerekirse durmak,Yayaları tehlikeye atmamak için yeterli mesafeyle geçmek,Yolcular engellenebilecekse beklemek,
1.2.20-004,en,tr,Which vehicles must you allow to set off from marked bus stops?,"You have to give priority to public and school buses that want to drive away from marked stops, as long as they announce their intention of departure, for example, by indicating. Exceptions are taxis, as these are not bound to fixed stops and timetables.",Regular buses,School buses,Taxis,,İşaretli otobüs duraklarından hangi araçların hareket etmesine izin vermelisiniz?,Düzenli hat otobüsleri ve okul otobüslerinin duraktan hareket etmesine izin vermelisiniz. Taksiler buna dahil değildir.,Düzenli hat otobüsleri,Okul otobüsleri,Taksiler,
1.2.20-005,en,tr,A regular bus in the oncoming traffic has stopped at a bus stop on the same roadway with hazard warning lights switched on. What do you do?,"Even if the bus is on the side of oncoming traffic, you are obliged to drive past the bus at walking pace as soon as it stops with the hazard light on. This is also the case when no pedestrians want to cross the street. Likewise, a sufficiently large safety distance must be maintained in order not to endanger persons entering or leaving. The car driver must guarantee all pedestrians safe crossing of the road and, if necessary, wait for them.",Slow down to walking speed,Only proceed at walking speed if passengers want to cross the roadway,Proceed at the same speed since the bus has stopped on the other side of the roadway,,"Karşı yönde, aynı taşıt yolunda duran bir hat otobüsünün dörtlü ikaz ışıkları açık. Ne yaparsınız?",Aynı taşıt yolunda dörtlüleri açık duran otobüsün yanından karşı yönden de sadece yürüme hızında geçebilirsiniz.,Yürüme hızına düşürmek,Yolcular taşıt yolunu geçmek isterse yalnızca yürüme hızında devam etmek,Otobüs yolun karşı tarafında durduğu için aynı hızla devam etmek,
1.2.20-101,en,tr,You are approaching a regular bus which has stopped in the opposite direction at a bus stop on your roadway and its hazard warning lights are switched on. What must you expect?,"It is to be expected that passers-by carelessly and without paying any attention to traffic will cross the street because they still want to reach the bus. Likewise, it can be expected with people exiting the bus who walk on the road in front of or behind the bus.",Passengers will cross the roadway in order to catch the bus,Passengers leaving the bus will suddenly cross the roadway,Passengers will cross the roadway only after the hazard warning lights of the bus are switched off,,Sizin taşıt yolunuzda karşı yönde durakta duran ve dörtlüleri açık olan bir hat otobüsüne yaklaşıyorsunuz. Neyi beklemelisiniz?,Yolcular otobüse yetişmek veya otobüsten indikten sonra aniden yolu geçmek isteyebilir.,Yolcular otobüse yetişmek için yolu geçebilir,Otobüsten inen yolcular aniden yolu geçebilir,Yolcular yalnızca otobüsün dörtlüleri kapandıktan sonra yolu geçer,
1.2.20-102,en,tr,What is the right course of action now?,"You have to slow down and stay behind the bus first. As long as the bus is driving with the hazard lights on, you must not overtake the it. You also can not change the lane because to the left of you is a vehicle that is just overtaking you.",I remain behind the bus for the moment,I overtake the bus at a moderate speed,I switch lane without overtaking immediately,,Şimdi doğru davranış nedir?,Duraktaki otobüs nedeniyle şimdilik arkasında kalmalısınız. Hemen sollamak veya şerit değiştirmek tehlikeli olabilir.,Şimdilik otobüsün arkasında kalırım,Otobüsü orta hızla sollarım,Hemen sollamadan şerit değiştiririm,
1.2.20-103,en,tr,"You would like to drive past a local transport bus, which has come to a stop at a bus stop. What must you be aware of?","It is allowed to drive past a public bus that stops at a bus stop. When passing by, you will usually get into the traffic lane of oncoming traffic. Therefore, pay particular attention to oncoming traffic. It is still wrong to drive as close to the bus as possible though. Because this way you might endanger pedestrians. It is not necessary to drive at walking speed, but drive very carefully.",- drive past maintaining sufficient space to the side,- drive past carefully,- watch out for oncoming traffic,,Durakta durmuş bir yerel ulaşım otobüsünün yanından geçmek istiyorsunuz. Neye dikkat etmelisiniz?,"Yeterli yan mesafe bırakmalı, dikkatli geçmeli ve karşı trafiğe dikkat etmelisiniz.",- yeterli yan mesafe bırakarak geçmek,- dikkatli geçmek,- karşı trafiğe dikkat etmek,
1.2.20-104,en,tr,"You are approaching a local transport bus, which has come to a stop at a bus stop. What must you watch out for when driving past it?","You may drive past a public bus, a tram or a designated school bus only with caution and sufficient lateral distance when the vehicle is waiting at a stop. The same rule applies if the bus is standing in oncoming traffic. Careless people may be on the road, and you, as a car driver, must pay particular attention to this.",That there is sufficient space to the side,My speed,For pedestrians on the road,,Durakta durmuş bir yerel ulaşım otobüsüne yaklaşıyorsunuz. Yanından geçerken neye dikkat etmelisiniz?,"Yan mesafe, hız ve yoldaki yayalar özellikle önemlidir.",Yeterli yan mesafe olduğuna,Hızıma,Yoldaki yayalara,
1.2.20-105,en,tr,What must you be prepared for?,"The omnibus standing opposite of you will start driving. Thereby he could swing on your side of the road. Even vehicles behind the omnibus could come on your side of the road, while trying to overtake. Brake as a car driver, keep to the right and stop if necessary.",Oncoming vehicles will move onto my side of the road,"As it begins moving, the bus will swing onto my side of the road",Passengers walking in front of the bus onto the road,,Neye hazırlıklı olmalısınız?,"Karşıdan gelen araçlar sizin tarafınıza geçebilir, otobüs hareket ederken şeridinize savrulabilir ve yolcular otobüsün önünden yola çıkabilir.",Karşıdan gelen araçların benim yol tarafıma geçmesine,Otobüs hareket ederken benim yol tarafıma savrulmasına,Yolcuların otobüsün önünden yola çıkmasına,
1.2.20-106,en,tr,All vehicles have been waiting at the junction for a few seconds. What should you do in this situation?,"Here, the traffic rule ""left yields to right"" applies and every driver must give priority to the vehicle on the right. In order for the situation to dissolve, a car driver must refrain from his/her right of way. By clearly recognizable hand signals you should give up your right of way, so that all vehicles can continue.",I use clear hand signals to forego my right of way,"I am the first to drive to the centre of the junction, where I stop",I am the first to pass through the junction,,Tüm araçlar kavşakta birkaç saniyedir bekliyor. Bu durumda ne yapmalısınız?,Belirsiz durumda önceliğinizden açık el işaretleriyle vazgeçebilir ve trafik akışının güvenli şekilde çözülmesine yardımcı olabilirsiniz.,Açık el işaretleriyle önceliğimden vazgeçerim,Kavşağın ortasına ilk ben gider ve orada dururum,Kavşaktan ilk ben geçerim,
1.2.20-107-M,en,tr,What is the right course of action in this situation?,"As a car driver, you are obliged to respect public transport and its passengers. In this situation where the tram stops and there are people at the bus stop who have to cross the road to get in, the following applies: stop behind the tram and wait for all passengers to get in or out.",I remain behind the tram,I drive past the tram on the right-side,I overtake the tram on the left,,Bu durumda doğru davranış nedir?,Tramvayın arkasında kalmalısınız. Yolcuları tehlikeye atarak sağdan veya soldan geçmeyin.,Tramvayın arkasında kalırım,Tramvayın sağından geçerim,Tramvayı soldan sollarım,
1.2.20-108-M,en,tr,What is the correct course of action in this situation?,"Passengers can step onto the road, you should increase your attention. But you can keep up your speed.",I maintain my speed,I drive with an increased level of alertness,I slow down to walking speed now,,Bu durumda doğru davranış nedir?,Durakta dörtlüleri açık otobüs/tramvay nedeniyle dikkat artırılmalı ve yürüme hızına düşülmelidir.,Hızımı korurum,Daha dikkatli sürerim,Şimdi yürüme hızına düşerim,
1.2.20-109-M,en,tr,What do you have to be aware of in this situation?,"If the bus is at the bus stop and has its warning lights on, you are only allowed to drive past it at walking speed. This is because people getting off the bus could cross the road at the bus stop. Someone could also run across the road to catch the bus.
Therefore, watch out for people, slow down and stop if necessary.",Pedestrians could cross the road,I may drive past the bus at walking speed,I may not drive past the bus,,Bu durumda neye dikkat etmelisiniz?,Yayalar yolu geçebilir. Dörtlüleri açık otobüsün yanından yalnızca yürüme hızında geçebilirsiniz.,Yayalar yolu geçebilir,Otobüsün yanından yürüme hızında geçebilirim,Otobüsün yanından geçemem,
1.2.20-110-M,en,tr,What is the right thing to do in this situation?,"When buses move in traffic with their hazard lights on, other vehicles must always be particularly considerate. If the bus is approaching a stop with the hazard lights on, it may not be overtaken. However, if the bus is at a stop, you can drive past at walking pace.",I am only allowed to pass the bus at walking speed,The [blue] car must stop,I am allowed to continue at the same speed,,Bu durumda doğru davranış nedir?,Duran otobüsün yanından yalnızca yürüme hızında geçebilirsiniz; mavi araç da gerekirse durmalıdır.,Otobüsün yanından yalnızca yürüme hızında geçebilirim,[Mavi] araba durmalıdır,Aynı hızla devam edebilirim,
1.2.20-111-M,en,tr,What do you need to consider in this situation?,"Buses at stops may be overtaken at walking speed if they are stationary and have their hazard lights on. However, it is always important to be particularly considerate when driving past buses in order to be able to react in a timely manner to dangerous situations, such as people suddenly stepping onto the road.",People might cross the road,I am only allowed to pass the stationary bus at walking speed,I must not pass a stationary bus,,Bu durumda neyi dikkate almalısınız?,İnsanlar yolu geçebilir. Duran otobüsün yanından yalnızca yürüme hızında geçilebilir.,İnsanlar yolu geçebilir,Duran otobüsün yanından yalnızca yürüme hızında geçebilirim,Duran otobüsün yanından geçemem,
1.2.20-201-M,en,tr,What is the right course of action in this situation?,"You must not obstruct or endanger passengers. Therefore, stay behind the tram until you can drive on without endangering the passengers.",I remain behind the tram,I drive past the tram on the right-side,I overtake the tram on the left,,Bu durumda doğru davranış nedir?,Tramvayın arkasında kalmalısınız; yolcuları tehlikeye atmamak için sağdan veya soldan geçmeyin.,Tramvayın arkasında kalırım,Tramvayın sağından geçerim,Tramvayı soldan sollarım,
1.2.22-102,en,tr,How must a load projecting more than 1 m beyond the rear reflectors of the vehicle be marked in darkness?,"If you carry cargo that protrudes more than 1 m from the end of the vehicle, it must be marked accordingly by a red light and a red reflector. Thus, the end of the load is made visible to the traffic behind you and a correspondingly high safety distance can be maintained. An orange warning sign shows the transport of dangerous goods subject to marking. The rear fog lamp does not improve the visibility and must not be used.",By a red light and red rear reflector,By an orange warning plate,By switching the fog tail lamp on,,Aracın arka reflektörlerinden 1 metreden fazla taşan yük karanlıkta nasıl işaretlenmelidir?,Karanlıkta arkaya 1 metreden fazla taşan yük kırmızı ışık ve kırmızı arka reflektörle işaretlenmelidir.,Kırmızı ışık ve kırmızı arka reflektörle,Turuncu uyarı levhasıyla,Arka sis lambasını yakarak,
1.2.22-104,en,tr,What can be the effect of an overload of only 20%?,"The entire vehicle design, the drivability and the center of gravity of a car are matched and tested by the manufacturer to a certain maximum permissible load limit. Exceeding the maximum limit can affect the driving behavior of the vehicle negatively. In addition, you risk permanent damage, such as warping and breaking load-bearing parts on your car.",The brakes may be overstrained,Steering may become worse,There may be too much strain on the load-bearing parts of the vehicle,,Sadece %20 aşırı yüklemenin etkisi ne olabilir?,"Aşırı yük frenleri zorlayabilir, direksiyonu kötüleştirebilir ve aracın taşıyıcı parçalarına aşırı yük bindirebilir.",Frenler aşırı zorlanabilir,Direksiyon kötüleşebilir,Aracın taşıyıcı parçalarına fazla yük binebilir,
1.2.22-106,en,tr,What is the significance of orange warning plates on a vehicle?,"An orange warning sign indicates vehicles that are loaded with dangerous goods as so-called hazardous materials transportation. Other car drivers should be warned this way. In the event of a traffic accident, the orange warning sign serves as a clue to the emergency services.",- dangerous goods,- cattle,- easily perishable food,,Araçtaki turuncu uyarı levhaları ne anlama gelir?,Turuncu uyarı levhaları tehlikeli madde taşındığını gösterir.,- tehlikeli maddeler,- büyükbaş hayvan,- kolay bozulabilen gıda,
1.2.22-107,en,tr,What must you be aware of if you want to transport a load?,"The load must be carefully secured so that it can't fall down. The car driver may not be handicapped by the load, not even in his/her visibility. The permissible dimensions and weight limits must be observed. At the front, the load may protrude only above a height of 2.5 m by a maximum of 50 cm. This regulation reduces the risk of injury in the event of a rear-end collision.",- may not interfere with me,- may not slide even when I brake,- may never project over the front of the vehicle,,Yük taşımak istiyorsanız neye dikkat etmelisiniz?,Yük sizi engellememeli ve fren yapıldığında kaymamalıdır. Ön tarafa hiç taşmaması kuralı her durumda doğru değildir.,- beni engellememeli,- fren yaptığımda bile kaymamalı,- aracın önünden asla taşmamalı,
1.2.22-108,en,tr,From what height it is permitted for loads to project up to 50 cm in front of your vehicle?,"If your vehicle has a height of up to 2.5 m, the cargo may protrude forwards by 50 cm. This cargo projection up to 50 cm is also permitted on trains and must never be exceeded in order to minimize the risk of injury in rear-end collisions.",2.50 m,2.00 m,3.00 m,,Yükün aracınızın önünden 50 cm’ye kadar taşmasına hangi yükseklikten itibaren izin verilir?,"Yük 2,50 m yüksekliğin üzerinde aracın önünden en fazla 50 cm taşabilir.","2,50 m","2,00 m","3,00 m",
1.2.22-109,en,tr,What do you have to make sure of regarding the load on your vehicle?,"When loading your vehicle, you must not exceed the permissible axial loads. You must secure the cargo in accordance with the recognized rules of engineering",My vehicle may not exceed the gross axle weight rating,I have to use suitable equipment to prevent the load from shifting,My vehicle may exceed the gross vehicle weight rating by a maximum of 5%,,Aracınızdaki yükle ilgili neyi sağlamalısınız?,İzin verilen aks yükleri aşılmamalı ve yükün kaymasını önlemek için uygun ekipman kullanılmalıdır. Toplam ağırlık %5 aşılabilir değildir.,Aracım izin verilen aks yükünü aşmamalıdır,Yükün kaymasını önlemek için uygun ekipman kullanmalıyım,Aracım izin verilen toplam ağırlığı en fazla %5 aşabilir,
1.2.23-001,en,tr,Who is responsible for the roadworthiness of a licensed vehicle?,Responsible for the roadworthy condition of a vehicle are both the owner of the vehicle as well as the driver. The driver has to check the operational reliability as well as roadworthiness of the vehicle before driving. The owner has to make sure that this actually happens. This also applies to the TÜV examination. The liability insurance is not responsible.,The driver,The owner,The motor liability insurance company,,Trafiğe kayıtlı bir aracın yol güvenliğinden kim sorumludur?,Yol güvenliğinden hem sürücü hem de araç sahibi sorumludur. Zorunlu sigorta şirketi değil.,Sürücü,Araç sahibi,Motorlu taşıt sorumluluk sigortası şirketi,
