questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.2.38-002,en,tr,You hear a siren. Which questions must you ask yourself?,"If you hear a siren, you should first determine which direction the emergency vehicle is coming from. Then you have to consider where you can go, without hindering the emergency vehicle from continuing and without endangering yourself.",Where is the emergency vehicle coming from?,Could I obstruct the emergency vehicle?,Is this vehicle allowed to use a siren at all?,,,,,,,
1.2.38-003,en,tr,What can a flashing amber light on a vehicle be a warning for?,"A yellow flashing light warns against dangers that require particularly careful driving behavior. These hazards are work or accident sites or unusually slow, wide or long vehicles.",For dangers at roadworks or the scene of an accident,For an exceptionally wide vehicle,For a large transport proceeding at low speed,,,,,,,
1.2.38-101,en,tr,What does it mean when the flashing blue light of a vehicle is switched on but not the siren?,"A blue flashing light warns you of accidents or situations such as a fire run. Any driver should allow vehicles with blue flashing lights to pass through, as this may indicate an emergency, vehicle escort or a platoon.",Warning of an accident or other dangers,Warning of fire-brigade in action,A breakdown vehicle is on duty and on its way to its destination,,,,,,,
1.2.38-102,en,tr,What can a flashing blue light (without siren) mean?,A blue flashing light without siren indicates to accidents or other emergencies - so you should allow free passage here as well. Blue light is also used during blue light driving. It can also be used to secure platoons.,The vehicle is on duty. You should give way,Advance warning of a closed convoy,"Without a siren, a flashing blue light does not mean anything",,,,,,,
1.2.38-104,en,tr,You are being followed by an ambulance with its blue lights flashing and siren sounding. What should you do?,"You are required to make space for the ambulance as soon as possible. Be careful not to endanger other road users. If possible, turn right if you are on a right lane; on the highway and multi-lane roads an alley must be formed.",I move out of the way immediately without endangering others,I prompt the driver of the vehicle beside me to make way,I make way immediately once the traffic light has turned green,,,,,,,
1.3.01-001,en,tr,"At which places where there are no traffic signs regulating priority does the rule ""right before left"" apply?","At intersections and T-junctions without a traffic-regulating traffic sign ""left yields to right"" applies. If a vehicle leaves a property or a restricted traffic area, all other road users, including pedestrians and children on the sidewalk, have priority.",At crossroads and junctions,At driveways,At the end of a traffic calmed area,,,,,,,
1.3.01-002,en,tr,"At which places where there are no traffic signs regulating priority does the rule ""right before left"" apply?","At intersections and T-junctions without priority signs, the vehicles coming from the right have priority. The same applies to roads that are equally ranked according to their signage. Lanes with drop kerb, drives as well as field and forest trails are an exception. If you are on one of these roads, you must give priority to other road users.",At crossroads and junctions,At junctions with sunken kerbstone,At junctions of farm tracks or forest tracks with other roads,,,,,,,
1.3.01-003,en,tr,You are approaching a crossroads where the priority situation is not clear to you straightaway. What do you do?,"There are situations that are difficult to understand in terms of the right of way. If this happens to you wait and watch other car drivers. If the situation remains difficult, you can communicate with each other by clear hand signals. To simply continue straight ahead or act according to the rule ""left yields to right"" would be too risky and accident-prone.","Wait, observe and come to an agreement with others, if necessary","Proceed according to the rule ""right before left""",Always proceed when driving straight ahead,,,,,,,
1.3.01-007-M,en,tr,What is the right course of action?,"It is necessary to comply to the left yields to right rule. Grant the motorcyclist from the right the right of way before entering the intersection. Next, you as a left-turning driver, have to give priority to the oncoming cyclist. For the motorcyclist the cyclist comes from the right and thus has priority.",I have to allow the cyclist to pass through,I have to allow the [motorcyclist] to pass through,I may make the turn before the cyclist,,,,,,,
1.3.01-013-M,en,tr,What is the right course of action?,"Left yields to right applies in intersections and T-junctions without a traffic sign. Since no vehicle comes from the right, you may first cross the intersection. After that the truck drives and finally the cyclist.",I may be the first to pass through the junction,I have to allow the [red truck] to turn,I have to allow the [cyclist] to turn,,,,,,,
1.3.01-016-M,en,tr,What is the right course of action?,"The traffic sign ""Give way"" regulates the right of way here. That means you have to wait and let both, the right and left vehicle, pass.",I have to allow the [blue truck] to pass through,I have to allow the [tractor] to turn,The [blue truck] has to allow me to pass through,,,,,,,
1.3.01-017-M,en,tr,What is the right course of action?,"Here the traffic sign ""right of way at the next intersection or T-junction"" applies. Since you want to turn left you will have to let the oncoming vehicle pass. You may then turn in front of the vehicle coming from the right.",I have to allow the [motorcycle] to pass through,I take priority before [the bus],I have to allow [the bus] to pass through,,,,,,,
1.3.01-018-M,en,tr,What is the right course of action?,"The traffic sign ""Give way"" suspends the left yields to right regulation. Thus, the motorcycle coming from the left has priority. You have to wait. Then the left-turning driver of the oncoming traffic must first let you cross the intersection before he can turn.",I have to allow [the motorcycle] to pass through,I take priority before the [bus],I have to allow the [bus] to pass through,,,,,,,
1.3.01-021-M,en,tr,What is the right course of action?,"The traffic sign stands for a ""priority road"". You may therefore turn in front of the vehicle coming from the left. First, however, you must let the oncoming vehicle turn, because you have to wait as a left-turning driver.",- only turn after the [motorcycle],- turn before the [yellow car],- be the first to make my turn,,,,,,,
1.3.01-034-M,en,tr,What is the right course of action here?,The right-of-way rule says that you have to let the yellow vehicle drive through.,I allow [the yellow vehicle] to pass through,I take the turn ahead of the [yellow vehicle],I take the turn ahead of the [red] car,,,,,,,
1.3.01-035-M,en,tr,What is the right thing to do?,"Since there are no signs at this intersection, which determine the priority of the drivers, the right of way ""left yields to right"" applies. For this reason, you need to let the car on your right pass first. Afterwards, the driver on the left has to give you the right of way.",I give way to the [green car],I turn left before the [green car],I have to allow the [red car] to pass,,,,,,,
1.3.01-038-M,en,tr,What is the right thing to do?,"According to the signage, the motorcyclist is on the priority road and is therefore allowed to drive first. Both the driver of the blue car and you are on a lane with the ""Give way"" sign. As this does not clear up the situation, ""left yields to right"" applies. For this reason, you have to let the other vehicle drive through.",I have to give way to the motorcycle,I have to give way to the [blue car],I may drive out before the [blue car],,,,,,,
1.3.01-039-M,en,tr,Who has priority here?,The electric scooter follows the priority road and therefore has the right of way.,The electric scooter,[The red truck],Me,,,,,,,
1.3.01-040-M,en,tr,What is the right course of action here?,"The green and red cars are on a turning main road. You are on the secondary road. The green car remains on the main road, which means that the green car is allowed to drive first, then the red car and you are allowed to drive last.",The [green] car may proceed ahead of the [red] car,I may proceed ahead of the [red] car,I may proceed ahead of the [green] car,,,,,,,
1.3.01-041-M,en,tr,What is the right course of action here?,"You and the yellow car are on a turning main road. The red car is on a secondary road.  Because the yellow car remains on the main road, it is allowed to drive first. You may drive second and the red car can drive last.",I may proceed ahead of the [red car],[The yellow car] may proceed ahead of the [red car],I may proceed ahead of the [yellow car],,,,,,,
1.3.01-042-M,en,tr,What is the right course of action?,"The sign at the intersection indicates that you must give way. Since you want to turn left, you must let the tram as well as the oncoming motorbike pass and enter the intersection last.",I have to allow the tram to pass through,I have to allow the [motorcycle] to pass through,The tram must allow me to make the turn first,,,,,,,
1.3.01-043-M,en,tr,What is the right course of action here?,"The motorbike is on a turning main road and is allowed to turn in front of the yellow car and you.
According to the ""right before left"" rule at crossroads, you may drive in front of the yellow car.",The motorbike may proceed ahead of the [yellow car],I may proceed ahead of the [yellow car],I may proceed ahead of the [motorbike],,,,,,,
1.3.01-044-M,en,tr,What is the right course of action here?,"At this intersection applies to the right before left. So you can drive first.
""Right before left"" applies to intersections where the right of way is not regulated by signs, traffic lights or traffic police officers.",I may be the first to proceed,I have to allow [the red car] to turn,I have to allow [the cyclist] to pass through,,,,,,,
1.3.01-045-M,en,tr,What is the right course of action here?,"At this junction, the right before left rule applies, which means that you must let the yellow vehicle pass.
You must also let the lorry through, as you want to turn left and the lorry wants to continue straight ahead in its lane.",I have to allow the [yellow car] to pass through,I have to allow the [blue truck] to pass through,I may proceed before the [yellow car],,,,,,,
1.3.01-046-M,en,tr,What is the right course of action?,"You are on the turning priority road and follow its course. Therefore, you must drive first and the other vehicle must wait.",I may drive through,I have to allow [the blue car] to pass through,,,,,,,,
1.3.01-047-M,en,tr,What is the right course of action here?,"You are approaching a priority road that is about to turn. As you are coming from a side road, you must allow the blue car leaving the priority road to pass. You must also stop at a stop sign at the stop line before you are allowed to enter the junction.",- allow [the blue car] to pass through,- stop on the stop line,- allow [the red car] to pass through,,,,,,,
1.3.01-048-M,en,tr,What is the right course of action?,"At an intersection, which has no traffic signs, ""left yields to right"" applies. If a car drives from the right wants to turn right, he is allowed to drive first and you have to wait. On the other hand, if a vehicle approaching you wants to turn left, you have the right of way, because if a driver wants to turn, must always give priority to oncoming traffic.",I allow [the blue car] to turn,I am the first to proceed,I allow the motorcycle to turn before me,,,,,,,
1.3.01-049-M,en,tr,What is the right course of action?,"The traffic sign indicates that you are on a priority road. The tram and the driver of the red car, on the other hand, must follow the sign ""Give way"" and wait. You drive first.",I may be the first to proceed,I have to give way to the [red car],I have to give way to the tram,,,,,,,
1.3.01-050-M,en,tr,What is the right course of action?,"If you are traveling on a priority road, you are always allowed to drive first. A car that meets you and wants to turn left, however, has to wait. If a car driver wants to turn into your street from the right, he/she must also give you the right of way, since you are on a priority road.",I may drive through,I have to allow right of way to [the blue car],I have to allow right of way to [the green car],,,,,,,
1.3.01-051-M,en,tr,What is the correct conduct?,"The following hierarchy applies on a priority road: In principle, vehicles on a priority road always have priority. However, when leaving a priority road, you must give priority to oncoming vehicles. However, vehicles that want to drive onto a priority road must give priority to other road users on the priority road.
This means you have to give priority to the tram because it is traveling on a priority road, does not change direction and you want to turn left.",I let the tram through,I let [the tractor] turn,I drive first,,,,,,,
1.3.01-052,en,tr,What is the right course of action?,"Due to the rule ""left yields to right"" you would have priority over the green car. However, you must give priority to the oncoming cyclist whose lane you would be crossing. To ensure the traffic flow, it is therefore advisable to let the driver of the green car first enter the intersection.",I have to allow the cyclist to pass through,I forgo my right of way so as to not block the junction,I may turn left before the cyclist,,,,,,,
1.3.01-053,en,tr,You want to turn right into a priority road. What must you look out for?,"If you turn right into a priority road, you must give priority to all road users. This applies both to vehicles that come from the right and those that pass from the left. In addition, be sure to take care of cyclists and pedestrians who are to your right or behind you.",Vehicles coming from the left and from the right,For cyclists and pedestrians alongside you to the right or behind you,Only for vehicles coming from the left,,,,,,,
1.3.01-055-M,en,tr,What is the right course of action?,"Since the right of way at this intersection is not determined by appropriate signage, the principle ""left yields to right"" applies. Thus, you must give priority to the yellow car coming from the right. The blue truck also has priority over you, as you would cross the lane as a left-turning driver.",- after the [blue truck],- after the [yellow car],- before the [yellow car],,,,,,,
1.3.01-056-M,en,tr,What is the right course of action?,At this intersection you have right of way. This is indicated by the traffic sign. That's why the vehicles have to wait from the right and left and let you drive first.,- before [the two cars],- after [the two cars],- after [the blue car],,,,,,,
1.3.01-057-M,en,tr,What is the right course of action?,"If you want to turn left from a priority road and another car is driving next to you, which remains on the priority road, you must give priority to this car driver. A vehicle that is not on the priority road, on the other hand, has to wait.",I have to allow [the red car] to pass through,I may proceed before [the blue truck],I may only proceed after [the blue truck],,,,,,,
1.3.01-058-M,en,tr,What is correct in this situation?,"You are on a turning priority road, but you don't want to follow it to the right and instead continue straight ahead. From the right a motorcycle follows the course of the priority road. You have to wait and give priority to this vehicle.",I have to allow [the motorbike] the right of way,[The motorbike] has to wait,I have to signal a left-turn,,,,,,,
1.3.01-059-M,en,tr,Who has priority?,"You follow a turning priority road. Therefore, you have priority over the driver of the car driving straight ahead. The driver of the tractor also has to wait because he/she leaves the priority road and the rule left yields to right applies to you.",Me,[The red car],[The green tractor],,,,,,,
1.3.01-060-M,en,tr,What is the right thing to do?,"If no traffic signs have been erected to regulate the right of way, this is so-called circular traffic. Here, the basic rule of right before left applies. As you are turning into circular traffic, you must signal.",I have to indicate,The [yellow] car has to wait,I have to wait,,,,,,,
1.3.01-101-M,en,tr,Who is required to wait?,"If a vehicle wants to turn from a field or forest path into a road, the car driver in question must wait. The rule ""left yields to right"" does not apply here.",[The car that] is exiting the dirt track,I have to wait,,,,,,,,
1.3.01-103-M,en,tr,What is the right course of action?,"Who comes from the right, has right of way at intersections and T-junctions. Because if there is no priority-controlling traffic sign, ""left yields to right"" applies. No matter the size and type of the vehicle.",I have to wait,[The motorbike] is obliged to wait,,,,,,,,
1.3.01-112,en,tr,You want to turn left. Who is required to wait?,"At intersections and T-junctions without a traffic-regulating traffic sign, the rule ""left yields to right"" applies. Field and forest paths, however, are subordinate traffic routes. If you want to turn from a field or forest path onto a road, you have to wait.",I have to wait,The blue vehicle has to wait,,,,,,,,
1.3.01-113,en,tr,What is the right course of action?,"If you want to turn into a roundabout, you will be asked to wait by the ""Give way"" traffic sign. The drivers driving in a circle have priority here.",I have to wait,The cyclist has to wait,,,,,,,,
1.3.01-114-M,en,tr,What is the right course of action?,"Here, ""left yields to right"" applies as well as the rules for left turns. The car coming from the right may drive first. Since you want to turn left, the oncoming cyclist has right of way.",I have to allow the cyclist to turn,I have to allow [the blue car] to pass through,[The blue car] has to allow me to turn,,,,,,,
1.3.01-115,en,tr,What is the right course of action?,"If a road user comes from the right, you must pay attention to the ""left yields to right"" rule and wait. This also applies if it is a cyclist.",I have to wait,The cyclist has to wait,I have to wait at the line of sight,,,,,,,
1.3.01-116,en,tr,What is the right course of action?,"At this spot, the right of way is not regulated by traffic signs. Therefore, at this intersection left yields to right applies. Here the straight driving cyclist has priority over you as you want to turn. The truck coming from the left may drive last.",I have to allow the cyclist to pass through,I may make the turn in front of the cyclist,The blue truck may proceed first,,,,,,,
1.3.01-117-M,en,tr,What is the right course of action?,"A vehicle coming from the left is already on the priority road. Therefore, it is allowed to drive first. If you turn left, you will have to let oncoming vehicles drive past first. Due to the traffic sign, you have to stop at the stop line (""Give way"") or stop completely and are not even allowed to trundle (""Stop sign"").",- give way to [the cyclist],- give way to the [bus],- stop on the stop line,,,,,,,
1.3.01-118-M,en,tr,What is the right course of action?,"Since the right of way here is not regulated by traffic signs, left yields to right applies. This means: you must stop and grant access to vehicles from the right. The bike coming from the left has to let you in.",I have to allow [the cyclist] to pass through,I may proceed before the [motorcycle],[The cyclist] has to allow me to pass,,,,,,,
1.3.01-119,en,tr,You would like to cross over a priority road. The view to both sides is very restricted due to parked vehicles. What should you do?,If visibility is limited you should only proceed with caution. Slowly get into the intersection until you can see the priority road. This is how you act responsibly.,I carefully ease my way into the junction,I quickly cross over the junction,I sound my horn to warn crossing traffic,,,,,,,
1.3.01-120-M,en,tr,What is the right course of action?,"If you are on a priority road and you want to turn left, you will have to let oncoming cars drive by. If a vehicle drives next to you, which contrary to you remains on the priority road, then this car driver has priority. However, if a vehicle from another street with the traffic sign ""Give way"" wishes to turn into your priority road, he/she may only drive last.",I have to allow [the blue vehicle] to pass,I may make the turn before [the green vehicle],I have to allow [the green vehicle] to pass through,,,,,,,
1.3.01-121-M,en,tr,What is the right course of action?,"You are on the priority road. The tractor must therefore wait and let you turn left first. However, you must first let the tram that continues straight ahead on the priority road pass, since straight-ahead traffic always takes precedence over traffic that wants to turn.",I have to allow the tram to pass through,I have to allow the tractor to pass through,I may not stop and wait on the rails,,,,,,,
1.3.01-122-M,en,tr,What is the right course of action?,"If you are at an intersection and you see the ""Give way"" traffic sign, you must wait and let the car driver pass through on the priority road.",I have to wait,[The green car] has to wait,,,,,,,,
1.3.01-123-M,en,tr,What is the right course of action?,"You and another road user are on a turning priority road. The other vehicle follows the course of the priority road, you want to leave. Therefore, you must let the other road user drive through first.",I have to wait,[The yellow car] has to wait,,,,,,,,
1.3.01-124-M,en,tr,What is the right course of action?,You want to cross a turning priority road. Here you must give priority to all vehicles on the priority road and wait until the priority road is free for you to cross.,I have to wait,I may pass through the junction before [the motorbike],,,,,,,,
1.3.01-125-M,en,tr,What is the right course of action?,"Without additional priority-regulating traffic signs or traffic lights, the general ""left yields to right"" rule applies. The car coming from the right must be given priority. You have priority over the car coming from the left.",I have to allow right of way to the [red car],I have right of way ahead of the [blue car],I have to allow right of way to the [blue car],,,,,,,
1.3.01-126-M,en,tr,What is the right course of action?,"At the traffic sign ""right of way at the next intersection or T-junction"", you may drive first at the next intersection. A vehicle coming from the left must wait.",I move first,I have to allow [the yellow car] to pass through,,,,,,,,
1.3.01-127-M,en,tr,In what sequence may each continue driving?,"You are on a turning priority road and you want to leave straight ahead. The cyclist follows the course of the priority road and therefore has priority over you. The car from the left must grant you right of way according to the rule ""left yields to right"".","[The cyclist], me, [the yellow car]","[The cyclist], [the yellow car], me","Me, [the cyclist], [the yellow car]",,,,,,,
1.3.01-128-M,en,tr,Who can move first in this situation?,"The basic rule ""right before left"" does not apply to vehicles driving out of a field or forest path onto another road.",Me,The [red] car,The [blue] tractor,,,,,,,
1.3.01-129-M,en,tr,What is the right course of action here?,"At intersections and junctions, whoever is coming from the right has the right of way.",I wait until [the cyclist] has completed the turn,I take priority before [the cyclist],I warn [the cyclist] by sounding the horn,,,,,,,
1.3.01-130-M,en,tr,Which is correct in this situation?,"You can see from the signs that this is not a roundabout. Therefore, right before left applies.",I have to wait,[The blue car] has to wait,I have to reach an understanding with the driver of the [blue car],,,,,,,
1.4.40-001,en,tr,What do you do when you see this traffic sign?,"This traffic sign alerts you about an approaching, confusing intersection or T-junction. You should slow down your speed and be ready to brake, since the right road user has priority here. You should also pay close attention to the traffic on the left, since you have to expect that it will not fulfill its obligation to wait and possibly ignore your right of way. Adjust your speed so that you can see the traffic coming from the right and, if necessary, brake without any problems.",Reduce speed,Be ready to brake,Observe the traffic coming from the right only,,,,,,,
1.4.40-002,en,tr,What should you remember when you see this traffic sign?,"This traffic sign warns you of an incline of up to 10%. This means that you must be aware of the longer braking distance, which arises at this incline in contrast to a plane road. Since the brakes may become hot during extended braking and may lose function, it is important that the driver shifts to a lower gear to take advantage of the engine braking effect. Under no circumstances should you disengage.",Braking distance is greater on downhill slopes than on level ground,The brakes may become less efficient with prolonged use,The brakes become more efficient when no gear is selected,,,,,,,
1.4.40-004,en,tr,What do you do when you see this traffic sign?,"Warning sign: It warns you of a narrowing of the lane in your direction of travel. If two lanes narrow to one, the zip merging takes effect. This means: there is no absolute priority; The driver of the narrowing lane must be able to merge seamlessly into the traffic.",Give precedence to oncoming traffic,"When there are two lanes in one direction, employ the zipper feed-in method","Where there are two lanes in one direction and you are driving on the left lane, you take absolute precedence",,,,,,,
1.4.40-005,en,tr,You see this traffic sign. What must you reckon with?,"If you see this traffic sign, you as a driver will have to expect on oncoming traffic and glare from headlights. It warns you where you would not normally expect oncoming traffic: when driving on one-way streets, along construction sites or at barriers of individual lanes on highways. For black arrows, no direction has priority.",Oncoming traffic,Dazzle from oncoming traffic at night,Oncoming traffic taking precedence,,,,,,,
1.4.40-006,en,tr,What does this traffic sign require of you?,"The sign will point you to a school, kindergarten or playground nearby. Here you have to drive with adapted speed and increased attention. Children could suddenly run onto the road without paying attention to the traffic. Always be ready to brake.",Greatest alertness,Readiness to brake,Reduction in speed,,,,,,,
1.4.40-008,en,tr,What does this traffic sign combination indicate?,The exclamation mark indicates danger ahead. The sign with a rider shows that you have to expect horses and riders on the road.,Danger in connection with horses,That people on horseback have priority over motor vehicles,No through-traffic because of a bridle-path,,,,,,,
1.4.40-009,en,tr,What does this traffic sign combination indicate?,The exclamation mark stands for a general hazard warning. The exact nature of the hazard is shown by the additional sign: Here you must expect horse and cart on the road.,Danger in connection with horse and carriages,That horse and carriages have priority over motor vehicles,Horse and carriages are not allowed to pass through,,,,,,,
1.4.40-010,en,tr,What must you anticipate when you see this road sign?,This is a danger sign warning you of a pedestrian crossing. The pedestrian crossing may be difficult to see. Pedestrians will use the pedestrian crossing to cross the roadway. Be especially alert.,A pedestrian crossing that is hard to see,Pedestrians that might cross the road,Pedestrians who may only cross the road from the right,,,,,,,
1.4.40-011,en,tr,What must you do upon seeing this traffic sign?,"This danger sign indicates that there is a pedestrian crossing in the immediate vicinity. You must watch out for pedestrians and let them cross the road. You should approach at a moderate speed, stop under certain circumstances and never overtake at the crossing.",- drive up to the pedestrian crossing at a moderate speed,- be particularly attentive,- be ready to brake,,,,,,,
1.4.40-012,en,tr,What danger is indicated to you by this traffic sign?,This traffic sign warns of strong crosswinds and that your vehicle could be displaced sideways.,Sidewind,The risk that my vehicle may be shifted sideways,Air traffic,,,,,,,
1.4.40-101,en,tr,You pass this traffic sign while driving outside a built-up area. How far off is the hazard to be expected?,The sign warns of danger ahead. Expect the dangerous area outside of built-up areas at a distance of 150 - 250 m. Reduce your speed and drive with increased attention.,Between 150 m and 250 m,Between 50 m and 150 m,Between 250 m and 350 m,,,,,,,
1.4.40-103,en,tr,What must you be prepared for when you pass these traffic signs?,You must be prepared for skiers and tobogganers crossing the road. This traffic sign informs you that on this road winter sports can be operated and no winter road clearance clears the snow. You need to expect increased danger of slipping due to the snow that sticks to the road.,- this road may be used for winter sports,- there is packed snow or black ice on the roadway,- only the pavements are used for winter sports,,,,,,,
1.4.40-105,en,tr,What do you do when you see this traffic sign?,"The sign warns you of a double bend. First expect a right turn, then a left turn. You could drive onto the oncoming lane. Adjust your speed and drive far to the right to avoid collision with oncoming traffic.",Reduce your speed,Drive as far as possible over on the right-hand side,Accelerate strongly immediately after the right bend,,,,,,,
1.4.40-106,en,tr,What do you have to expect after these traffic signs?,"After this traffic sign, an incline of 10% starts. The additional sign informs about the length of the danger zone of 800 meters. The arrows to the right and left indicate that the incline starts from the sign. Without arrows it would mean that the incline begins at a distance of 800 meters.",A downhill slope 800 m in length,An uphill slope 800 m in length,The beginning of a downhill slope 800 m ahead,,,,,,,
1.4.40-107,en,tr,What do you do when you see this traffic sign?,"The traffic sign informs about a strong incline of 12%. Depending on the vehicle performance, it is necessary to shift down to a lower gear, so that you do not create a traffic obstruction and a danger to others due to driving too slowly. When you accelerate while going uphill and you don't get faster, you need to gear down.","Change down gear, if necessary",Change to a higher gear in order to maintain your speed,Brake so that your speed will not increase too much on the downhill slope,,,,,,,
1.4.40-108,en,tr,What should you do when you approach this traffic sign?,The road in front of you is uneven and may have diagonal or longitudinal grooves. This sign warns against them. You cannot only get into a skid in damp and cold weather. Avoid fast steering movements.,Reduce your speed,Increase your speed,Avoid the uneven patches by making sudden steering wheel movements,,,,,,,
1.4.40-109,en,tr,What dangers can arise if this traffic sign is ignored?,Due to inappropriate driving there is a risk of skidding on this section of the route with endangerment of oncoming traffic. The route is uneven with possible diagonal and longitudinal grooves. This means that your tires will have lower grip. You need to throttle your speed in order to be able to steer the vehicle safely.,The vehicle could go into a skid and endanger oncoming traffic,The vehicle could suffer a broken axle or spring fracture,The load could be damaged,,,,,,,
1.4.40-112,en,tr,What does this traffic sign warn you of?,The road in front of you has an increased risk of skidding when it's wet or dirty. You should reduce your speed and not brake or steer abruptly.,Danger of skidding when the roadway is dirty,Danger of skidding when the roadway is wet,Drivers under the influence of alcohol,,,,,,,
