questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.23-054,en,tr,You are the new owner of a licensed vehicle. What do you have to do?,"When replacing the owner, you do not need to carry out a general inspection. You must inform the vehicle licensing authority that the owner changed and provide them with a third-party liability insurance.",- notify the licensing authority of the change in ownership,- present the licensing authority with proof of the existence of liability insurance for the vehicle,- generally arrange for a vehicle roadworthiness test to be performed at the time of the change of ownership,,Tescilli bir aracın yeni sahibisiniz. Ne yapmalısınız?,Sahip değişikliğini tescil makamına bildirmeli ve araç için zorunlu mali sorumluluk sigortası bulunduğunu kanıtlamalısınız. Sahip değişikliğinde genel muayene yaptırmak zorunlu değildir.,- sahip değişikliğini tescil makamına bildirmek,- tescil makamına araç için zorunlu mali sorumluluk sigortası kanıtı sunmak,- sahip değişikliği sırasında genel araç muayenesi yaptırmak,
2.2.23-055,en,tr,You should regularly check your helmet visor. Why should you replace it if it is scratched?,A badly scratched helmet visor will diminish your vision and will make light more intensely seen with the risk of dazzling,Because I will otherwise be dazzled during hours of darkness,Because my vision will otherwise be restricted,Because my face should always be identifiable,,Kask vizörünüzü düzenli kontrol etmelisiniz. Çizilmişse neden değiştirmelisiniz?,Çizilmiş vizör karanlıkta kamaşmaya neden olur ve görüşünüzü kısıtlar. Yüzün her zaman tanınabilir olması sebep değildir.,Çünkü aksi halde karanlıkta kamaşırım,Çünkü aksi halde görüşüm kısıtlanır,Çünkü yüzüm her zaman tanınabilir olmalıdır,
2.2.23-056,en,tr,What should you anticipate if you fail to wear suitable protective motorbike clothing when riding a motorbike?,Wearing protective motorcycle clothing will decrease the risk of injury in case of accident and will also protect you against the weather. In case of accident insurance cover will be reduced if you do not wear protective clothing,I am at greater risk of injury in the event of falling off the bike,I am not as well protected from the effects of weather conditions,I should anticipate that my insurance payments will be reduced in the event of an accident,,Motosiklet sürerken uygun koruyucu motosiklet kıyafeti giymezseniz neyi hesaba katmalısınız?,"Uygun koruyucu kıyafet yoksa düşme halinde yaralanma riskiniz artar, hava koşullarına karşı daha az korunursunuz ve kaza halinde sigorta ödemeleri azaltılabilir.",Düşme halinde yaralanma riskim daha yüksek olur,Hava koşullarının etkilerine karşı daha az korunurum,Kaza durumunda sigorta ödemelerimin azaltılmasını hesaba katmalıyım,
2.2.23-057,en,tr,You want to use a navigation device mounted on your motorcycle. What should you observe?,"In order to be able to concentrate fully on the journey, you should use your navigation system attached to the motorbike in a stationary position (enter destination), do not operate the device while driving if possible and use the voice output via a headset if available.",- enter the destination while the motorcycle is stationary,"- if possible, I should avoid operating the device while driving",- use the voice output function integrated into the headset,,Motosikletinize takılı navigasyon cihazını kullanmak istiyorsunuz. Neye dikkat etmelisiniz?,"Hedefi motosiklet dururken girmeli, mümkünse sürüş sırasında cihazı kullanmaktan kaçınmalı ve kulaklığa entegre sesli yönlendirmeyi kullanmalısınız.",- hedefi motosiklet dururken girmek,- mümkünse sürüş sırasında cihazı kullanmaktan kaçınmak,- kulaklığa entegre sesli çıkış işlevini kullanmak,
2.2.23-058,en,tr,What should be included as suitable protective clothing for a motorcyclist?,"The motorbike protective clothing consists of shoes, gloves, jacket, trousers and helmet.",A closely fitting motorcycle jacket,Back protector,Low shoes,,Motosiklet sürücüsü için uygun koruyucu kıyafete neler dahil olmalıdır?,Vücuda oturan motosiklet ceketi ve sırt koruyucu uygundur. Alçak ayakkabılar motosiklet koruyucu kıyafeti sayılmaz.,Vücuda oturan motosiklet ceketi,Sırt koruyucu,Alçak ayakkabılar,
2.2.23-059,en,tr,Why should you wear suitable motorcycle boots when riding a motorcycle?,Foot may be injured if tipped over. Vehicle operation may be limited in poor weather conditions. Insurance may refuse to pay in the event of an accident.,- serious foot injuries can occur if the motorcycle tips over while stationary,- any accident insurance claims may be reduced,- the operation of the vehicle can be restricted by weather conditions,,Motosiklet sürerken neden uygun motosiklet botları giymelisiniz?,Motosiklet dururken devrilse bile ciddi ayak yaralanmaları olabilir. Sigorta talepleri azalabilir ve hava koşulları aracın kullanımını kısıtlayabilir.,- motosiklet dururken devrilirse ciddi ayak yaralanmaları olabilir,- kaza sigortası talepleri azaltılabilir,- hava koşulları aracın kullanımını kısıtlayabilir,
2.2.23-060,en,tr,Why should you replace a scratched helmet visor?,You are strongly dazzled by other light and visibility is also limited.,- restrict vision,- increase glare,- will cause the visor to become more misted up,,Çizilmiş kask vizörünü neden değiştirmelisiniz?,Çizilmiş vizör görüşü kısıtlar ve kamaşmayı artırır. Buğulanmanın tek sebebi bu değildir.,- görüşü kısıtlar,- kamaşmayı artırır,- vizörün daha fazla buğulanmasına neden olur,
2.2.23-061,en,tr,What must you do to protect yourself against head injuries?,"The motorbike helmet protects you from head injuries, after an accident you must replace the helmet.","- an appropriate, good fitting motorcycle helmet",- a well maintained motorcycle cap,- an officially inspected work safety helmet,,Baş yaralanmalarına karşı ne yapmalısınız?,"Baş yaralanmalarına karşı uygun, iyi oturan motosiklet kaskı takmalısınız. Motosiklet şapkası veya iş güvenliği kaskı yeterli değildir.","- uygun, iyi oturan motosiklet kaskı",- bakımlı motosiklet şapkası,- resmi olarak kontrol edilmiş iş güvenliği kaskı,
2.2.23-062,en,tr,How is it ensured that the rear-view mirror on the bike is working properly?,The rear-view mirror on the two-wheeler must be properly adjusted to the rider - so that he or she can observe all essential traffic. A damaged rearview mirror is not considered to be in proper working order. The rear-view mirror on a motorbike may protrude sideways over the end of the handlebars to provide better coverage of the necessary areas.,- must be correctly adjusted,- may not be damaged,- may not extend laterally beyond the handlebars,,İki tekerlekli araçtaki dikiz aynasının düzgün çalışması nasıl sağlanır?,Ayna doğru ayarlanmış ve hasarsız olmalıdır. Gerekli görüş için gidonun yanından dışarı taşabilir.,- doğru ayarlanmış olmalıdır,- hasarlı olmamalıdır,- gidonun yanından dışarı taşmamalıdır,
2.2.23-063,en,tr,"When driving, what can cause you to miss warning signals?","Noise that is too loud, such as listening to music that is too loud, can drown out the warning signal and cause you to react to it too late.
Distractions caused by talking on the phone can also mean that you hear warning signals too late or not at all.",Listening to loud music,Becoming distracting during a telephone call,Driving at a low engine speed,,Sürüş sırasında uyarı sinyallerini kaçırmanıza ne neden olabilir?,Yüksek sesle müzik dinlemek ve telefon görüşmesi sırasında dikkatin dağılması uyarı sinyallerinin duyulmamasına yol açabilir. Düşük motor devri belirleyici değildir.,Yüksek sesle müzik dinlemek,Telefon görüşmesi sırasında dikkatin dağılması,Düşük motor devrinde sürmek,
2.2.23-064,en,tr,What is the benefit of wearing an integral helmet when riding a motorcycle?,"A full-face helmet offers more protection than other helmet models, as full-face helmets are completely closed. The chin forms a whole with the helmet and cannot be pushed up, which means you are well protected against injuries. The complete face protection keeps wind, rain and insects away from your eyes. Your eyes are protected against wind and weather by the visor and your vision is not restricted by the weather.",- injuries,- insects,- becoming wet,,Motosiklet sürerken tam kapalı kask takmanın faydası nedir?,"Tam kapalı kask yaralanmalara, böceklere ve ıslanmaya karşı daha iyi koruma sağlar.",- yaralanmalara karşı,- böceklere karşı,- ıslanmaya karşı,
2.2.23-065,en,tr,What should you check on your two-wheeler before moving off?,You should check that the lights on your two-wheeler are working properly every time before you set off. It is also essential to check that the brakes are working before you set off.,The proper functioning of the lights,The proper functioning of the brakes,The ignition timing setting,,İki tekerlekli aracınızla hareket etmeden önce neyi kontrol etmelisiniz?,Hareket etmeden önce ışıkların ve frenlerin düzgün çalıştığını kontrol etmelisiniz. Ateşleme zamanlaması sürücünün düzenli kontrolü değildir.,Işıkların düzgün çalışması,Frenlerin düzgün çalışması,Ateşleme zamanlaması ayarı,
2.2.23-066,en,tr,"When riding a motorbike, what makes you more visible to other road users?","If you wear eye-catching clothing, for example a motorbike jacket in bright colours or a jacket that reflects light, you will be more visible to other road users.",By wearing high-visibility clothing,By wearing clothing with retro-reflective details during hours of darkness,By driving with the main beam light on,,Motosiklet sürerken diğer yol kullanıcıları tarafından daha iyi görülmenizi ne sağlar?,Görünürlüğü yüksek kıyafet ve karanlıkta retroreflektif ayrıntılı kıyafet görünürlüğünüzü artırır. Uzun farla sürmek doğru değildir.,Görünürlüğü yüksek kıyafet giymek,Karanlıkta retroreflektif detaylı kıyafet giymek,Uzun far açık sürmek,
2.2.23-067,en,tr,What criterion do motorbike boots have to fulfil?,"Pay attention to the exact fit, the boots should fit snugly and reach over your ankles without restricting your freedom of movement.
You should also make sure that the boots have non-slip soles, which provide good grip on the footrests.",- have an anti-slip sole,- extend over the ankle,- are loose-fitting,,Motosiklet botları hangi ölçütleri karşılamalıdır?,"Motosiklet botları kaymaz tabana sahip olmalı, bileği kapatmalı ve gevşek olmamalıdır.",- kaymaz tabana sahip olmalıdır,- bileğin üzerine kadar uzanmalıdır,- bol olmalıdır,
2.2.23-068,en,tr,What criterion do motorbike gloves have to fulfil?,"The motorbike gloves should fit snugly but not be too tight. Your fingers should be slightly bent without the fabric stretching.
The gloves should give you a good grip so that you can operate the brake and clutch levers without any problems.
Choose motorbike gloves made of abrasion-resistant materials such as leather or special textiles in order to be better protected against abrasions and burns in the event of a fall or accident.",- are close-fitting,- provide a good grip,- are made from abrasion-resistant material,,Motosiklet eldivenleri hangi ölçütleri karşılamalıdır?,"Motosiklet eldivenleri ele oturmalı, iyi kavrama sağlamalı ve aşınmaya dayanıklı malzemeden yapılmış olmalıdır.",- ele oturmalıdır,- iyi kavrama sağlamalıdır,- aşınmaya dayanıklı malzemeden yapılmış olmalıdır,
2.2.23-069,en,tr,You are riding a moped with a maximum design speed of 25 km/h. How do you need to protect yourself from head injuries?,"Since the moped can travel over 20 km/h, you must wear a suitable motorcycle helmet to adequately protect your head at this speed in traffic.",- must protect my head with a suitable and well-fitting motorcycle helmet,- must protect my head with a suitable and well-fitting bicycle helmet,- dot not have to protect my head when I’m travelling at walking speed,,Azami tasarım hızı 25 km/saat olan moped kullanıyorsunuz. Baş yaralanmalarına karşı nasıl korunmalısınız?,Bu mopedle trafikte uygun ve iyi oturan motosiklet kaskı takmalısınız. Bisiklet kaskı yeterli değildir.,- başımı uygun ve iyi oturan motosiklet kaskıyla korumalıyım,- başımı uygun ve iyi oturan bisiklet kaskıyla korumalıyım,- yürüme hızında giderken başımı korumama gerek yok,
2.2.23-070,en,tr,What should you bear in mind when buying a motorbike jacket and motorbike trousers?,"When purchasing motorcycle jackets and motorcycle pants, you should always pay attention to the safety standard markings so that you are adequately protected.
You should also make sure that the protectors sit exactly in the places they are intended for in order to protect you ideally in the event of a fall.",The protectors must be in the right places,I pay attention to safety standard labelling,Protection class A offers the highest level of protection,,Motosiklet ceketi ve pantolonu alırken neye dikkat etmelisiniz?,Koruyucular doğru yerlerde olmalı ve güvenlik standardı işaretlerine dikkat edilmelidir. Koruma sınıfı A en yüksek koruma değildir.,Koruyucular doğru yerlerde olmalıdır,Güvenlik standardı işaretlerine dikkat ederim,Koruma sınıfı A en yüksek koruma düzeyini sunar,
2.2.23-101,en,tr,What must be remembered with regard to vehicles with canvass covers?,For vehicles with tarpaulin you must take care that the view to the back is not impaired. Especially with unloaded trailers with high tarpaulins there is a risk of crosswind.,The canvass covers must not obstruct the driver's rear view through the outside mirrors,Unloaded trailers with high canvass cover superstructure are particularly sensitive to side wind,"When vehicles have canvass covers, a load must not be specially secured",,Brandalı araçlarda ne unutulmamalıdır?,"Branda, dış aynalardan arkaya görüşü engellememelidir. Yüksek brandalı boş römorklar yan rüzgâra özellikle duyarlıdır. Brandalı araçlarda yükün ayrıca güvenceye alınmasına gerek olmadığı doğru değildir.",Branda dış aynalardan arkaya görüşü engellememelidir,Yüksek brandalı boş römorklar yan rüzgâra özellikle duyarlıdır,Brandalı araçlarda yük özel olarak güvenceye alınmamalıdır,
2.2.23-103,en,tr,What must you adjust when driving a vehicle which is not your own?,"In order to drive safely with a vehicle that's not your own, you must adjust the driver-specific equipment such as seat, seatbelt, headrest and mirror according to your requirements. You can reset the trip meter, but you do not have to.","Seat, head rest, safety belt","Inside mirror, outside mirrors",Daily trip counter,,Kendinize ait olmayan bir aracı kullanırken neyi ayarlamalısınız?,"Koltuk, baş desteği, emniyet kemeri ve iç/dış aynaları kendinize göre ayarlamalısınız. Günlük kilometre sayacını ayarlamak güvenlik açısından zorunlu değildir.","Koltuk, baş desteği, emniyet kemeri","İç ayna, dış aynalar",Günlük kilometre sayacı,
2.2.23-104,en,tr,How do you secure a car with a manual gearbox against rolling away on a downhill slope?,"You can prevent a car with a manual transmission from rolling away by engaging a small gear, such as first gear or reverse gear. Use the parking brake and do not place the gearstick in the neutral position.",Apply the parking brake,Engage first gear or reverse gear,Put the gear lever in neutral position,,Manuel şanzımanlı bir arabayı yokuş aşağı kaymaya karşı nasıl güvenceye alırsınız?,Park frenini çekmeli ve birinci vites veya geri vitese takmalısınız. Vitesi boşa almak doğru değildir.,Park frenini çekmek,Birinci vitese veya geri vitese takmak,Vites kolunu boşa almak,
