questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.1.09-008,en,tr,What can be the effects of even small quantities of alcohol?,"Even small amounts of alcohol affect your central nervous system and worsen your perception: your hearing and vision, your ability to react and perform, your sense of balance. Your willingness to take risks increases, dangers are no longer recognized by you. You think you are roadworthy, even if that is not true.",Delayed reactions,Reckless driving,Impairment of hearing and vision,,Az miktarda alkol bile hangi etkilere yol açabilir?,"Az miktarda alkol bile tepkiyi geciktirebilir, dikkatsiz ve riskli sürüşe yol açabilir, görme ve işitmeyi bozabilir.",Gecikmiş tepkiler,Dikkatsiz/riskli sürüş,İşitme ve görmede bozulma,
1.1.09-009,en,tr,What effects can drugs have?,"Drug substances affect the central nervous system and distort sensory perception. Although you will feel more efficient under the influence of drugs, your real performance will be reduced and makes you unable to drive. Compared to other intoxicants, drugs are more addictive.",Intoxication,"Dependence, addiction",Prolonged improvement in physical and mental capabilities,,Uyuşturucuların hangi etkileri olabilir?,"Uyuşturucular sarhoşluk benzeri etki, bağımlılık ve performansta bozulma yaratabilir. Uzun süreli iyileştirme sağlamaz.",Sarhoşluk hali,Bağımlılık,Fiziksel ve zihinsel yeteneklerde uzun süreli iyileşme,
1.1.09-010,en,tr,Which drugs can make a person temporarily unfit to drive even when consumed on a single occasion?,"The use of drugs even in small quantities leads to temporary inability to drive. Unlike alcohol, there are no limits for drugs. Driving under the influence of drugs can mean the loss of your driver's license.","Hashish, marijuana","Heroin, cocaine, amphetamines",LSD,,Hangi uyuşturucular tek kullanıldığında bile kişiyi geçici olarak araç kullanamaz hale getirebilir?,"Esrar, marihuana, eroin, kokain, amfetamin ve LSD tek kullanımda bile sürüşe elverişsiz hale getirebilir.","Haşiş, marihuana","Eroin, kokain, amfetaminler",LSD,
1.1.09-014,en,tr,When is a drug-dependent person fit to drive a motor vehicle again?,"Anyone who was caught driving under the influence of drugs had to hand in his driver's license. If he is a drug addict, the person must live drug-free for a full year before he can get back his driving license. Proof of this is given by the Appraisal Body (Ger. Begutachterstelle für Fahreignung (BfF)) in form of a report.",After he/she can be shown to have stopped taking drugs for at least one year and is not likely to have a relapse,If he/she has not taken drugs for one month,If he/she has not taken drugs for six months,,Uyuşturucu bağımlısı bir kişi ne zaman tekrar motorlu araç kullanmaya uygun olur?,En az bir yıl uyuşturucu kullanmadığı kanıtlanırsa ve nüksetme ihtimali yoksa tekrar uygun olabilir.,En az bir yıl uyuşturucu kullanmadığı kanıtlanırsa ve nüksetme beklenmiyorsa,Bir ay uyuşturucu kullanmamışsa,Altı ay uyuşturucu kullanmamışsa,
1.1.09-015,en,tr,How is the intoxicating substance in hashish broken down by the body?,"Drugs such as hashish are not broken down evenly in the body - in contrast to alcohol, for example. Therefore, one cannot make a reliable prediction in this regard.",Unevenly over an indeterminate period,"Evenly, 0.1 per mille per hour","Evenly, 0.1 gram per hour",,Haşişteki sarhoş edici madde vücut tarafından nasıl parçalanır?,Haşişin etkin maddesi düzensiz şekilde ve kesin belirlenemeyen bir süre içinde parçalanır.,Belirsiz bir süre içinde düzensiz olarak,"Saatte 0,1 promil eşit şekilde","Saatte 0,1 gram eşit şekilde",
1.1.09-017,en,tr,"What are the consequences for a person driving a motor vehicle under the influence of drugs (e.g. hashish, heroin, cocaine)?","Driving a vehicle under the influence of drugs such as hashish, cocaine or heroin may result in: withdrawal of the license, a fine and/or imprisonment. Imprisonment may amount to up to five years if other persons were endangered. In order to get your driving license back, you have to undergo a medical-psychological assessment (MPA).",Confiscation of driving licence or driving ban,Fine and/or imprisonment,Compulsory medical/psychological examination,,Uyuşturucu etkisi altında motorlu araç kullanan kişi için sonuçlar neler olabilir?,"Uyuşturucu etkisi altında araç kullanmak ehliyete el konulması, sürüş yasağı, para veya hapis cezası ve tıbbi-psikolojik muayene sonucunu doğurabilir.",Ehliyete el konulması veya sürüş yasağı,Para cezası ve/veya hapis cezası,Zorunlu tıbbi/psikolojik muayene,
1.1.09-018,en,tr,What are the possible effects of hashish consumption?,"The consumption of hashish leads to states of intoxication in which the feeling for time and space is lost. Attention is lowered, the perception of the environment is clearly obscured. There may be sensory illusions and states of confusion, as well as hallucinations.",Intoxication with dangerous hallucination and reduced reaction capability,Intoxication with confusion and depression,Improved judgement of time,,Haşiş tüketiminin olası etkileri nelerdir?,"Haşiş tehlikeli halüsinasyonlar, tepki yeteneğinde azalma, şaşkınlık ve depresif durumlar yaratabilir. Zaman değerlendirmesini iyileştirmez.",Tehlikeli halüsinasyon ve azalmış tepki yeteneğiyle sarhoşluk,Şaşkınlık ve depresyonla sarhoşluk,Zamanı daha iyi değerlendirme,
1.1.09-019,en,tr,What are the possible effects of hashish consumption?,The use of hashish puts the user in a state of intoxication in which the ability to assess risks is lost. The feeling for time and place is lost and hallucinations as well as misperceptions can be the result. Distances and speeds can no longer be estimated correctly. The willingness to take risks as well as the tendency to misjudgments are increasing rapidly.,Diminished awareness of danger,Increased likelihood of mistakes in assimilating information,Misjudgement of speed and distance,,Haşiş tüketiminin olası etkileri nelerdir?,"Haşiş tehlike farkındalığını azaltabilir, bilgi işleme hatalarını artırabilir ve hız ile mesafenin yanlış değerlendirilmesine yol açabilir.",Tehlike farkındalığında azalma,Bilgiyi değerlendirmede hata olasılığında artış,Hız ve mesafenin yanlış değerlendirilmesi,
1.1.09-021,en,tr,Who is not allowed to drink alcohol when driving motor vehicles?,"During the probation period or before the age of 21, a limit of 0.0 permille applies to you before each journey and while driving a motor vehicle: an absolute alcohol ban.",All drivers under 21,All drivers during their probation period,All drivers,,Motorlu araç kullanırken kimler alkol içemez?,21 yaş altındaki tüm sürücüler ve deneme süresindeki tüm sürücüler motorlu araç kullanırken alkol alamaz. Genel olarak tüm sürücüler için mutlak yasak değildir.,21 yaş altındaki tüm sürücüler,Deneme süresindeki tüm sürücüler,Tüm sürücüler,
1.1.09-022,en,tr,Are drivers during their probation period allowed to be under the influence of alcohol when driving motor vehicles?,"During the probationary period you must not drink any alcohol if you want to drive a motor vehicle. In general, you should stick to 0.0 permille when participating in traffic.","No, definitely not","Yes, up to a blood alcohol level of 50 milligrams if they have not committed any alcohol related traffic violation","Yes, up to a blood alcohol level of 30 milligrams if they have not committed any alcohol related traffic violation",,Deneme süresindeki sürücüler motorlu araç kullanırken alkol etkisi altında olabilir mi?,Deneme süresindeki sürücüler için araç kullanırken alkol kesinlikle yasaktır.,"Hayır, kesinlikle hayır","Evet, alkolle ilgili ihlal yoksa 50 mg seviyesine kadar","Evet, alkolle ilgili ihlal yoksa 30 mg seviyesine kadar",
1.1.09-024,en,tr,Why can fitness to drive be impaired even by just a small quantity of alcohol?,"Even small amounts of alcohol have a negative effect on vision, responsiveness and perception. The willingness for hasty actions increases and the estimation of distances as well as attention declines.",Because this reduces the field of vision,Because this diminishes spatial vision,Because this reduces the reaction time,,Neden az miktarda alkol bile sürüş yeteneğini bozabilir?,"Az miktarda alkol görüş alanını daraltabilir, mekânsal görmeyi ve tepki süresini bozabilir.",Çünkü görüş alanını daraltır,Çünkü mekânsal görmeyi azaltır,Çünkü tepki süresini azaltır,
1.1.09-025,en,tr,How can the consumption of cannabis products affect driving performance?,"The consumption of cannabis products is counterproductive to the ability to drive. Regardless of individually different manner of reactions and behaviors after consumption, the ability to focus on traffic generally decreases while the sensitivity to glare increases.",The awareness of other traffic decreases,Concentration on driving decreases,The glare sensitivity decreases,,Kenevir ürünleri kullanımı sürüş performansını nasıl etkileyebilir?,Kenevir kullanımı diğer trafiğin fark edilmesini ve sürüşe odaklanmayı azaltabilir. Kamaşma hassasiyeti azalmaz.,Diğer trafiğin farkındalığı azalır,Sürüşe konsantrasyon azalır,Kamaşma hassasiyeti azalır,
1.1.09-026,en,tr,"Why is consuming drugs even just once, dangerous for driving on public roads?",Drugs usually cause perceptual disorders. Even the one-time use of drugs can lead to a high lasting several hours. You as a consumer would be unfit to drive.,- can result in my unfitness to drive,- can result in an intoxication state lasting for several hours,- can cause faulty perceptions,,Uyuşturucuyu bir kez kullanmak bile kamu yollarında araç kullanmak için neden tehlikelidir?,"Tek kullanım bile sürüşe elverişsizliğe, saatler süren sarhoşluk haline ve algı hatalarına yol açabilir.",- sürüşe elverişsiz olmama neden olabilir,- birkaç saat süren sarhoşluk haline neden olabilir,- hatalı algılara neden olabilir,
1.1.09-027,en,tr,How long does cannabis and its degradation products remain detectable in urine?,Cannabis and its breakdown products are traceable in your urine for a period between ten days and three months after consumption. The exact amount of time depends on the consumption frequency and the accuracy of the test.,For some weeks,Several days at most,Only for a few hours,,Kenevir ve parçalanma ürünleri idrarda ne kadar süre tespit edilebilir?,Kenevir ve parçalanma ürünleri idrarda haftalarca tespit edilebilir.,Birkaç hafta,En fazla birkaç gün,Sadece birkaç saat,
1.1.09-028,en,tr,Why is an individual unfit to drive after consuming the drug crystal meth?,"""Crystal Meth"" has a negative effect on the driving ability for the following reasons: The drug causes delusions. It caters the overestimation of one's own performance and sudden exhaustion. Even the consumption of small amounts makes you unfit for driving.",Because of the possibility of experiencing hallucinations,Because it is possible to over-estimate personal capabilities,Because of the possible sudden onset of fatigue,,Crystal meth kullandıktan sonra neden kişi araç kullanmaya uygun değildir?,"Crystal meth halüsinasyonlara, kişinin yeteneklerini abartmasına ve ani yorgunluk çöküşüne neden olabilir.",Halüsinasyon yaşama olasılığı nedeniyle,Kişisel yetenekleri abartma olasılığı nedeniyle,Ani yorgunluk başlangıcı olasılığı nedeniyle,
1.1.09-029,en,tr,How can your fitness to drive be quickly restored following the excessive consumption of alcohol?,"As alcohol degrades very slowly in the body, nothing can restore your driving ability in the short term.",Nothing can achieve this,By drinking two cups of coffee,By doing 15 minutes of sport,,Aşırı alkol tüketiminden sonra sürüş yeteneği nasıl hızlıca geri kazanılabilir?,Hiçbir şey alkol tüketiminden sonra sürüş yeteneğini hızlıca geri getiremez. Kahve veya spor işe yaramaz.,Hiçbir şey bunu sağlayamaz,İki fincan kahve içerek,15 dakika spor yaparak,
1.1.09-030,en,tr,What can affect ability to drive in a similar way to alcohol?,"Alcohol, drugs and medication have a negative effect on our reaction time, inhibition and motor skills.",Medications,Drugs,Soft drinks,,Sürüş yeteneğini alkole benzer şekilde ne etkileyebilir?,İlaçlar ve uyuşturucular sürüş yeteneğini alkol gibi etkileyebilir. Alkolsüz içecekler buna dahil değildir.,İlaçlar,Uyuşturucular,Alkolsüz içecekler,
1.1.09-031,en,tr,How can the consumption of cannabis products affect the driver?,"After cannabis use, your perception is clouded and your ability to concentrate decreases.",It reduces the awareness of other traffic,It reduces the ability to concentrate on driving,It reduces sensitivity to glare,,Kenevir ürünleri sürücüyü nasıl etkileyebilir?,Kenevir diğer trafiğin farkındalığını ve sürüşe konsantrasyonu azaltabilir. Kamaşma hassasiyetini azaltmaz.,Diğer trafiğin farkındalığını azaltır,Sürüşe odaklanma yeteneğini azaltır,Kamaşma hassasiyetini azaltır,
1.1.09-032,en,tr,What effects can result from taking drugs?,"Drugs lead to noise. This also changes the perception of a person. These intoxicating states can cause various impairments, such as the impairment of the concentration and an incorrect assessment of the speed.
Furthermore, there may be an increase in the risk of risk, since it is very common to misjudge critical situations or your own driving ability.",Impairment of concentration,Increased readiness to take risks,A miscalculation of speeds,,Uyuşturucu kullanımı hangi etkilere yol açabilir?,"Uyuşturucular konsantrasyonu bozabilir, risk alma isteğini artırabilir ve hızları yanlış hesaplamaya yol açabilir.",Konsantrasyon bozukluğu,Risk almaya daha fazla hazır olma,Hızların yanlış hesaplanması,
1.1.09-033,en,tr,"Consuming what substance before or while driving, can make you unfit to drive?","For all drugs and substances listed here, consumption will lead to driving inability.
Drugs and alcohol at the wheel lead to a significant risk to road traffic because they significantly restrict attention and concentration. In addition, taking alcohol and drugs can have numerous physical and psychological effects, as can the misjudgments of critical situations or the overestimation of one's own driving ability.",Cocaine,Alcohol,Hashish,,Araç kullanmadan önce veya kullanırken hangi maddeyi tüketmek sizi sürüşe elverişsiz yapabilir?,"Kokain, alkol ve haşiş sürüşe elverişsiz hale getirebilir.",Kokain,Alkol,Haşiş,
1.1.10-001,en,tr,"When ambient temperatures are high, this negatively affects driver concentration during long journeys and accident numbers rise. Which of the following is it advisable to do, so that you remain alert and can drive safely, even during high summer?","When temperatures are high, make sure you drink enough water and take regular breaks to exercise.",I plan for regular breaks,I drink enough,I try to perform my trips around noon,,Yüksek hava sıcaklıklarında uzun yolculuklarda sürücünün konsantrasyonu azalır ve kaza sayısı artar. Yazın da dikkatli ve güvenli sürmek için ne tavsiye edilir?,Sıcak havada düzenli molalar planlamalı ve yeterince sıvı içmelisiniz. Yolculukları mümkünse öğle sıcağına denk getirmemelisiniz.,Düzenli molalar planlarım,Yeterince içerim,Yolculuklarımı öğle saatlerinde yapmaya çalışırım,
1.1.10-002,en,tr,You should refrain from driving any vehicle if you are experiencing what physical symptoms?,"If you feel ill, you should take a break or let other people drive to ensure the safety of all road users.
Dizziness, nausea and fever affect your concentration and your ability to drive, so wait until you feel better to avoid endangering yourself and other road users.",Nausea,Dizziness,Fever,,Hangi fiziksel belirtiler varsa araç kullanmaktan kaçınmalısınız?,"Bulantı, baş dönmesi veya ateş gibi belirtiler sürüş yeteneğini bozabilir. Bu durumda araç kullanmamalısınız.",Bulantı,Baş dönmesi,Ateş,
1.2.01-001,en,tr,Participation in road traffic requires caution at all times and consideration towards other road users. What does this mean for you?,Always count on the mistakes of others as well as your own. Stick to an anticipatory driving style at all times and do not insist on your right of way in any case. This would violate the principles of traffic regulations and endanger other road users.,- reckon with improper conduct on the part of others,- drive with foresight,- insist on your right of priority at all times,,Trafiğe katılmak her zaman dikkat ve diğer yol kullanıcılarına saygı gerektirir. Bu sizin için ne anlama gelir?,Daima öngörülü sürmeli ve başkalarının hatalı davranışlarını hesaba katmalısınız. Her zaman öncelikte ısrar etmemelisiniz.,- başkalarının uygunsuz davranışlarını hesaba katmak,- öngörülü sürmek,- öncelik hakkınızda her zaman ısrar etmek,
1.2.01-003,en,tr,To which road users must you show particular care?,"You must be particularly careful towards the following road users: all those who are not or are no longer able to cope with the demands of road traffic. This means that the principle of trust is abolished, due diligence towards children, elderly and/or frail people, disabled or drunk cyclists is up to you.",To persons with obvious disabilities,To children,To taxi drivers,,Hangi yol kullanıcılarına özellikle özen göstermelisiniz?,Açıkça engelli kişiler ve çocuklar trafikte özel özen gerektirir. Taksi sürücüleri bu nedenle özel grup değildir.,Açıkça engelli kişilere,Çocuklara,Taksi sürücülerine,
1.2.02-101-B,en,tr,When may you use the right-hand hard shoulder?,"The right side strip may be used in the following cases: 1. for holding and parking, 2. for slow moving vehicles such as mopeds or agricultural tractors and machinery. These should use the right side strip to avoid traffic obstructions and traffic jams. The side strip must be attached and have a sufficient width. It is forbidden in any case to use the side strip for overtaking.",For stopping and parking,For driving a slow-moving vehicle,For overtaking,,Sağdaki banketi ne zaman kullanabilirsiniz?,"Banket normal sürüş, sollama veya park için değil; yalnızca izin verilen özel durumlarda kullanılabilir. Yavaş giden araçların banketi kullanması istenebilir.",Durmak ve park etmek için,Yavaş giden bir araç sürmek için,Sollamak için,
1.2.02-104-M,en,tr,"You have manoeuvred into the left lane by mistake, but would like to take a right turn. What is the right course of action?","With a solid line as a road edge marking, you must under no circumstances turn right. Rather, you must stay in your lane and continue straight or turn left.",I continue driving straight ahead or turn left,I move carefully into the right-hand lane,I drive straight ahead and turn right at the intersection,,"Yanlışlıkla sol şeride girdiniz, fakat sağa dönmek istiyorsunuz. Doğru davranış nedir?","Tehlikeli şekilde sağa geçmemelisiniz. Düz devam etmeli veya sola dönmeli, daha sonra uygun şekilde rotanızı düzeltmelisiniz.",Düz devam ederim veya sola dönerim,Dikkatli şekilde sağ şeride geçerim,Düz devam edip kavşakta sağa dönerim,
1.2.02-106,en,tr,"When driving on main roads, which vehicles must use the hard shoulders where possible?","Slow-moving vehicles such as tractors, mopeds must use the hard shoulder. Other vehicles that go faster than 45km/h need to remain on the road",Slow-moving agricultural tractors and machinery,Mopeds,Small-engine motorcycles,,Ana yollarda hangi araçlar mümkünse banketi kullanmalıdır?,"Yavaş hareket eden tarım traktörleri ve makineleri, trafiği kolaylaştırmak için mümkünse banketi kullanmalıdır.",Yavaş giden tarım traktörleri ve makineleri,Mopedler,Küçük motorlu motosikletler,
1.2.02-107,en,tr,What should you do in this situation?,"In a street where vehicles park on both sides, the range of movement is limited. With only one lane, vehicles are equally important in both directions. Nevertheless, you should drive into a gap here to let an oncoming vehicle pass.",- into the gap to allow the oncoming vehicle to drive past,"- onwards, because the oncoming vehicle has to reverse","- backwards, because the oncoming vehicle has right of way",,Bu durumda ne yapmalısınız?,Karşıdan gelen aracın geçmesi için uygun boşluğa girmeli ve gerektiğinde geri gitmelisiniz. Karşı trafik önceliğe sahipse beklemelisiniz.,- karşıdan gelen aracın geçebilmesi için boşluğa,"- devam etmek, çünkü karşıdaki araç geri gitmek zorunda","- geri gitmek, çünkü karşıdaki aracın önceliği var",
1.2.02-108,en,tr,A horse-drawn carriage is coming towards you. What should you do?,Drive as far to the right as possible when you encounter a horse-drawn carriage. Do not honk and do not drive at high motor speed. The animals could be sensitive to noise and be frightened. It might happen that they break out and run on your side of the road.,- Avoid making noise,- drive as far to the right as possible,- switch on parking light,,Bir at arabası size doğru geliyor. Ne yapmalısınız?,Atları ürkütmemek için gürültü yapmaktan kaçınmalı ve mümkün olduğunca sağdan gitmelisiniz.,- Gürültü yapmaktan kaçınmak,- mümkün olduğunca sağdan gitmek,- park lambasını yakmak,
