questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.4.40-154,en,ru,What must you anticipate with this road sign?,"This sign says that you should expect distractions from other road users, sudden aircraft noise and sudden braking vehicles. All answers are correct.",Sudden noise from aeroplanes,Other road users may become distracted,Vehicles that brake suddenly,,Чего следует ожидать при этом дорожном знаке?,"Этот знак указывает, что нужно ожидать отвлечения других участников движения, внезапного шума самолётов и внезапно тормозящих транспортных средств. Все ответы правильные.",Внезапного шума самолётов,Другие участники движения могут отвлечься,Транспортные средства могут резко затормозить,
1.4.40-155,en,ru,What does this traffic sign indicate?,This shield (Attention) indicates a pedestrian crossing.,A pedestrian crossing,An underpass for pedestrians,An overpass for pedestrians,,Что обозначает этот дорожный знак?,Этот предупреждающий знак указывает на пешеходный переход.,Пешеходный переход,Подземный переход для пешеходов,Надземный переход для пешеходов,
1.4.40-156,en,ru,You are driving a motor vehicle with a manual gearbox. What must you consider when you see this road sign?,"In order not to exceed the speed on the slope, you may have to brake lightly throughout. If the brake heats up, the braking effect will diminish over time. Bear in mind that this also increases the braking distance. To avoid unnecessary strain on the brake, you can select lower gears to increase the engine braking effect.",The braking distance is longer,Applying the brakes for a longer time will diminish the braking response,The braking response will be better if no gear is engaged,,Вы управляете транспортным средством с механической коробкой передач. Что нужно учитывать при виде этого дорожного знака?,"Чтобы не превысить скорость на спуске, возможно, придётся слегка тормозить на протяжении всего участка. Если тормоза перегреваются, их эффективность со временем уменьшается. Помните, что при этом увеличивается тормозной путь. Чтобы не перегружать тормоза, можно выбрать более низкую передачу и усилить торможение двигателем.",Тормозной путь увеличивается,Длительное торможение снижает эффективность тормозов,"Торможение будет лучше, если передача не включена",
1.4.40-157,en,ru,You are driving a motor vehicle with a manual gearbox. What is the correct thing to do when you see this traffic sign?,"In order to maintain the speed on the incline, you may have to shift down a gear, as otherwise the torque may not be sufficient to propel the vehicle further at the low speed.",I change down to a lower gear if necessary,I always change up to a higher gear,I drive down this descent carefully,,Вы управляете транспортным средством с механической коробкой передач. Как правильно действовать при виде этого дорожного знака?,"Чтобы сохранить скорость на подъёме, при необходимости нужно переключиться на более низкую передачу, иначе крутящего момента может не хватить для дальнейшего движения на низкой скорости.",При необходимости я переключаюсь на более низкую передачу,Я всегда переключаюсь на более высокую передачу,Я осторожно еду вниз по этому спуску,
1.4.41-001,en,ru,When must you wait at this traffic sign?,"The diagonal cross in front of a railroad crossing signals the right of way for rail traffic. When a rail vehicle approaches, you have to wait in front of the sign. The same applies if railway staff waves a white-red-white flag. If you are in danger of comingThe diagonal cross in front of a railroad crossing signals the right of way for rail traffic. When a rail vehicle approaches, you have to wait in front of the sign. The same applies if railway staff waves a white-red-white flag. If you are in danger of coming to a stop on the railroad crossing due to traffic jams, you must also wait in front of the diagonal cross until you can quickly cross the railroad crossing.
to a stop on the railroad crossing due to traffic jams, you must also wait in front of the diagonal cross until you can quickly cross the railroad crossing.",When a railway employee is waving a white-red-white flag,When the level crossing cannot be crossed without having to stop on it,When a rail vehicle is approaching,,Когда вы должны ждать у этого дорожного знака?,"Андреевский крест перед железнодорожным переездом означает преимущество рельсового транспорта. При приближении рельсового транспортного средства необходимо ждать перед знаком. То же самое действует, если железнодорожный работник подаёт сигнал бело-красно-белым флажком. Если из-за затора есть опасность остановиться на переезде, также нужно ждать перед Андреевским крестом, пока вы не сможете быстро пересечь переезд.",Когда железнодорожный работник подаёт сигнал бело-красно-белым флажком,Когда переезд нельзя пересечь без остановки на нём,Когда приближается рельсовое транспортное средство,
1.4.41-004,en,ru,What do you do when you see this traffic sign?,"The traffic sign ""Turn right here in front of the sign"" only allows you to drive to the right. Even if there is only this one option, the change of the direction of travel needs to be indicated.",You must indicate right,You may only proceed to the right,You may not turn right,,Что нужно сделать при виде этого дорожного знака?,"Знак «Повернуть направо перед знаком» разрешает движение только направо. Даже если другого варианта нет, изменение направления движения необходимо показать указателем поворота.",Вы должны включить правый указатель поворота,Вы можете продолжать движение только направо,Вам нельзя поворачивать направо,
1.4.41-005,en,ru,What do you do when you see this traffic sign?,"The traffic sign ""Turn left here in front of the sign"" only allows to continue the drive to the left. Although there is only this one option, the change of the direction of travel needs to be indicated.",You must indicate left,You may only proceed to the left,You may not proceed to the left,,Что нужно сделать при виде этого дорожного знака?,"Знак «Повернуть налево перед знаком» разрешает продолжить движение только налево. Даже если это единственный вариант, изменение направления движения необходимо показать указателем поворота.",Вы должны включить левый указатель поворота,Вы можете продолжать движение только налево,Вам нельзя продолжать движение налево,
1.4.41-006,en,ru,In which directions may you proceed?,"The traffic sign ""You must go straight or turn right"" prohibits turning to the left. Allowed are only the other directions straight ahead and right. If you turn to the right, you must indicate the change of direction.",Straight ahead,To the right,To the left,,В каких направлениях вам разрешено продолжить движение?,"Знак «Движение прямо или направо» запрещает поворот налево. Разрешены только движение прямо и направо. Если вы поворачиваете направо, необходимо показать изменение направления движения.",Прямо,Направо,Налево,
1.4.41-007,en,ru,What must you do when you see this traffic sign?,"The traffic sign ""Keep right of traffic"" indicates that you have to drive past an obstacle on the right. These include traffic islands, construction sites or bus stops. If there is an intersection or T-junction before the marked point, you may turn right as well as left. If you swing out while driving around an obstacle, you have to indicate that.",You must pass on the right of traffic islands,You are obliged to turn right,You may not turn left in front of this sign,,Что нужно сделать при виде этого дорожного знака?,"Знак «Объезжать справа» указывает, что препятствие нужно объехать справа. Это могут быть островки безопасности, строительные участки или автобусные остановки. Если перед обозначенным местом находится перекрёсток или Т-образный перекрёсток, можно повернуть как направо, так и налево. Если при объезде препятствия вы смещаетесь в сторону, нужно подать указатель поворота.",Вы должны объезжать островки безопасности справа,Вы обязаны повернуть направо,Перед этим знаком вам нельзя поворачивать налево,
1.4.41-008,en,ru,You are approaching a bus stop marked like this. What do you do if you see children there?,"This stop is a bus stop where school buses operate at the times indicated. If you approach this stop, you will have to expect children who suddenly run onto the road; the principle of trust does not apply in this case. If a school bus is in the passenger bay or on the street, you have to be able to brake as a car driver; You may only drive past at walking speed.",Reduce your speed and be ready to brake,A reduction in speed is only necessary when a school bus is stopping there,Speed must not be reduced when a bus stops at a stopping bay,,"Вы приближаетесь к автобусной остановке, обозначенной таким знаком. Что нужно делать, если там находятся дети?","Это остановка, где в указанное время останавливаются школьные автобусы. При приближении к такой остановке нужно ожидать детей, которые могут внезапно выбежать на дорогу; принцип доверия здесь не действует. Если школьный автобус находится в остановочном кармане или на проезжей части, водитель должен быть готов к торможению; проезжать мимо разрешается только со скоростью пешехода.",Снизить скорость и быть готовым к торможению,"Снижение скорости необходимо только тогда, когда там останавливается школьный автобус","Скорость не нужно снижать, если автобус останавливается в остановочном кармане",
1.4.41-010,en,ru,What must you remember when you see this traffic sign?,"The traffic sign ""pedestrian area"" prohibits motor vehicles entering this area, even walking speed is prohibited. This also applies to residents. In shopping areas, additional signs often allow entry at certain times. That is not given here.",You may not drive a motor vehicle in this pedestrian precinct,You may drive a motor vehicle at walking speed in this pedestrian precinct,Residents may drive motor vehicles in this pedestrian precinct,,Что нужно учитывать при виде этого дорожного знака?,Знак «Пешеходная зона» запрещает въезд механических транспортных средств в эту зону; даже движение со скоростью пешехода запрещено. Это также относится к жителям. В торговых зонах дополнительные знаки часто разрешают въезд в определённое время. Здесь такого разрешения нет.,В этой пешеходной зоне нельзя двигаться на механическом транспортном средстве,В этой пешеходной зоне можно двигаться на механическом транспортном средстве со скоростью пешехода,Жители могут въезжать в эту пешеходную зону на механических транспортных средствах,
1.4.41-012,en,ru,Which vehicles are not allowed to drive here?,"The traffic sign ""No Motorbikes Permitted"" only applies to mopeds. It does not apply to mopeds and light motorcycles. The low speed of motorbikes would hinder the flow of traffic on this road.",Motorized bicycle,Small motorcycles,Light motorcycles,,Каким транспортным средствам здесь запрещено движение?,Знак «Движение мопедов запрещено» относится только к мопедам. Он не относится к лёгким мотоциклам и другим категориям мотоциклов. Низкая скорость таких транспортных средств могла бы препятствовать движению на этой дороге.,Мопедам,Малым мотоциклам,Лёгким мотоциклам,
1.4.41-013,en,ru,What must you remember when you see this traffic sign?,"The traffic sign ""Do not enter"" forbids the entrance to the street or road without exception for all vehicles including bicycles. Bicycles may only enter if permitted by an additional sign. Vehicles come out of this lane. It always appears at the exit of a one-way street or the end of a motorway exit.",Vehicles may come out of this road,You may not enter this road,You may enter this road,,Что нужно учитывать при виде этого дорожного знака?,"Знак «Въезд запрещён» без исключения запрещает въезд на улицу или дорогу всем транспортным средствам, включая велосипеды. Велосипедам разрешён въезд только при наличии дополнительного знака. С этой дороги могут выезжать транспортные средства. Знак обычно устанавливается на выезде с односторонней улицы или в конце съезда с автомагистрали.",Из этой дороги могут выезжать транспортные средства,Вам нельзя въезжать на эту дорогу,Вам можно въехать на эту дорогу,
1.4.41-014,en,ru,What must you remember when you see this traffic sign?,"The traffic sign ""Absolutely no stopping"" prohibits drivers to wait or stop, unless it is due to the traffic situation, such as a red traffic light or another compelling traffic situation. It's prohibited to let people enter or exit or to load/unload the vehicle.",You may not stop,You may stop for loading and unloading,You may stop to let passengers out,,Что нужно учитывать при виде этого дорожного знака?,"Знак «Остановка запрещена» запрещает водителям останавливаться или ожидать, кроме случаев, обусловленных дорожной ситуацией, например красным сигналом светофора или другой вынужденной причиной. Высадка и посадка пассажиров, а также погрузка и разгрузка запрещены.",Вам нельзя останавливаться,Можно остановиться для погрузки и разгрузки,"Можно остановиться, чтобы высадить пассажиров",
1.4.41-015,en,ru,What is allowed at this traffic sign?,"The sign ""No parking. Waiting is allowed."" sign allows you to wait for up to three minutes. Situations of loading and unloading or getting in and out of the car may also take longer. The car driver must be in the immediate vicinity of the vehicle.","Stopping for loading or unloading, for alighting or boarding vehicles",Waiting up to 3 minutes,"Parking, provided a parking disc is used",,Что разрешено при этом дорожном знаке?,"Знак «Стоянка запрещена. Остановка разрешена» позволяет остановиться на срок до трёх минут. Посадка и высадка пассажиров, а также погрузка и разгрузка могут длиться дольше. Водитель должен находиться в непосредственной близости от транспортного средства.","Остановка для погрузки или разгрузки, посадки или высадки пассажиров",Ожидание до 3 минут,Стоянка при использовании парковочного диска,
1.4.41-016,en,ru,What is permitted where you see these traffic signs?,"The sign ""No parking. Waiting is allowed."" allows you to stop in order to let people get in and out, or to load and unload. The parking lot is reserved for a car driver with a disability card and a personalized parking card. Only these people have the right to park in this place and are allowed to let illegally parked vehicles be towed away.",Severely disabled persons with the appropriate numbered parking permit may park here,Anyone is allowed to stop to pick up or drop passengers,"With a parking ticket from a parking-ticket machine (Parkscheinautomat), anyone is allowed to park here for an unlimited period",,Что разрешено в месте установки этих дорожных знаков?,"Знак «Стоянка запрещена. Остановка разрешена» позволяет остановиться для посадки или высадки пассажиров, а также погрузки и разгрузки. Парковочное место предназначено для водителей с инвалидностью, имеющих соответствующее удостоверение и персональное разрешение на парковку. Только эти лица имеют право парковаться здесь и могут потребовать эвакуации незаконно припаркованных автомобилей.",Лица с тяжёлой инвалидностью с соответствующим номерным разрешением на парковку могут парковаться здесь,Любому разрешено остановиться для посадки или высадки пассажиров,С парковочным талоном из паркомата любой может парковаться здесь без ограничения времени,
1.4.41-017,en,ru,What is true in the case of this traffic sign combination?,"The additional sign indicates that cycle traffic could be coming from the left and right. Therefore, even if you only want to turn right, pay attention to both directions. Electric scooters are becoming more common, they ride on the cycle path, so watch out for scooter riders as well.",- watching out for cyclists coming from the left and right,- watching out for electric scooter traffic coming from the left and right,- only watching out for motor vehicle traffic coming from the left and right on the priority road,,Что верно при такой комбинации дорожных знаков?,"Дополнительный знак указывает, что велосипедисты могут приближаться слева и справа. Поэтому даже если вы хотите повернуть только направо, обращайте внимание на оба направления. Электросамокаты встречаются всё чаще; они движутся по велосипедной дорожке, поэтому следите также за пользователями электросамокатов.","- следить за велосипедистами, приближающимися слева и справа",- следить за движением электросамокатов слева и справа,- следить только за механическими транспортными средствами слева и справа на главной дороге,
1.4.41-018,en,ru,What vehicles may enter a cycle highway that has this sign?,Vehicular traffic other than cyclists is not allowed to use cycle lanes unless permitted by additional signs. The additional sign allows residents to enter the cycle lane.,All vehicles driven by residents,All mopeds with a maximum design speed less than 25 km/h,"All cars, provided they travel at walking speed",,Какие транспортные средства могут въезжать на велосипедную магистраль с таким знаком?,"Другим транспортным средствам, кроме велосипедов, запрещено пользоваться велосипедными полосами, если это не разрешено дополнительными знаками. Дополнительный знак разрешает въезд жителям.","Все транспортные средства, которыми управляют жители",Все мопеды с максимальной конструктивной скоростью менее 25 км/ч,"Все автомобили, если они движутся со скоростью пешехода",
1.4.41-019,en,ru,What is true in relation to yellow road markings?,"Yellow lane markings are placed temporarily, e.g. to change the course of the lane due to a construction site. The white lane markings are replaced by the yellow ones.",- are only applied temporarily (at construction sites for example),- replace the validity of white road markings,- only apply to construction site traffic,,Что верно в отношении жёлтой дорожной разметки?,"Жёлтая разметка наносится временно, например для изменения направления полосы из-за строительного участка. Белая разметка заменяется жёлтой.","- наносится только временно, например на строительных участках",- заменяет действие белой дорожной разметки,- действует только для движения на строительном участке,
1.4.41-020-M,en,ru,What is true in this situation?,A restricted area may not be driven on as a matter of principle.,- not drive on the restricted zone,- use the restricted zone to make a turn,- use the restricted zone if there is a traffic jam,,Что верно в этой ситуации?,"По заштрихованной запретной зоне, как правило, ездить нельзя.",- не заезжать на запретную зону,- использовать запретную зону для разворота,- использовать запретную зону при заторе,
1.4.41-021,en,ru,What vehicles may enter a zone with this sign?,"The traffic sign shows a bicycle zone with the additional sign ""Anleger frei"". In bicycle zones, the rule of ""right before left"" applies. Cyclists, very small electric vehicles and other authorised vehicles are allowed to travel at a maximum speed of 30 km/h in bicycle zones. Cyclists and very small electric vehicles may ride side by side in bicycle zones. The additional sign also allows residents to ride in the bicycle zone.",Bicycles,Small electric vehicles,Vehicles driven by residents,,Какие транспортные средства могут въезжать в зону с этим знаком?,"Знак показывает велосипедную зону с дополнительной табличкой «въезд жителей разрешён». В велосипедных зонах действует правило «помеха справа». Велосипедисты, малые электромобильные средства и другие разрешённые транспортные средства могут двигаться в велосипедной зоне с максимальной скоростью 30 км/ч. Велосипедисты и малые электромобильные средства могут ехать рядом друг с другом. Дополнительный знак также разрешает жителям въезд в велосипедную зону.",Велосипеды,Малые электрические транспортные средства,"Транспортные средства, которыми управляют жители",
1.4.41-022,en,ru,"Within a built-up area, what should you note when driving on a road where this traffic sign combination is displayed?","The one-way street sign also applies to cyclists, but with this traffic sign combination they are allowed to ride in both directions. Please note, however, that when overtaking cyclists in built-up areas, a minimum lateral distance of 1.5 m must always be maintained.",Cyclists may move in my direction,"When overtaking cyclists, I have to maintain a minimum passing distance of 1.5 m",Cyclists have to use the footpaths to the left and right of the roadway,,В населённом пункте на дороге с такой комбинацией знаков что нужно учитывать?,"Знак одностороннего движения также действует для велосипедистов, но при этой комбинации знаков им разрешено двигаться в обоих направлениях. Однако при обгоне велосипедистов в населённых пунктах всегда нужно соблюдать боковой интервал не менее 1,5 м.",Велосипедисты могут двигаться в моём направлении,"При обгоне велосипедистов я должен соблюдать минимальный боковой интервал 1,5 м",Велосипедисты должны пользоваться тротуарами слева и справа от проезжей части,
