questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.21-112,en,uz,A car is equipped with two front air bags. On which seats must safety belts be worn?,"The front airbags protect the car driver and the co-driver in the front seat in the event of a strong impact, for example a rear-end collision. However, they are not sufficient for comprehensive protection. All passengers must fasten their seat belts each time they drive.",On all seats,Not on the front seats,On the front seats only,,,,,,,
2.2.21-113,en,uz,What does this warning sign mean?,"The note warns against the wrong installation of the children's seat. If the children's seat is mounted so that the child sits in the opposite direction of travel, the child may be seriously injured in the event of a collision and the impact of the airbag. The children's seat must be installed in the direction of travel.",- you are not allowed to install a child seat opposite to the direction in which the vehicle is travelling,- you may only install a child seat facing the direction in which the vehicle is travelling,- you must install the child seat as illustrated,,,,,,,
2.2.21-114,en,uz,You wish to take several small children home after a children's birthday party. What must you observe when using your car?,"If you want to bring several small children home with your car, you must ensure that your passengers are secured in all places with the legally required restraining devices.",The children must be secured with the prescribed child restraints,Child restraints need not be used within built-up areas,It is sufficient to secure the children with the existing safety belts,,,,,,,
2.2.21-115,en,uz,What must you observe if you wish to drive a vehicle with front passenger air bag?,"The children's seat must be facing forward. If it is placed in the opposite direction, the children's seat must not be used as the airbag poses a risk to the child in the event of an accident.",You may not install a child restraint on the front passenger seat facing backwards,You may install a child restraint on the front passenger seat facing forwards,You may install a child restraint on the front passenger seat facing backwards,,,,,,,
2.2.21-117,en,uz,What is important to consider about headrests?,"Head restraints must always be adjusted to suit the height of the occupants. Only then, can they best absorb the impact energy and protect the driver and other passengers in the event of a collision. However, the headrests do not serve as a substitute for safety belts.",Adjust them to head height according to the operating manual,They are optimally adjusted by the factory,For the rear seats they replace the safety belts,,,,,,,
2.2.21-118,en,uz,"While you are driving, the airbag control light stays on constantly. What must you do?","If the airbag control lamp is lit up, it signals a defect in the airbag system. An error of this sensory and electronic system can usually only be fixed in a car workshop. This should be done as soon as possible. For this reason, you as a car driver do not have to immediately pull the vehicle out of circulation.",Go to a garage workshop,Take the vehicle off the road immediately,Nothing because it is an indication for the garage workshop,,,,,,,
2.2.21-120,en,uz,Are you allowed to transport persons on the loading platform of your truck?,"It is forbidden to carry persons on the load platform or in the shipping space of motor vehicles. A derogation applies, provided that these people have to do necessary work there. The ban also does not apply to the transport of construction site personnel within construction sites.","Yes, if they must carry out necessary work","Yes, if they have to accompany the load","Yes, to secure the load",,,,,,,
2.2.21-121,en,uz,How can you prevent a child from opening a door while the vehicle is moving?,"With the central locking, and child safety you can close all doors at the push of a button at the same time. This way you can prevent a child from opening the door while driving and thus being injured.",- the child safety locks on the rear doors,- the central locking system,,,,,,,,
2.2.21-122,en,uz,You want to carry a child in your car. When must you use a child seat for this purpose?,"You need a child seat if the child is younger than 12 years and smaller than 150 cm. If you do not have it with you, you risk a fine.",If the child is younger than 12 years old and is under 150 cm in height,If the child is older than 12 years old and is taller than 150 cm,If the child is older than 12 years old and is under 150 cm in height,,,,,,,
2.2.21-123,en,uz,You want to drive with a baby in the passenger seat. What do you have to be aware of when using an infant carrier?,The baby carrier must be placed against the direction of travel and the passenger airbag must be switched off to protect the baby. The muscles are not yet strong enough to absorb such a collision.,The infant carrier must be positioned reversed to the direction of travel,"If installed, the passenger airbag must be deactivated",The baby must be strapped into the infant carrier,,,,,,,
2.2.21-124,en,uz,What should be noted when using a seatbelt?,"The seat belt is the most important protective device of a vehicle occupant in the event of an accident. Therefore, when creating the seat belt, care must be taken that it is not twisted or damaged.
After putting on the belt, you should pull the belt once again to ensure that the seat belt sits properly.
If you determine damage to the seat belt, it must be repaired immediately.",The seatbelt should not be twisted,"Once you have put it on, the seatbelt should be pulled tight",A damaged seatbelt should be replaced,,,,,,,
2.2.21-125,en,uz,What inhibits the operation of a three-point seatbelt?,"In order to ensure the maximum protective effect of the seat belt, it must be really cried out into the belt lock and run over the shoulder and hip. Performing the belt under both arms can lead to injuries. Furthermore, the function of the seat belt can be impaired by wearing a thick winter jacket, since there is a lot of air between body and seat belt.",Wearing a thick winter coat,Passing the belt under both arms,Not fully locking the belt into the harness buckle,,,,,,,
2.2.21-126,en,uz,What should you check before starting your journey?,"You should check some points before every start.
You should make sure that all mirrors are set correctly so that you can ensure sufficient traffic observation.
You should also make sure that all those traveling have created the seat belt, since the seat belt is the most important protective device in the event of an accident.
In the best case, you should keep the registration certificate Part II in a safe place and not carry it in the car. While you always have to carry the registration certificate part I (also called vehicle license) in the original in the car. The vehicle registration document documents the official approval for the participation of the vehicle in road traffic.",- every passenger has put on their seatbelt,- I can ensure that I can properly observe other road traffic,- I have the registration certificate Part II with me,,,,,,,
2.2.21-127,en,uz,What should be noted regarding the desired protective effect of airbags?,"The prerequisite for the protective effect of the airbag is that it can develop properly. While the airbag unfolds, it is important that no objects or obstacles hinder the development.
The desired protective effect of airbags is only guaranteed if the passengers are upright and sitting on the back with their backs.",Airbags can only achieve their full effect if the vehicle’s passengers are in the right seating position,The airbag deployment zone may not be encroached,Airbags can replace car seatbelts when driving in town,,,,,,,
2.2.21-128,en,uz,"You want to transport a person in a vehicle, and that person must remain seated in a wheelchair during the drive. What must you be aware of?","Some points should be considered for the safe transportation of a wheelchair. Special passenger and wheelchair retention systems are used for this. Furthermore, there should be a special wheelchair parking space, at which, for example, anchoring points on the vehicle are attached to ensure the wheelchair.

§ 21a StVO
(1) prescribed seat belts must be created while driving; This also applies to prescribed wheelchair retention systems and prescribed wheelchair user retention systems.",The motor vehicle must be equipped with a wheelchair space,The wheelchair must be secured using a wheelchair restraint system,The person must be secured using a wheelchair-user restraint system,,,,,,,
2.2.21-201,en,uz,You are driving a public transport bus. Where may you allow passengers to board and alight the bus?,You are only allowed to let passengers get on and off the bus at the specified stops to be able to eliminate any danger.,At designated bus stops,At red traffic lights,At taxi ranks,,,,,,,
2.2.21-202,en,uz,"As the driver of a public transport bus, what should you do when approaching a bus stop?","When nearing a bus stop, it is important to switch on the blinkers and reduce speed smoothly. Do not open the doors until the bus has come to a stop.",I steadily reduce my speed,I open the doors only after the bus has come to a stop,I turn on my indicator in plenty of time,,,,,,,
2.2.21-301,en,uz,"You are driving a bus for the occasional carriage of passengers, and you are supposed to convey passengers and luggage. What must you observe?",Coming soon...,"Including the driver, it is only permitted to convey the maximum number of individuals as seats indicated in the registration certificate Part I",The loading of luggage may not result in the gross axle weight rating and the gross vehicle weight rating becoming exceeded,"With duly stowed luggage, the gross vehicle weight rating may be exceeded by 10 %",,,,,,,
2.2.21-401,en,uz,How are you allowed to transport persons on trailers used for agricultural purposes?,Coming soon...,"Sitting, if they are sitting on adequate seats","Standing up, if this is required to accompany the load",Standing up on empty trailers,,,,,,,
2.2.22-001,en,uz,What safety adjustments may be necessary when loading a motorcycle?,"When increasing the load on your motorcycle, make sure to increase the tire pressure and adjust the chassis/suspension",Increase the tyre pressure,Adjust the damping/suspension,Increase the tank volume,,,,,,,
2.2.22-002,en,uz,What should you especially consider when travelling with luggage?,Adding luggage to your motorcycle will impact its behavior on the road. The additional weight will change the center of gravity of the motorcycle. It will increase the impact of side wind on the motorcycle. Make sure you do not exceed the maximum speed recommended by your manufacturer for driving with luggage.,The recommended top speed given in the vehicle manufacturer's operating manual,The affect of the changed centre of gravity on road handling,The increased susceptibility to side wind,,,,,,,
2.2.22-003,en,uz,Where should you stow heavy luggage?,You should place heavy luggage as close as possible to the center of gravity of your motorcycle to least impact its behavior. Make sure to place it either in the tank-top bag or equally distributed and deep in the panniers.,In the tank-top bag,"Stow equally on the left and right, and as deep as possible in the panniers",In the handlebar bag,,,,,,,
2.2.22-004,en,uz,How does incorrect loading affect driving stability?,Incorrectly loading your motorcycle will make your motorcycle less stable. It will make it less stable when braking and could make it vibrate or swing,To heavy tail-loading causes the motorcycle to shimmy and swing,Unequally distributed loading can have a negative effect on driving stability when braking,Has no effect,,,,,,,
2.2.22-005,en,uz,What must you be aware of when loading a truck with trailer (truck-trailer)?,The total length of the train (lorry with trailer) and its load must not 20.75 m passing and the charge is to be distributed so that the operational reliability of the train is not affected and you thus endangering any other participants of road traffic.,The total length of the truck-trailer including load may not exceed 20.75 m,The load must be distributed in such a way so as not to interfere with the operational safety of the truck-trailer,Heavy goods should be positioned as high up as possible,,,,,,,
2.2.22-006,en,uz,"What is the maximum permissible length of a truck with trailer, including load?","The charge of the truck, including trailer must be 20.75 meters long at most.",20.75 m,18.00 m,24.25 m,,,,,,,
2.2.22-007,en,uz,You are carrying an additionally attached piece of luggage on your motorbike. What should you take into account?,"Because of the luggage, your motorbike has a larger surface area to attack, so it is more susceptible to crosswinds. The extra weight also shifts the centre of gravity of your motorbike. You should therefore make sure that the luggage is evenly distributed and adjust your riding behaviour accordingly.
There may be recommendations from the vehicle manufacturer as to how you should adjust your speed to the load. You should follow these. You will find them in the owner's manual.",Any possible maximum speed recommendations made by the vehicle manufacturer,Any change in the centre of gravity of the motorbike,Any change in the motorbike’s susceptibility to side winds,,,,,,,
2.2.22-008,en,uz,How does an improperly stowed load affect the driving stability of a motorbike?,"Too heavy a load at the rear of the motorbike puts too little weight on the front tyres and steering. This makes it easier for the bike to wobble and oscillate. Differently loaded sides have a negative effect on stability and handling. The motorbike will lean more towards the heavier side when braking or cornering.
Light luggage in the tank bag does not affect the riding stability of the motorbike.",A heavy load placed on the rear causes the motorbike to wobble and sway at high speeds,A load placed on one side only negatively affects the handling,Light-weight luggage in the tank bag makes skidding more probable,,,,,,,
2.2.22-009,en,uz,What might be needed when a motorcycle is fully loaded?,"If the motorbike is fully loaded, the load exerts more pressure on the tyres. You should therefore check the tyre inflation pressure. The weight of the load could push the chassis down further and must therefore be readjusted. If the load extends beyond the motorbike, you should also readjust the rear view mirrors.",An adjustment of the tyre inflation pressure,An adjustment of the chassis,An adjustment of the rear-view mirrors,,,,,,,
2.2.22-010,en,uz,Carrying a rucksack while cycling can affect the handling of your two-wheeler. What can the consequences be?,"By carrying a backpack, you offer a larger surface for crosswinds to attack. Carrying a backpack also shifts your center of gravity upwards. This means you can't steer as quickly.",A greater susceptibility to side wind,A displacement of the centre of gravity,An improvement in the manoeuvrability,,,,,,,
2.2.22-101,en,uz,"What do white plates with a black ""A"" on a truck mean?","A truck with white plates marked with a black ""A"" transports litter. The white plates with a black ""A"" must be clearly visible both at the front and at the back of the truck.",- is transporting waste materials,- is transporting dangerous goods,- is driven by a beginner,,,,,,,
2.2.22-102,en,uz,What must you bear in mind if you want to carry luggage on the roof of your car?,"Luggage on the roof changes the center of gravity of your vehicle upwards. This has a significant influence on the driving characteristics of the car. The driving characteristics are worse, especially in curves. The vehicle is wind-prone. It must be ensured that the permissible roof load and total mass are not exceeded.",The roadhandling characteristics are adversely affected,The permissible total mass must not be exceeded,The maximum roof load stipulated by the car manufacturer (owner's manual) must not be exceeded,,,,,,,
2.2.22-103,en,uz,What must you reckon with when transporting luggage on the roof of your car?,"The luggage on the roof changes the center of gravity of the vehicle - it is raised. This increases the danger of tipping over and the aerodynamic drag increases. As a result, your vehicle is more sensitive to crosswind and air pressure when a wheel or truck overtakes you. In curves the driving stability also deteriorates due to the higher center of gravity. Your vehicle will tilt more.",The vehicle inclines more on bends,The vehicle's susceptibility to side wind is greater,The vehicle's roadhandling is improved on account of the higher centre of gravity,,,,,,,
2.2.22-104,en,uz,What must you do when transporting bicycles on the roof of your car?,"Bicycles on the roof require special attention: think of safety regulations and careful attachment. Check the fastenings regularly during driving breaks. Loads on the roof change the center of gravity of the vehicle, they lift it. The driving quality deteriorates especially in curves. Avoid high speeds.",Safely attach holding device and bicycles,Avoid driving at high speed,Regularly check the fixing devices,,,,,,,
2.2.22-105,en,uz,What must you check when transporting bicycles on a rear-mounted support system?,"Check if the rear carry system is securely fastened. Likewise, the attachment of bicycles is to be checked. If illuminating devices or the license plate is obscured, technical equipment must be installed at the end of the vehicle system for adequate lighting and/or to attach the license plate number. Back-heavy loading changes the center of gravity of the vehicle. Check the distribution of the load.","Whether, according to the manufacturer's instructions, the system is adequate for the vehicle",Whether system and bicycles are fixed safely,Whether lighting equipment or number plate are covered,,,,,,,
2.2.22-108,en,uz,How must a load be marked in darkness or bad visibility when it extends laterally more than 40 cm beyond the side lights of the vehicle?,"In the dark or in poor visibility conditions, a cargo that laterally protrudes more than 40 cm beyond the marker lights of the vehicle must be marked with additional lights. These are to be attached laterally no more than 40 cm from the edge and no more than 1.5 m above the roadway. For the front, a white lamp is required, for the back you need to install a red light. The hazard lights must not be switched on by you as a car driver while driving.",By a white light to the front,By a red light to the back,By switching on the hazard warning lights,,,,,,,
2.2.22-109,en,uz,What is the maximum height allowed above the roadway for a red light marking a load extending to the back?,"The maximum height for attaching the lamp is 1.5 meters. This is to ensure that the marking is in the field of vision of other road users. If the red light is higher above the road, it could be overlooked.",1.50 m,2.00 m,2.50 m,,,,,,,
2.2.22-112,en,uz,Under what conditions is a load allowed to project over the front of a vehicle?,"If the cargo is fastened above a height of 2.50 m, it may protrude up to 50 cm from the front of the vehicle. This regulation is intended to reduce the danger and risk of injury from rear-end collisions with cargo. In general, cargo should always be carefully secured so that it can neither slip nor fall.",If the load does not project over more than 50 cm and is above a height of 2.50 m,If the load is marked with a red light,,,,,,,,
2.2.22-113,en,uz,During a break you find out that one of the lashing straps has torn. What do you do?,"As a car driver, you must ensure that your cargo is properly secured throughout the journey. With a defective strap, you may only continue your journey if proper securing of the cargo is ensured by other securing devices. If this is not the case, you must not continue your journey.",Continue your trip after the lashing strap has been replaced,Continue your trip when the load is secured by other sufficient securing means,Continue your trip because a slipping load will be caught by the side panels,,,,,,,
2.2.22-114,en,uz,Do the requirements for properly securing of loads apply to all small transporters?,"Without exception, the requirements for proper securing of the load apply to all vans. Back-heavy loading shifts the center of gravity of the vehicle to the back. As a result, the front wheel is no longer sufficiently burdened and the grip deteriorates. This promotes dangerous pendular movements.",They apply to all small transporters,They only apply to small transporters with open loading space,They only apply to small transporters without separation wall to the loading space,,,,,,,
2.2.22-115,en,uz,You want to drive a truck with a gross vehicle weight rating of 5.0 t and bearing an orange warning sign. What conditions must you fulfil?,The requirement that you should fulfill: You need additional to the required driving license valid ADR certificate. This allows you to transport dangerous goods (orange warning sign).,- a valid ADR Certificate,- a valid driving licence for carrying passengers,- valid proof showing you have previously transported hazardous goods,,,,,,,
2.2.22-116,en,uz,What do you have to observe when getting a load ready for safe road transportation?,A distribution of the charge and the fixing of the selfsame and a backup of the device for securing the load you should be aware so that security is guaranteed. All three answers are correct.,The distribution of the load,The fastening of the load,The secure attachment of the load securing devices,,,,,,,
2.2.22-117,en,uz,What should be noted when loading vehicles?,"Cargo may protrude above a height of 2.50 m forward up to 50 cm above the vehicle. If the load protrudes more than 1 m beyond the rear reflectors of the vehicle, the end must be visually marked. Cargo needs to be secured carefully. Back-heavy loading causes dangerous pendular movements when driving faster. For motorcycles, ensure that the load is evenly distributed on the sides.","Loads that project beyond the retro-reflectors by more than 1 m, must be labelled",Loads more than 2.50 m high may not project forwards by more than 50 cm,It is not necessary to secure heavy loads,,,,,,,
2.2.22-118,en,uz,What must you ensure when transporting long steel pipes?,"The steel pipes must be secured with appropriate means and are indicated at rear overhang of more than 1 m. If you notice this, you're on the safe side.",- be secured by suitable means,- be labelled if the rear overhang exceeds 1 m,- transported using vehicles with no front wall,,,,,,,
2.2.22-119,en,uz,How might an uneven load distribution affect the vehicle and the handling?,An uneven load distribution of the load can cause the permissible axle loads can be exceeded and affect the steering. The fuel consumption is not critical.,The gross axle weight rating could be exceeded,The steering characteristics will be affected,The fuel consumption will be reduced,,,,,,,
2.2.22-120,en,uz,When is a centrifugal force exerted on the load of a truck?,The centrifugal force affects your truck when cornering. go straight brakes or have no circular motion and are therefore not decisive.,When cornering,When braking,When driving straight ahead,,,,,,,
2.2.22-121,en,uz,What can an unsecured load cause when cornering?,"Unsecured load during cornering can result in damage to the vehicle body, facilitate overturning of the vehicle and cause a deterioration of the drivability.",- result in damage to the vehicle body,- make it more likely that the vehicle could overturn,- impair the handling,,,,,,,
2.2.22-122,en,uz,"What must you be aware of, if you want to transport the load?","When loading your vehicle, you as a car driver must make sure that the cargo is securely fastened. Badly recognizable objects as well as piles, bars or plates must not protrude laterally from the vehicle interior. The cargo must be stored in a way so that it does not cause any avoidable noise.",- must be secured,- may not cause avoidable noise,- may have individual bars projecting out to the side,,,,,,,
2.2.22-123,en,uz,You want to transport your holiday luggage on the roof of your fully occupied car. What must you observe?,Observe the permissible roof load specified by the vehicle manufacturer. This can be found in the operating instructions. In the certificate of registration part 1 the roof load is not noted. The permissible maximum mass of the vehicle must not be exceeded. Unevenly distributed load deteriorates driving stability during braking and in turns.,The vehicle manufacturer's roof load specifications in the operating manual,The gross vehicle weight rating of my car,The roof load specifications contained in the registration certificate Part I,,,,,,,
2.2.22-124,en,uz,You want to transport a load. What must you be aware of when doing so?,"When transporting cargo, you must make sure that you are not hindered by it while driving, that the road safety of the vehicle is not impaired and that the cargo cannot slip or fall over while driving.",The load must not impede me while driving,The vehicle's road safety may not be negatively affected,The load may not shift or fall over during the journey,,,,,,,
2.2.22-125,en,uz,What load-securing equipment is to be used in the car?,Load securing means for use in cars are tension belts and safety nets. Wheel chocks are not included.,Lashing straps,Safety nets,Chocks,,,,,,,
2.2.22-126,en,uz,You want to transport a load on the roof of your car. How will this influence the handling of your car?,Your driving behaviour with a load on the roof will affect the braking distance (it will increase) and the acceleration capacity (e.g. when overtaking) will decrease.,The braking distance will be extended,The acceleration power will be reduced,The susceptibility to cross-winds will be reduced,,,,,,,
2.2.22-127,en,uz,What can be used to secure loads carried in a car?,The anti-slip mat prevents the load from sliding. The tensioning straps are for lashing down the load. The luggage net prevents cargo from flying around.,The luggage net,The tensioning belt,The anti-slip mat,,,,,,,
2.2.22-128,en,uz,What should you remember when loading luggage into a car luggage compartment?,"In the event of an accident or breakdown, the warning triangle should always be at hand so that the triangle can be set up as quickly as possible. The load should be secured to prevent it from sliding around when accelerating, braking or cornering hard. Heavy luggage should be stowed at the bottom so that it cannot fall down.",- stow the warning triangle in an easily accessible place,- place heavy luggage at the bottom,- secure the luggage against slipping,,,,,,,
2.2.22-130,en,uz,What should you anticipate when you transport a load on the roof of your car?,"The loading of the roof consumes significantly more fuel. The reason is that not the weight, but especially the headwind, affects consumption the most. Due to the additional loading of the roof, the side wind attacks an even larger area. This increases the side wind sensitivity. In addition, the focus of the vehicle shifts upwards. As a result, the vehicle tends to be aside in curves.",- tilt more to the side when cornering,- respond more sensitively to sidewinds,- have increased fuel consumption,,,,,,,
2.2.22-131,en,uz,You are transporting furniture in a van. While taking a break you notice that a lashing strap is damaged. Under what condition may you continue driving?,"As a driver, you are obliged to ensure proper load securing. You can only continue the transport of the furniture if you have exchanged the damaged lashing strap for an undamaged lashing strap or another suitable charge backup.

According to the StVO, the following applies: ""§ 22 (1) The charge, including devices for load securing and loading devices, must be stowed and secure so that even when braking or sudden evasive movement, they cannot slip, fall over, fall, fall or to generate avoidable noise . (…)",- have replaced the lashing strap,- use other suitable load-securing equipment,- continue driving at a maximum of 50 km/h,,,,,,,
2.2.22-132,en,uz,"What should you note regarding the trailer coupling, when transporting pedelecs on a rear-mounted carrier system?","Before buying a bike rack for your pedelec for the trailer coupling, a few questions should be clarified. For example, is the support load of my trailer coupling sufficient at all and is the selected rear -bearing system designed for so much weight?
If both questions can be answered with yes and you have chosen a corresponding rear -bearing system, you have to adapt to the tire pressure about the additional loading.",- the rear-mounted carrier system must be suitably designed,- the trailer coupling must have a suitable vertical load capacity,- the car’s tyre inflation pressure must be adjusted appropriately,,,,,,,
2.2.22-201,en,uz,Which warning plate is correctly mounted?,As we need an A for (attention) the right warning sign is in place.,The right one,The left one,,,,,,,,
2.2.22-203,en,uz,How can you determine that a truck is overloaded?,"To determine an overload, you can weigh again your loaded vehicle or by built-axle load measuring devices.",By weighing the loaded vehicle,From built-in axle weight measuring devices,By doing a brake test with the loaded vehicle,,,,,,,
2.2.22-204,en,uz,"A truck for exchangeable load carriers (interchangeable containers) has a permissable total mass of 6,000 kg. The interchangeable container has an empty mass of 1,500 kg. Which mass are you allowed to stow in this interchangeable container?","Empty weight (1500 kg) plus loading (4,500 kg) = payload (6000 kg) 4,500 kg is correct. In other words, payload (6000 kg) minus the empty weight (1500 kg) of the interchangeable container gives the load (4500 kg)","4,500 kg","6,000 kg","7,500 kg",,,,,,,
2.2.22-208,en,uz,What do you understand by form-fit secured load?,Under a form-locking securing loads (zero) means the application of charge to loading limitations and secured spacers and the direct support cargo against frontal and side walls. The package has nothing to do.,Positioning the load directly against front and side walls,The load touches the load area limits and secured spacer blocks,Packaging that is adapted to the shape of the loaded goods,,,,,,,
2.2.22-210,en,uz,What do you understand by form-fit securing of the load?,"The positive load securing means that free spaces are closed between the cargo items by means of suitable filler, and the load is located directly on the end and side wall.",The load is positioned directly at the front and side wall,Free space between parts of the load must be filled with appropriate filling,The free-standing load is lashed down to the loading area by appropriate lashing means,,,,,,,
2.2.22-211,en,uz,Who is responsible for the load being sufficiently secured?,All the transport stakeholders are responsible for adequate cargo securing.,All parties involved in the transport process,Only the driver,Only the loader,,,,,,,
2.2.22-214,en,uz,Who is responsible for operating vehicles in regard to its load?,both the driver and the holder will be responsible for the operation of the vehicles.,The driver,The owner,The registration authority,,,,,,,
2.2.22-216,en,uz,What do you have to consider when tipping bulk goods?,"When dumping of materials, please make sure that the vehicle is on sufficiently solid ground, and protective must be released so that the dumping body can be fully tilted.",The vehicle must stand on sufficiently firm ground,The relevant safety devices must be unlocked to allow the tipping bridge to be completely tilted,The side walls should only be opened when the tipping bridge is in its tilted end position,,,,,,,
2.2.22-217,en,uz,Why is it necessary to observe the load distribution plan?,"In order to avoid exceeding the axle load, it is necessary to adhere to the load distribution plan. So you can also ensure the steering ability.",To prevent exceeding the axle loads,To ensure steering capacity is maintained,To make loading and unloading easier,,,,,,,
2.2.22-218,en,uz,What is the purpose of a load distribution plan?,"The load distribution plan shows how the vehicle must be loaded. If the distribution is uneven, the braking behaviour changes greatly.",To help with the road-worthy loading of the vehicle,To avoid falling below the axle load limit of the vehicle,To determine the unloading sequence for the vehicle,,,,,,,
