questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.2.37-102-B,en,uz,You have taken the right lane by mistake although you want to turn left. How are you allowed to proceed?,"Due to the solid line, you must not change the lane here. Follow only the arrows on your lane. Turning left from this lane would be prohibited and would endanger or at least hinder other drivers.",Straight ahead,To the right,"To the left when the traffic lights are ""green""",,Chapga burilmoqchi bo‘lsangiz ham adashib o‘ng yo‘lakka kirib oldingiz. Qanday davom etishingiz mumkin?,Uzluksiz chiziq sabab bu yerda yo‘lakni almashtirishingiz mumkin emas. Faqat o‘z yo‘lagizdagi strelkalarga amal qiling. Bu yo‘lakdan chapga burilish taqiqlanadi va boshqa haydovchilarga xavf tug‘dirishi yoki hech bo‘lmaganda xalaqit berishi mumkin.,To‘g‘ri,O‘ngga,Svetofor “yashil” bo‘lsa chapga,
1.2.37-104,en,uz,What is the right behaviour now?,"Since this situation is a two-phase traffic light, there is no green signal. After the red light is off, you can catch up with the truck. If there was no space left behind the truck to the exit on the right, you would have to wait at the traffic lights until there was enough space to stop.",- off now,- off only when the lorry drives on,- off only when my light is green,,Hozir to‘g‘ri xatti-harakat qanday?,"Bu vaziyat ikki fazali svetofor bo‘lgani uchun yashil signal yo‘q. Qizil chiroq o‘chgandan keyin yuk mashinasiga yetib olishingiz mumkin. Agar yuk mashinasi ortida o‘ngdagi chiqishgacha joy qolmagan bo‘lsa, to‘xtash uchun yetarli joy bo‘lguncha svetoforda kutishingiz kerak bo‘ladi.",- hozir harakatlanish,- faqat yuk mashinasi yurgandan keyin harakatlanish,- faqat mening chirog‘im yashil bo‘lganda harakatlanish,
1.2.37-201-M,en,uz,What is the right course of action now?,"The traffic lights are out of order, therefore the right-of-way traffic signs apply. You must give way.",I allow any cross traffic the right of way,I wait at the stop line for the next set of green lights,"I drive through the junction quickly, because ""yellow"" is displayed",,Hozir to‘g‘ri harakat qanday?,"Svetofor ishlamayapti, shuning uchun ustunlikni tartibga soluvchi yo‘l belgilariga amal qilinadi. Siz yo‘l berishingiz kerak.",Kesishuvchi transportga ustunlik beraman,Keyingi yashil chiroqni to‘xtash chizig‘ida kutaman,“Sariq” ko‘rsatilgani uchun chorrahadan tez o‘taman,
1.2.38-001,en,uz,A vehicle with flashing blue light and siren is approaching. What do you do?,"A blue flashing light and siren are used in emergency situations such as car accidents or house fires. For this reason, you have to clear a passage for the emergency vehicles as fast as you can. Therefore, slowly reduce your speed and drive to the right edge of the road. If necessary, drive on the sidewalk and stay there.",Clear the way for the vehicle,Drive carefully onto the pavement if necessary,"At all events, brake hard and stop",,Ko‘k miltillovchi chiroq va sirenali transport vositasi yaqinlashmoqda. Nima qilasiz?,"Ko‘k miltillovchi chiroq va sirena avariya yoki yong‘in kabi favqulodda vaziyatlarda ishlatiladi. Shuning uchun favqulodda transport vositalari uchun iloji boricha tez yo‘l bo‘shatishingiz kerak. Tezlikni asta kamaytiring va yo‘lning o‘ng chetiga yuring. Zarur bo‘lsa, piyodalar yo‘lagiga ehtiyotkorlik bilan chiqib, shu yerda turing.",Transport vositasiga yo‘l bo‘shataman,"Zarur bo‘lsa, ehtiyotkorlik bilan piyodalar yo‘lagiga chiqaman",Har qanday holatda qattiq tormozlab to‘xtayman,
1.2.38-002,en,uz,You hear a siren. Which questions must you ask yourself?,"If you hear a siren, you should first determine which direction the emergency vehicle is coming from. Then you have to consider where you can go, without hindering the emergency vehicle from continuing and without endangering yourself.",Where is the emergency vehicle coming from?,Could I obstruct the emergency vehicle?,Is this vehicle allowed to use a siren at all?,,Siz sirena eshityapsiz. O‘zingizga qaysi savollarni berishingiz kerak?,"Sirena eshitsangiz, avvalo favqulodda transport qaysi tomondan kelayotganini aniqlashingiz kerak. Keyin unga xalaqit bermasdan va o‘zingizga xavf tug‘dirmasdan qayerga chetlashishingiz mumkinligini o‘ylashingiz kerak.",Favqulodda transport vositasi qayerdan kelmoqda?,Men favqulodda transport vositasiga xalaqit berib qo‘yishim mumkinmi?,Bu transport vositasiga umuman sirena ishlatishga ruxsat bormi?,
1.2.38-003,en,uz,What can a flashing amber light on a vehicle be a warning for?,"A yellow flashing light warns against dangers that require particularly careful driving behavior. These hazards are work or accident sites or unusually slow, wide or long vehicles.",For dangers at roadworks or the scene of an accident,For an exceptionally wide vehicle,For a large transport proceeding at low speed,,Transport vositasidagi sariq miltillovchi chiroq nimadan ogohlantirishi mumkin?,"Sariq miltillovchi chiroq alohida ehtiyotkorlikni talab qiladigan xavflardan ogohlantiradi. Bular ish yoki avariya joylari, noodatiy sekin, keng yoki uzun transport vositalari bo‘lishi mumkin.",Yo‘l ishlari yoki avariya joyidagi xavflardan,Juda keng transport vositasidan,Past tezlikda harakatlanayotgan katta yuk transportidan,
1.2.38-101,en,uz,What does it mean when the flashing blue light of a vehicle is switched on but not the siren?,"A blue flashing light warns you of accidents or situations such as a fire run. Any driver should allow vehicles with blue flashing lights to pass through, as this may indicate an emergency, vehicle escort or a platoon.",Warning of an accident or other dangers,Warning of fire-brigade in action,A breakdown vehicle is on duty and on its way to its destination,,"Transport vositasida ko‘k miltillovchi chiroq yoqilgan, lekin sirena yo‘q bo‘lsa, bu nimani bildiradi?","Ko‘k miltillovchi chiroq avariya yoki yong‘in xizmati harakati kabi vaziyatlardan ogohlantiradi. Har bir haydovchi ko‘k chiroqli transport vositalariga o‘tishga imkon berishi kerak, chunki bu favqulodda vaziyat, kuzatuv yoki kolonnani bildirishi mumkin.",Avariya yoki boshqa xavflardan ogohlantirish,Yong‘in xizmati harakatda ekanidan ogohlantirish,Buzilgan transportni olib ketuvchi xizmat vazifada va manzilga ketmoqda,
1.2.38-102,en,uz,What can a flashing blue light (without siren) mean?,A blue flashing light without siren indicates to accidents or other emergencies - so you should allow free passage here as well. Blue light is also used during blue light driving. It can also be used to secure platoons.,The vehicle is on duty. You should give way,Advance warning of a closed convoy,"Without a siren, a flashing blue light does not mean anything",,Ko‘k miltillovchi chiroq (sirenasiz) nimani anglatishi mumkin?,Sirenasiz ko‘k miltillovchi chiroq avariyalar yoki boshqa favqulodda holatlarni bildiradi — bu yerda ham yo‘l bo‘shatishingiz kerak. Ko‘k chiroq favqulodda yurishda ishlatiladi. U kolonnalarni himoyalash uchun ham ishlatilishi mumkin.,Transport vositasi xizmatda. Yo‘l berishingiz kerak,Yopiq kolonna haqida oldindan ogohlantirish,Sirenasiz ko‘k miltillovchi chiroq hech narsani anglatmaydi,
1.2.38-104,en,uz,You are being followed by an ambulance with its blue lights flashing and siren sounding. What should you do?,"You are required to make space for the ambulance as soon as possible. Be careful not to endanger other road users. If possible, turn right if you are on a right lane; on the highway and multi-lane roads an alley must be formed.",I move out of the way immediately without endangering others,I prompt the driver of the vehicle beside me to make way,I make way immediately once the traffic light has turned green,,Ortingizdan ko‘k chiroqlari va sirenasi yoqilgan tez yordam mashinasi kelmoqda. Nima qilishingiz kerak?,"Tez yordam mashinasiga imkon qadar tez joy bo‘shatishingiz kerak. Boshqa yo‘l ishtirokchilariga xavf tug‘dirmaslikka e’tibor bering. Imkon bo‘lsa, o‘ng yo‘lakda bo‘lsangiz o‘ngga chetlaning; avtomagistral va ko‘p yo‘lakli yo‘llarda favqulodda yo‘lak hosil qilinadi.",Boshqalarga xavf tug‘dirmasdan darhol yo‘l bo‘shataman,Yonimdagi transport haydovchisidan yo‘l bo‘shatishni so‘rayman,Svetofor yashilga o‘tgandan keyin darhol yo‘l bo‘shataman,
1.3.01-001,en,uz,"At which places where there are no traffic signs regulating priority does the rule ""right before left"" apply?","At intersections and T-junctions without a traffic-regulating traffic sign ""left yields to right"" applies. If a vehicle leaves a property or a restricted traffic area, all other road users, including pedestrians and children on the sidewalk, have priority.",At crossroads and junctions,At driveways,At the end of a traffic calmed area,,Ustunlikni tartibga soluvchi yo‘l belgilari bo‘lmagan qaysi joylarda “o‘ngdan kelganga yo‘l ber” qoidasi amal qiladi?,"Ustunlikni tartibga soluvchi belgi bo‘lmagan chorraha va T-kesishmalarda “o‘ngdan kelganga yo‘l ber” qoidasi amal qiladi. Agar transport vositasi mulk hududidan yoki tinchlantirilgan harakat hududidan chiqsa, boshqa barcha yo‘l ishtirokchilari, jumladan piyodalar va yo‘lakdagi bolalar ustunlikka ega.",Chorraha va kesishmalarda,Kirish yo‘llarida,Tinchlantirilgan harakat hududi oxirida,
1.3.01-002,en,uz,"At which places where there are no traffic signs regulating priority does the rule ""right before left"" apply?","At intersections and T-junctions without priority signs, the vehicles coming from the right have priority. The same applies to roads that are equally ranked according to their signage. Lanes with drop kerb, drives as well as field and forest trails are an exception. If you are on one of these roads, you must give priority to other road users.",At crossroads and junctions,At junctions with sunken kerbstone,At junctions of farm tracks or forest tracks with other roads,,Ustunlikni tartibga soluvchi yo‘l belgilari bo‘lmagan qaysi joylarda “o‘ngdan kelganga yo‘l ber” qoidasi amal qiladi?,"Ustunlik belgilarisiz chorraha va T-kesishmalarda o‘ngdan kelayotgan transport vositalari ustunlikka ega. Belgilari bo‘yicha teng darajadagi yo‘llarda ham shu qoida amal qiladi. Pasaytirilgan bordyurli yo‘llar, kirish yo‘llari, dala va o‘rmon yo‘llari bundan mustasno. Agar siz shunday yo‘ldan chiqsangiz, boshqa yo‘l ishtirokchilariga ustunlik berishingiz kerak.",Chorraha va kesishmalarda,Pasaytirilgan bordyurli kesishmalarda,Dala yoki o‘rmon yo‘llari boshqa yo‘llar bilan kesishgan joylarda,
1.3.01-003,en,uz,You are approaching a crossroads where the priority situation is not clear to you straightaway. What do you do?,"There are situations that are difficult to understand in terms of the right of way. If this happens to you wait and watch other car drivers. If the situation remains difficult, you can communicate with each other by clear hand signals. To simply continue straight ahead or act according to the rule ""left yields to right"" would be too risky and accident-prone.","Wait, observe and come to an agreement with others, if necessary","Proceed according to the rule ""right before left""",Always proceed when driving straight ahead,,Siz ustunlik holati darhol aniq bo‘lmagan chorrahaga yaqinlashyapsiz. Nima qilasiz?,"Ustunlik jihatidan tushunish qiyin bo‘lgan vaziyatlar bo‘ladi. Bunday holatda kuting va boshqa haydovchilarni kuzating. Vaziyat hali ham noaniq bo‘lsa, aniq qo‘l ishoralari orqali o‘zaro kelishish mumkin. Shunchaki to‘g‘ri yurishda davom etish yoki “o‘ngdan kelganga yo‘l ber” qoidasi bo‘yicha harakat qilish juda xavfli va avariyaga moyil bo‘ladi.","Kuting, kuzating va zarur bo‘lsa boshqalar bilan kelishing",“O‘ngdan kelganga yo‘l ber” qoidasiga muvofiq harakat qiling,To‘g‘ri ketayotgan bo‘lsangiz har doim davom eting,
1.3.01-007-M,en,uz,What is the right course of action?,"It is necessary to comply to the left yields to right rule. Grant the motorcyclist from the right the right of way before entering the intersection. Next, you as a left-turning driver, have to give priority to the oncoming cyclist. For the motorcyclist the cyclist comes from the right and thus has priority.",I have to allow the cyclist to pass through,I have to allow the [motorcyclist] to pass through,I may make the turn before the cyclist,,To‘g‘ri harakat qanday?,“O‘ngdan kelganga yo‘l ber” qoidasiga rioya qilish kerak. Chorraha ichiga kirishdan oldin o‘ngdan kelayotgan mototsiklchiga ustunlik bering. Keyin chapga burilayotgan haydovchi sifatida qarshidan kelayotgan velosipedchiga yo‘l berishingiz kerak. Mototsiklchi uchun velosipedchi o‘ng tomondan keladi va shuning uchun ustunlikka ega.,Velosipedchini o‘tkazib yuborishim kerak,[Mototsiklchi]ni o‘tkazib yuborishim kerak,Velosipedchidan oldin burilishim mumkin,
1.3.01-013-M,en,uz,What is the right course of action?,"Left yields to right applies in intersections and T-junctions without a traffic sign. Since no vehicle comes from the right, you may first cross the intersection. After that the truck drives and finally the cyclist.",I may be the first to pass through the junction,I have to allow the [red truck] to turn,I have to allow the [cyclist] to turn,,To‘g‘ri harakat qanday?,"Yo‘l belgisi bo‘lmagan chorraha va T-kesishmalarda “o‘ngdan kelganga yo‘l ber” qoidasi amal qiladi. O‘ngdan hech qanday transport kelmayotgani uchun siz birinchi bo‘lib chorrahadan o‘tishingiz mumkin. Shundan keyin yuk mashinasi, oxirida velosipedchi yuradi.",Chorrahadan birinchi bo‘lib o‘tishim mumkin,[Qizil yuk mashinasi]ga burilish imkonini berishim kerak,[Velosipedchi]ga burilish imkonini berishim kerak,
1.3.01-016-M,en,uz,What is the right course of action?,"The traffic sign ""Give way"" regulates the right of way here. That means you have to wait and let both, the right and left vehicle, pass.",I have to allow the [blue truck] to pass through,I have to allow the [tractor] to turn,The [blue truck] has to allow me to pass through,,To‘g‘ri harakat qanday?,Bu yerda “Yo‘l bering” belgisi ustunlikni tartibga soladi. Bu siz kutishingiz va o‘ng hamda chap tomondagi transport vositalarini o‘tkazib yuborishingiz kerakligini bildiradi.,[Ko‘k yuk mashinasi]ni o‘tkazib yuborishim kerak,[Traktor]ga burilish imkonini berishim kerak,[Ko‘k yuk mashinasi] meni o‘tkazib yuborishi kerak,
1.3.01-017-M,en,uz,What is the right course of action?,"Here the traffic sign ""right of way at the next intersection or T-junction"" applies. Since you want to turn left you will have to let the oncoming vehicle pass. You may then turn in front of the vehicle coming from the right.",I have to allow the [motorcycle] to pass through,I take priority before [the bus],I have to allow [the bus] to pass through,,To‘g‘ri harakat qanday?,Bu yerda “keyingi chorraha yoki T-kesishmada ustunlik” belgisi amal qiladi. Siz chapga burilmoqchi bo‘lganingiz uchun qarshidan kelayotgan transport vositasini o‘tkazib yuborishingiz kerak. Keyin o‘ngdan kelayotgan transport vositasidan oldin burilishingiz mumkin.,[Mototsikl]ni o‘tkazib yuborishim kerak,[Avtobus]dan oldin ustunlikni olaman,[Avtobus]ni o‘tkazib yuborishim kerak,
1.3.01-018-M,en,uz,What is the right course of action?,"The traffic sign ""Give way"" suspends the left yields to right regulation. Thus, the motorcycle coming from the left has priority. You have to wait. Then the left-turning driver of the oncoming traffic must first let you cross the intersection before he can turn.",I have to allow [the motorcycle] to pass through,I take priority before the [bus],I have to allow the [bus] to pass through,,To‘g‘ri harakat qanday?,“Yo‘l bering” belgisi “o‘ngdan kelganga yo‘l ber” qoidasini bekor qiladi. Shu sabab chapdan kelayotgan mototsikl ustunlikka ega. Siz kutishingiz kerak. Keyin qarshidan kelayotgan chapga buriluvchi haydovchi burilishdan oldin sizni chorrahadan o‘tkazib yuborishi kerak.,[Mototsikl]ni o‘tkazib yuborishim kerak,[Avtobus]dan oldin ustunlikni olaman,[Avtobus]ni o‘tkazib yuborishim kerak,
1.3.01-021-M,en,uz,What is the right course of action?,"The traffic sign stands for a ""priority road"". You may therefore turn in front of the vehicle coming from the left. First, however, you must let the oncoming vehicle turn, because you have to wait as a left-turning driver.",- only turn after the [motorcycle],- turn before the [yellow car],- be the first to make my turn,,To‘g‘ri harakat qanday?,"Yo‘l belgisi “ustun yo‘l”ni bildiradi. Shuning uchun chapdan kelayotgan transport vositasidan oldin burilishingiz mumkin. Biroq avval qarshidan kelayotgan transport vositasiga burilishga imkon berishingiz kerak, chunki chapga burilayotgan haydovchi sifatida siz kutishingiz kerak.",- faqat [mototsikl]dan keyin burilish,- [sariq avtomobil]dan oldin burilish,- birinchi bo‘lib burilish,
1.3.01-034-M,en,uz,What is the right course of action here?,The right-of-way rule says that you have to let the yellow vehicle drive through.,I allow [the yellow vehicle] to pass through,I take the turn ahead of the [yellow vehicle],I take the turn ahead of the [red] car,,Bu yerda to‘g‘ri harakat qanday?,Ustunlik qoidasi siz sariq transport vositasini o‘tkazib yuborishingiz kerakligini bildiradi.,[Sariq transport vositasi]ni o‘tkazib yuboraman,[Sariq transport vositasi]dan oldin burilaman,[Qizil] avtomobildan oldin burilaman,
1.3.01-035-M,en,uz,What is the right thing to do?,"Since there are no signs at this intersection, which determine the priority of the drivers, the right of way ""left yields to right"" applies. For this reason, you need to let the car on your right pass first. Afterwards, the driver on the left has to give you the right of way.",I give way to the [green car],I turn left before the [green car],I have to allow the [red car] to pass,,To‘g‘ri harakat nima?,"Bu chorrahada haydovchilarning ustunligini belgilovchi belgilar yo‘q, shuning uchun “o‘ngdan kelganga yo‘l ber” qoidasi amal qiladi. Shu sabab o‘ng tomoningizdagi avtomobilni avval o‘tkazishingiz kerak. Shundan keyin chap tomondagi haydovchi sizga yo‘l berishi kerak.",[Yashil avtomobil]ga yo‘l beraman,[Yashil avtomobil]dan oldin chapga burilaman,[Qizil avtomobil]ni o‘tkazib yuborishim kerak,
1.3.01-038-M,en,uz,What is the right thing to do?,"According to the signage, the motorcyclist is on the priority road and is therefore allowed to drive first. Both the driver of the blue car and you are on a lane with the ""Give way"" sign. As this does not clear up the situation, ""left yields to right"" applies. For this reason, you have to let the other vehicle drive through.",I have to give way to the motorcycle,I have to give way to the [blue car],I may drive out before the [blue car],,To‘g‘ri harakat nima?,"Belgilar bo‘yicha mototsiklchi ustun yo‘lda va shuning uchun birinchi bo‘lib yurishi mumkin. Ko‘k avtomobil haydovchisi ham, siz ham “Yo‘l bering” belgisi bo‘lgan yo‘ldasiz. Bu vaziyatni to‘liq aniqlamaganligi uchun “o‘ngdan kelganga yo‘l ber” qoidasi amal qiladi. Shu sabab boshqa transport vositasini o‘tkazishingiz kerak.",Mototsiklga yo‘l berishim kerak,[Ko‘k avtomobil]ga yo‘l berishim kerak,[Ko‘k avtomobil]dan oldin chiqishim mumkin,
1.3.01-039-M,en,uz,Who has priority here?,The electric scooter follows the priority road and therefore has the right of way.,The electric scooter,[The red truck],Me,,Bu yerda kim ustunlikka ega?,Elektr skuter ustun yo‘l bo‘ylab harakatlanmoqda va shuning uchun ustunlikka ega.,Elektr skuter,[Qizil yuk mashinasi],Men,
1.3.01-040-M,en,uz,What is the right course of action here?,"The green and red cars are on a turning main road. You are on the secondary road. The green car remains on the main road, which means that the green car is allowed to drive first, then the red car and you are allowed to drive last.",The [green] car may proceed ahead of the [red] car,I may proceed ahead of the [red] car,I may proceed ahead of the [green] car,,Bu yerda to‘g‘ri harakat qanday?,"Yashil va qizil avtomobillar buriluvchi asosiy yo‘lda. Siz ikkinchi darajali yo‘ldasiz. Yashil avtomobil asosiy yo‘lda qoladi, shuning uchun avval yashil avtomobil, keyin qizil avtomobil, oxirida esa siz yurishingiz mumkin.",[Yashil] avtomobil [qizil] avtomobildan oldin yurishi mumkin,Men [qizil] avtomobildan oldin yurishim mumkin,Men [yashil] avtomobildan oldin yurishim mumkin,
