questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.01-009,en,uz,When is there a danger of the motorcycle's front wheel lifting off the road?,Fast and sudden accelerations could lead to the front wheel lifting off the road. This could happen when accelerating on low gear or releasing the clutch suddenly when starting to drive,On rapid acceleration in low gear,If the clutch is suddenly released on starting off,When the handbrake is pulled on hard,,Qachon mototsiklning old g‘ildiragi yo‘ldan ko‘tarilishi xavfi bor?,Past uzatmada keskin tezlashish yoki joyidan qo‘zg‘alishda muftani birdan qo‘yib yuborish old g‘ildirakning ko‘tarilishiga olib kelishi mumkin.,Past uzatmada keskin tezlashganda,Joyidan qo‘zg‘alishda mufta birdan qo‘yib yuborilganda,Qo‘l tormozi qattiq tortilganda,
2.7.01-014,en,uz,"You have changed the motorcycle. For the first time, you are driving a motorcycle with fairings. What is different?","Fairings do not decrease the danger of falling. However, it increases the sensitivity to the side wind but diminishes the front wind which creates a tendency to drive faster","As the wind pressure is reduced, there is a tendency to drive faster",Sensitivity to side wind increases,The danger of falling has decreased,,Mototsiklni o‘zgartirdingiz. Birinchi marta qoplamali mototsikl haydayapsiz. Nima o‘zgaradi?,"Qoplama yiqilish xavfini kamaytirmaydi. U old shamol bosimini kamaytirgani uchun tezroq haydashga moyillik paydo bo‘lishi mumkin, lekin yon shamolga sezgirlik ortadi.",Shamol bosimi kamaygani uchun tezroq haydashga moyillik paydo bo‘ladi,Yon shamolga sezgirlik oshadi,Yiqilish xavfi kamaygan,
2.7.01-018,en,uz,What must you particularly remember when carrying side-mounted cases or bags?,Adding luggage to your motorcycle will impact its behavior on the road. Make sure you do not exceed the maximum speed recommended by your manufacturer for driving with luggage and that you distribute weight evenly (on the right and left) to keep your motorcycle stable,To avoid an uneven distribution of weight,Not to exceed the top speed recommended by the manufacturer of the motorcycle,"With a full load, apply the rear brakes only",,Yon tomonga o‘rnatilgan koffr yoki sumkalar bilan yurganda nimani ayniqsa yodda tutish kerak?,Mototsiklda bagaj haydash xususiyatlariga ta’sir qiladi. Og‘irlikni o‘ng va chap tomonga teng taqsimlang va ishlab chiqaruvchi tavsiya qilgan maksimal tezlikdan oshmang.,Og‘irlik notekis taqsimlanishidan qochish,Mototsikl ishlab chiqaruvchisi tavsiya qilgan maksimal tezlikdan oshmaslik,To‘liq yuk bilan faqat orqa tormozdan foydalanish,
2.7.01-019,en,uz,What happens if you engage too low a gear and quickly release the clutch when driving at high speed?,"If you engage a gear that is too low and release the clutch, your motorcycle will brutally decelerate and could cause you to fall or slip sideways",The rear wheel locks and can slip sideways,A fall is often unavoidable,The front wheel lifts off the ground,,"Yuqori tezlikda ketayotganda juda past uzatmaga o‘tib, muftani tez qo‘yib yuborsangiz nima bo‘ladi?","Juda past uzatmaga o‘tganda dvigatel keskin tormozlaydi. Orqa g‘ildirak bloklanishi va yon tomonga sirpanishi, yiqilish xavfi yuzaga kelishi mumkin.",Orqa g‘ildirak bloklanadi va yon tomonga sirpanishi mumkin,Yiqilish ko‘pincha muqarrar bo‘ladi,Old g‘ildirak yerdan ko‘tariladi,
2.7.01-020,en,uz,What must you check on your motorcycle before you set off?,"Before starting to drive, make sure that the rearview mirrors are correctly installed, adjusted and work properly (not broken, blind) and that the breaks work properly",The adjustment of the rear-view mirrors,"Brake fluid level, lever travel",Setting of the camshaft,,Yo‘lga chiqishdan oldin mototsiklingizda nimani tekshirishingiz kerak?,"Yo‘lga chiqishdan oldin orqa ko‘zgular to‘g‘ri o‘rnatilgan va sozlanganini, shuningdek tormozlar to‘g‘ri ishlashini tekshiring.",Orqa ko‘zgular sozlamasi,"Tormoz suyuqligi darajasi, richag yurishi",Gaz taqsimlash vali sozlamasi,
2.7.01-022,en,uz,When do you have to increase tyre pressure?,"Tire pressure need to be increased if driving with more weight (additional passenger, heavy luggage) or when driving for long distances especially at high speed",When you have a passenger,When driving on autobahns for longer periods of time at high speed,When driving with heavy luggage,,Qachon shina bosimini oshirish kerak?,"Qo‘shimcha yo‘lovchi, og‘ir bagaj yoki uzoq vaqt yuqori tezlikda avtomagistralda yurish kabi yuklama oshganda shina bosimini oshirish kerak.",Yo‘lovchi bo‘lganda,Avtomagistralda uzoq vaqt yuqori tezlikda yurganda,Og‘ir bagaj bilan yurganda,
2.7.01-023,en,uz,What must you remember when taking a passenger?,A passenger increases the weight on your motorcycle. This makes accelerating and thus overtaking longer. It increases the centrifugal force when turning and increases the braking distance.,"Driving characteristics change on bends, particularly when entering and leaving the bend","Under the same conditions, overtaking requires a longer distance","Under the same conditions, the braking distance is reduced",,Yo‘lovchi olib ketganda nimani yodda tutishingiz kerak?,"Yo‘lovchi mototsikl og‘irligini oshiradi. Bu burilishlardagi xatti-harakatni o‘zgartiradi, quvib o‘tish masofasini uzaytiradi va tormoz masofasini kamaytirmaydi.","Burilishlarda, ayniqsa burilishga kirish va chiqishda haydash xususiyatlari o‘zgaradi",Bir xil sharoitda quvib o‘tish uchun uzoqroq masofa kerak bo‘ladi,Bir xil sharoitda tormoz masofasi qisqaradi,
2.7.01-024,en,uz,What must you do to be ready to brake?,By placing your hand on the handbrakes and foot over the brake pedal you improve your reaction time to break,Place your hand on the handbrake lever,Position your foot over the brake pedal,Change to a higher gear,,Tormozlashga tayyor bo‘lish uchun nima qilishingiz kerak?,Qo‘lni tormoz richagiga va oyoqni tormoz pedaliga yaqin tutish tormozlash reaksiyasini tezlashtiradi.,Qo‘lni qo‘l tormozi richagiga qo‘yish,Oyoqni tormoz pedalining ustiga joylashtirish,Yuqori uzatmaga o‘tish,
2.7.01-025,en,uz,Why does the rear wheel of a motorcycle tend to lock when braking rather than the front wheel?,"When breaking, more weight is applied on the front wheel and less on the back wheel which can lock the back wheel",- the load on the rear wheel is reduced,- the rear wheel is still propelled,- the load on the rear wheel increases,,Nega mototsikl tormozlaganda old g‘ildirakka qaraganda orqa g‘ildirak ko‘proq bloklanishga moyil?,"Tormozlashda og‘irlik old g‘ildirakka ko‘chadi, orqa g‘ildirakdagi yuk kamayadi. Shuning uchun orqa g‘ildirak tezroq bloklanishi mumkin.",- orqa g‘ildirakdagi yuk kamayadi,- orqa g‘ildirak hali ham tortuvchi kuch oladi,- orqa g‘ildirakdagi yuk oshadi,
2.7.01-026,en,uz,What is correct when driving round bends on downhill slopes?,"When going downhill you need to break more than on bends on flat areas. You should therefore break enough before the bend, you should also keep your distance from the demarcation line from the oncoming traffic in case you need to tilt your motorcycle more",Brake adequately before the bend so that no additional braking is needed on the bend,Start taking the bend so that you do not get into the area of oncoming traffic even when you are leaning far over,"When you do not see any oncoming traffic, follow the ideal line and use the whole width of the roadway",,Pastlikdagi burilishlarda haydaganda nima to‘g‘ri?,"Pastlikda burilishdan oldin yetarlicha tormozlang. Qarama-qarshi harakat chizig‘iga yaqinlashmaslik uchun burilishni shunday boshlangki, mototsikl ko‘proq egilganda ham qarshi yo‘lakka chiqib ketmang.","Burilishdan oldin yetarlicha tormozlash, shunda burilishda qo‘shimcha tormozlash kerak bo‘lmaydi",Mototsikl kuchli egilganda ham qarama-qarshi harakat hududiga chiqmaydigan qilib burilishni boshlash,"Qarama-qarshi transport ko‘rinmasa, ideal chiziq bo‘ylab yurib, qatnov qismining butun kengligidan foydalanish",
2.7.01-027,en,uz,You are driving round a bend at a brisk pace which is tighter than you first thought. What do you do?,"In this situation, making a sharp steering movement will be dangerous and could lead to a fall. You should decelerate gradually and lean further to turn more. If you brake sharply while turning, a torque force would tilt you from leaning to one side to a more upward position which will increase the radius of your turn","Throttle back, lean further over",Do not brake sharply,Make an immediate sharp steering movement,,Tezroq ketayotganingizda burilish kutilgandan torroq chiqdi. Nima qilasiz?,"Keskin rul harakati xavfli va yiqilishga olib kelishi mumkin. Sekin-asta tezlikni kamaytiring va ko‘proq egiling. Burilishda keskin tormozlash mototsiklni tiklab, burilish radiusini kattalashtiradi.","Gazni kamaytirib, ko‘proq egilaman",Keskin tormozlamayman,Darhol keskin rul harakati qilaman,
2.7.01-028,en,uz,What must you particularly remember when raising motorcycles onto their stands (centre stands)?,"To avoid the motorcycle to tip over or fall, you must ensure that the ground is firm, even and not too steep on a downward slope",- must be hard and even,- should not slope steeply downwards,- must not slope upwards,,Mototsiklni markaziy tayanchga qo‘yganda nimani ayniqsa yodda tutish kerak?,"Mototsikl ag‘darilmasligi uchun yer qattiq, tekis va pastga juda tik qiya bo‘lmasligi kerak.",- qattiq va tekis bo‘lishi kerak,- pastga tik qiya bo‘lmasligi kerak,- tepaga qiya bo‘lmasligi kerak,
2.7.01-029,en,uz,Why is the rule of having to adapt your driving to your visibility particularly important in bends?,"In a bend, there is limited visibility due to the curvature of the road. You should reduce your speed as unforeseen risk factors such as dirt on the road, obstacles or tighter bends could appear",Because bends can be tighter than expected,Because dangerously soiled roadways may be recognized too late,Because otherwise you lose too much momentum,,Nega burilishlarda ko‘rinishga moslab haydash qoidasi ayniqsa muhim?,"Burilishda yo‘l egriligi sabab ko‘rinish cheklangan bo‘ladi. Yo‘l iflosligi, to‘siqlar yoki kutilgandan torroq burilishlar kech ko‘rinishi mumkin, shuning uchun tezlikni kamaytirish kerak.",Burilishlar kutilgandan torroq bo‘lishi mumkin,Xavfli ifloslangan qatnov qismi kech aniqlanishi mumkin,Aks holda juda ko‘p impuls yo‘qotasiz,
2.7.01-030,en,uz,How can you counteract centrifugal force?,The centrifugal force can be either reduced by driving at a slower speed or be counteracted by leaning over more. Accelerating will do the opposite and increase the centrifugal force,By leaning over,By reducing speed,By accelerating rapidly,,Markazdan qochma kuchga qanday qarshi ta’sir qilish mumkin?,Markazdan qochma kuchni tezlikni kamaytirish orqali pasaytirish yoki ko‘proq egilish orqali unga qarshi turish mumkin. Keskin tezlashish bu kuchni oshiradi.,Egilish orqali,Tezlikni kamaytirish orqali,Keskin tezlashish orqali,
2.7.01-031,en,uz,What can happen if a motorcycle is accelerated rapidly?,Accelerating while turning will increase the centrifugal force which will increase the radius of your turn. This could result in being directed in incoming traffic or on the pavement. In a straight line accelerating rapidly decrease stability,"If turning left, the motorcycle could leave the roadway and endanger pedestrians on the pavement","If turning right, the motorcycle can veer into the path of oncoming traffic","If driving straight ahead, driving stability is increased in any case",,"Mototsikl keskin tezlashtirilsa, nima bo‘lishi mumkin?",Burilishda tezlashish markazdan qochma kuchni oshiradi va burilish radiusini kattalashtiradi. Bu yo‘ldan chiqish yoki qarama-qarshi transportga chiqib ketish xavfini tug‘diradi.,"Chapga burilganda mototsikl yo‘ldan chiqib, piyodalar yo‘lagidagi piyodalarga xavf tug‘dirishi mumkin",O‘ngga burilganda mototsikl qarama-qarshi transport yo‘liga chiqib ketishi mumkin,To‘g‘ri yurishda haydash barqarorligi har doim oshadi,
2.7.01-032,en,uz,What must be changed before driving with a heavy load?,"When driving with heavy loads, make sure to increase the tire pressure and adjust the pre-tension in the suspension springs",Pre-tensioning of the springs,Tyre pressure,Chain tension,,Og‘ir yuk bilan haydashdan oldin nimani o‘zgartirish kerak?,Og‘ir yuk bilan haydashda shina bosimini oshirish va osma prujinalarining oldindan tarangligini moslashtirish kerak.,Prujinalarning oldindan tarangligi,Shina bosimi,Zanjir tarangligi,
2.7.01-033,en,uz,Which checks are particularly important before setting off?,"All three are important to check before starting to drive. Make sure your visor is in good condition and not damaged or scratched. If you carry weight, make sure it is evenly distributed to not impact your center of gravity and do not impact your stability. Also ensure that the rear tire is in good condition.",Profile of the rear tyre,"Even load (front/rear, right/left)",Condition of your visor,,Yo‘lga chiqishdan oldin qaysi tekshiruvlar ayniqsa muhim?,"Vizor holati, yukning old-orqa va o‘ng-chap bo‘yicha teng taqsimlanganligi hamda orqa shina protektori tekshirilishi kerak.",Orqa shina protektori,"Yukning teng taqsimlanishi (old/orqa, o‘ng/chap)",Vizor holati,
2.7.01-034,en,uz,In which cases should you apply the brakes only very carefully?,"You should break carefully on slippery surfaces such as wet roads, tram tracks, sewer covers, lane markings but also dirt roads, roads with sand, stones as well as when driving with new tires",On roadways with loose chippings or sand,"On tram tracks, sewer covers and lane markings",When driving for the first time with new tyres,,Qaysi holatlarda faqat juda ehtiyotkorlik bilan tormozlash kerak?,"Sirpanchiq yuzalarda, tramvay relslari, kanalizatsiya qopqoqlari, yo‘l chiziqlari, qum yoki mayda shag‘alli yo‘llarda hamda yangi shinalar bilan birinchi yurishda ehtiyotkor tormozlash kerak.",Mayda shag‘al yoki qumli yo‘llarda,"Tramvay relslari, kanalizatsiya qopqoqlari va yo‘l chiziqlarida",Yangi shinalar bilan birinchi marta haydaganda,
2.7.01-035,en,uz,What is the normal braking procedure for motorcycles?,You should apply both brakes which will result in a shorter stopping distance than only applying one of the breaks,Applying both brakes,Applying the rear brake only,Applying the front brake only,,Mototsiklda odatiy tormozlash tartibi qanday?,Ikkala tormozdan foydalanish faqat bitta tormozdan foydalanishga qaraganda qisqaroq to‘xtash masofasini beradi.,Ikkala tormozdan foydalanish,Faqat orqa tormozdan foydalanish,Faqat old tormozdan foydalanish,
2.7.01-036,en,uz,Why must both brakes on a motorcycle always be in perfect working order?,"Both brakes are required to function in case one of them suddenly fail, the other one can take over. Additionally using both brakes diminish the stopping distance compared to breaking with just one break",To achieve the shortest possible braking distance,To be able to brake if one of the brakes fails,To safely park the motorcycle on a downhill slope,,Nega mototsikldagi ikkala tormoz ham doimo mukammal ishlashi kerak?,"Ikkala tormoz eng qisqa tormoz masofasiga erishish uchun kerak. Agar biri ishlamay qolsa, boshqasi bilan tormozlash mumkin.",Eng qisqa tormoz masofasiga erishish uchun,Tormozlardan biri ishdan chiqsa ham tormozlay olish uchun,Mototsiklni pastlikda xavfsiz parkovka qilish uchun,
2.7.01-037,en,uz,Is there a difference in the tendency of the wheels to lock?,"When breaking, more weight is applied on the front wheel and less on the back wheel. For this reason, the back wheel tends to lock first","Yes, as a rule, the rear wheel locks first","Yes, as a rule, the front wheel locks first","No, as a rule, both wheels lock at the same time",,G‘ildiraklarning bloklanishga moyilligida farq bormi?,"Tormozlashda og‘irlik old g‘ildirakka ko‘chadi, orqa g‘ildirak yengillashadi. Shuning uchun odatda orqa g‘ildirak birinchi bloklanadi.","Ha, odatda orqa g‘ildirak birinchi bloklanadi","Ha, odatda old g‘ildirak birinchi bloklanadi","Yo‘q, odatda ikkala g‘ildirak bir vaqtda bloklanadi",
2.7.01-038,en,uz,Is there a difference in the braking action?,"When breaking, more weight is applied on the front wheel and less on the back wheel thus the front brake provides more braking power","Yes, as a rule the front wheel brake has greater braking action","Yes, as a rule the rear wheel brake has greater braking action","No, as a rule, both brakes have the same braking action",,Tormoz ta’sirida farq bormi?,"Tormozlashda og‘irlik old g‘ildirakka ko‘chadi, shuning uchun odatda old g‘ildirak tormozi kuchliroq tormoz ta’siriga ega.","Ha, odatda old g‘ildirak tormozi kuchliroq tormoz ta’siriga ega","Ha, odatda orqa g‘ildirak tormozi kuchliroq tormoz ta’siriga ega","Yo‘q, odatda ikkala tormoz bir xil tormoz ta’siriga ega",
2.7.01-039,en,uz,You come unexpectedly upon a stretch of road with loose chippings. What do you do?,Coming soon...,Reduce speed cautiously,Avoid braking hard and leaning over,Apply the front brake only,,Kutilmaganda mayda shag‘alli yo‘l qismiga duch keldingiz. Nima qilasiz?,"Mayda shag‘alda ilashish yomonlashadi. Tezlikni ehtiyotkor kamaytiring, keskin tormozlash va kuchli egilishdan saqlaning.",Tezlikni ehtiyotkorlik bilan kamaytirish,Keskin tormozlash va kuchli egilishdan saqlanish,Faqat old tormozdan foydalanish,
2.7.01-040,en,uz,Your vehicle was parked for a long time in the open in moist weather. What must you reckon with when applying the brakes for the first time?,"When wet, brakes are less effective and the wheels will have a tendency to lock more. It has however no impact on braking of the engine on a lower gear.",The wheels have a dangerous tendency to lock,Reduced braking action,Reduced braking action of the engine,,Transport vositangiz nam ob-havoda uzoq vaqt ochiq joyda turgan. Birinchi tormozlashda nimani kutishingiz kerak?,Namlik sabab tormoz ta’siri kamayishi va g‘ildiraklarning bloklanishga moyilligi oshishi mumkin.,G‘ildiraklar xavfli tarzda bloklanishga moyil bo‘ladi,Tormoz ta’siri kamayadi,Dvigatel tormozi ta’siri kamayadi,
2.7.01-041,en,uz,What can be the reason for a motorized bicycle skidding on bends?,"Skidding risk is increases because of slippery surfaces such as wet road, ice, sand, dirt, leaves, cobblestones, manholes. It can also be created due to heavy braking.",Heavy braking,Wet or icy road surface,Sand or loose chippings,,Motorli velosipedning burilishlarda sirpanishiga nima sabab bo‘lishi mumkin?,"Sirpanchiq yuzalar, nam yoki muzli yo‘l, qum, mayda shag‘al, barglar, kanalizatsiya qopqoqlari va kuchli tormozlash sirpanishga sabab bo‘lishi mumkin.",Kuchli tormozlash,Nam yoki muzli yo‘l yuzasi,Qum yoki mayda shag‘al,
2.7.01-042,en,uz,When does the braking distance increase?,"The heavier the vehicle, the longer will be the braking distance. Downward slopes as well as slippery surfaces also increase the braking distance",When driving down slopes,When carrying heavy luggage,When there is headwind,,Tormoz masofasi qachon uzayadi?,"Pastlikda haydash va og‘ir bagaj transport vositasi massasini/yuklamasini oshirib, tormoz masofasini uzaytiradi. Qarshi shamol odatda bunga sabab emas.",Pastlikdan tushayotganda,Og‘ir bagaj olib yurganda,Qarshi shamol bo‘lganda,
2.7.01-043,en,uz,What particular characteristics of disc brakes must you remember when driving on a wet road surface?,As a car driver you have to take into account that when the street is wet the effect of the disc brakes usually takes effect much later than on a dry road.,"As a rule, the effect of disc brakes starts later than on a dry road surface","As a rule, the effect of disc brakes starts earlier than on a dry road surface",,,Ho‘l yo‘l yuzasida haydaganda disk tormozlarning qaysi xususiyatlarini yodda tutish kerak?,Ho‘l yo‘lda disk tormozlar ta’siri quruq yo‘lga qaraganda odatda kechroq boshlanadi.,Odatda disk tormozlar ta’siri quruq yo‘lga qaraganda kechroq boshlanadi,Odatda disk tormozlar ta’siri quruq yo‘lga qaraganda ertaroq boshlanadi,,
2.7.01-044,en,uz,"What increases the danger of ""flying out"" of a bend when driving at high speed?","Decelerating or accelerating your car will result in less steering effort. As a result, there is an increased danger of ""flying out"" of the curve at high speed. Uncouple to get more steering power.",Braking,Accelerating,Disengaging the clutch,,Yuqori tezlikda burilishdan “uchib chiqish” xavfini nima oshiradi?,"Burilishda tormozlash, tezlashish yoki muftani ajratish yo‘l bilan ilashish va boshqaruvga salbiy ta’sir qilib, burilishdan chiqib ketish xavfini oshirishi mumkin.",Tormozlash,Tezlashish,Muftani ajratish,
2.7.01-045,en,uz,What must you take into consideration when checking tyre pressure?,"When checking tire pressure, you must also take into account the temperature and load of the vehicle. These can influence the tire pressure. By contrast, the material of the wheel rim doesn't matter.",Load/Number of passengers in the car,Tyre temperature,Material of the wheels (steel/aluminium),,Shina bosimini tekshirayotganda nimani hisobga olishingiz kerak?,Shina bosimi transport vositasi yuki/yo‘lovchilar soni va shina haroratiga bog‘liq. Disk materiali ahamiyatli emas.,Yuk/avtomobildagi yo‘lovchilar soni,Shina harorati,G‘ildirak materiali (po‘lat/alyuminiy),
2.7.01-046,en,uz,You drive round a bend once at 30 km/h and again at 60 km/h. How does the centrifugal force change?,"The centrifugal force quadruples when the speed is doubled, that is, when you take the curve at 60 km/h the second time.",- is four times as high,- is twice as high,- is the same,,"Siz burilishdan bir marta 30 km/soat, keyin 60 km/soat tezlikda o‘tyapsiz. Markazdan qochma kuch qanday o‘zgaradi?","Tezlik ikki baravar oshsa, markazdan qochma kuch to‘rt baravar oshadi.",- to‘rt baravar yuqori bo‘ladi,- ikki baravar yuqori bo‘ladi,- bir xil bo‘ladi,
2.7.01-047,en,uz,What increases the effect of centrifugal force on the vehicle when driving round bends?,The speed has an immediate effect on the level of centrifugal force. Your braking distance quadruples when you drive at twice the speed. The centrifugal force increases the smaller the curve radius. The tire pressure has no effect on the centrifugal force.,Higher speed,Smaller radius of a bend,Higher tyre pressure,,Burilishlarda transport vositasiga ta’sir qiladigan markazdan qochma kuchni nima oshiradi?,"Tezlik yuqori bo‘lsa va burilish radiusi kichik bo‘lsa, markazdan qochma kuch oshadi. Shina bosimi markazdan qochma kuchni oshirmaydi.",Yuqori tezlik,Kichikroq burilish radiusi,Yuqori shina bosimi,
